method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_finetune,28,1,1HfPdCl6-1,2.4592964508247994,window_max,4.344091830424737,11,False,False,0,0,1.002,0.005,True,2.4592964508247994,False,0
dkl_finetune,28,2,1GeMnCl6-1,2.1289464812168264,window_max,4.344091830424737,12,False,False,0,0,0.133,0.005,True,2.4592964508247994,False,0
dkl_finetune,28,3,1BrGa2Cl5-1,4.578774907575783,window_max,4.578774907575783,13,False,False,0,0,0.123,0.004,False,2.4592964508247994,False,0
dkl_finetune,28,4,1BrHf2S2Cl3-1,3.424408247190213,window_max,4.578774907575783,14,False,False,0,0,0.111,0.004,False,2.4592964508247994,False,0
dkl_finetune,28,5,2NOsRbSCl5-1,1.4858434295678435,window_max,4.578774907575783,15,False,False,0,0,0.119,0.004,True,2.4592964508247994,False,0
dkl_finetune,28,6,1PbCl2-2,3.856050489231359,window_max,4.578774907575783,16,False,False,0,0,1.063,0.005,False,2.4592964508247994,False,0
dkl_finetune,28,7,1YBr2-1,0.9011866363623369,window_max,4.578774907575783,17,False,False,0,0,0.123,0.004,True,2.4592964508247994,False,0
dkl_finetune,28,8,1CaBr2-2,5.51455210742706,window_max,5.51455210742706,18,False,True,0,1,0.116,0.004,False,2.4592964508247994,False,0
dkl_finetune,28,9,1ClIY-1,0.7732068533336836,window_max,5.51455210742706,19,False,False,0,1,0.125,0.006,True,2.4592964508247994,False,0
dkl_finetune,28,10,1GaInTe2-1,1.531791264501281,window_max,5.51455210742706,20,False,False,0,1,0.141,0.005,True,2.4592964508247994,False,0
dkl_finetune,28,11,1HgCl2-3,3.2010853026072112,window_max,5.51455210742706,21,False,False,0,1,1.016,0.004,False,2.4592964508247994,False,0
dkl_finetune,28,12,1PdZrCl6-1,2.4336528608575274,window_max,5.51455210742706,22,False,False,0,1,0.116,0.004,True,2.4592964508247994,False,0
dkl_finetune,28,13,1SnCl2-2,3.537207003340947,window_max,5.51455210742706,23,False,False,0,1,0.107,0.004,False,2.4592964508247994,False,0
dkl_finetune,28,14,1ClSSb-2,2.3209784315139554,window_max,5.51455210742706,24,False,False,0,1,0.107,0.004,True,2.4592964508247994,False,0
dkl_finetune,28,15,1SnBr2S2-1,1.4896127126043974,window_max,5.51455210742706,25,False,False,0,1,0.111,0.004,True,2.4592964508247994,False,0
