method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
std_gp,23,1,1HfPdCl6-1,2.4592964508247994,window_max,4.52340806097839,11,False,False,0,0,0.153,0.007,True,2.4592964508247994,False,0
std_gp,23,2,1AgGaP2S6-1,2.284638792566074,window_max,4.52340806097839,12,False,False,0,0,0.146,0.007,True,2.4592964508247994,False,0
std_gp,23,3,1AgAlP2S6-1,3.1320799879793046,window_max,4.52340806097839,13,False,False,0,0,0.148,0.006,False,2.4592964508247994,False,0
std_gp,23,4,1BrSbTe-2,1.81940948592927,window_max,4.52340806097839,14,False,False,0,0,0.151,0.008,True,2.4592964508247994,False,0
std_gp,23,5,1AgGaP2Se6-1,1.6935745501713457,window_max,4.52340806097839,15,False,False,0,0,0.151,0.008,True,2.4592964508247994,False,0
std_gp,23,6,1AgAlP2Se6-1,2.3391806005332203,window_max,4.52340806097839,16,False,False,0,0,0.153,0.007,True,2.4592964508247994,False,0
std_gp,23,7,1PdZrCl6-1,2.4336528608575274,window_max,4.52340806097839,17,False,False,0,0,0.148,0.005,True,2.4592964508247994,False,0
std_gp,23,8,1GeBr2-2,3.3326328071259814,window_max,4.52340806097839,18,False,False,0,0,0.148,0.007,False,2.4592964508247994,False,0
std_gp,23,9,1SSeSn-1,1.4755633594854767,window_max,4.52340806097839,19,False,False,0,0,0.157,0.008,True,2.4592964508247994,False,0
std_gp,23,10,1ClSbSe-2,2.290099038505901,window_max,4.52340806097839,20,False,False,0,0,0.152,0.007,True,2.4592964508247994,False,0
std_gp,23,11,1ClSbTe-2,1.890637267538068,window_max,4.52340806097839,21,False,False,0,0,0.15,0.006,True,2.4592964508247994,False,0
std_gp,23,12,1BiClTe-2,1.1514052260022989,window_max,4.52340806097839,22,False,False,0,0,0.149,0.007,True,2.4592964508247994,False,0
std_gp,23,13,1ClSSb-2,2.3209784315139554,window_max,4.52340806097839,23,False,False,0,0,0.157,0.007,True,2.4592964508247994,False,0
std_gp,23,14,1BrSSb-2,2.0278507130270333,window_max,4.52340806097839,24,False,False,0,0,0.155,0.007,True,2.4592964508247994,False,0
std_gp,23,15,1AsClTe-2,1.8240499227720575,window_max,4.52340806097839,25,False,False,0,0,0.151,0.006,True,2.4592964508247994,False,0
std_gp,23,16,1AsBrS-2,2.077411206629262,window_max,4.52340806097839,26,False,False,0,0,0.152,0.007,True,2.4592964508247994,False,0
std_gp,23,17,1AsClSe-2,2.370546651333197,window_max,4.52340806097839,27,False,False,0,0,0.152,0.007,True,2.4592964508247994,False,0
std_gp,23,18,1AsClS-2,2.4431205285554976,window_max,4.52340806097839,28,False,False,0,0,0.152,0.007,True,2.4592964508247994,False,0
std_gp,23,19,1SnI2-2,2.5044769419217303,window_max,4.52340806097839,29,False,False,0,0,0.153,0.006,True,2.5044769419217303,False,0
std_gp,23,20,1AlISe-1,2.1861313349090983,window_max,4.52340806097839,30,False,False,0,0,0.152,0.007,True,2.5044769419217303,False,0
std_gp,23,21,1AgCrP2Se6-1,1.788781534497054,window_max,4.52340806097839,31,False,False,0,0,0.156,0.007,True,2.5044769419217303,False,0
std_gp,23,22,1AgCrP2S6-1,2.0120057332509953,window_max,4.52340806097839,32,False,False,0,0,0.159,0.007,True,2.5044769419217303,False,0
std_gp,23,23,1AgScP2Se6-1,2.7754717110836995,window_max,4.52340806097839,33,True,False,1,0,0.16,0.006,True,2.7754717110836995,False,0
std_gp,23,24,1GaInS2-1,2.569631613134444,window_max,4.52340806097839,34,False,False,1,0,0.155,0.008,True,2.7754717110836995,False,0
std_gp,23,25,1SNb3I7-1,1.2348222092168601,window_max,4.52340806097839,35,False,False,1,0,0.163,0.007,True,2.7754717110836995,False,0
std_gp,23,26,1SNb3Br7-1,1.5247256339292838,window_max,4.52340806097839,36,False,False,1,0,0.162,0.007,True,2.7754717110836995,False,0
std_gp,23,27,1Nb3Cl8-1,0.9119761913060551,window_max,4.52340806097839,37,False,False,1,0,0.159,0.006,True,2.7754717110836995,False,0
std_gp,23,28,2AlTe-1,2.363037678002049,window_max,4.52340806097839,38,False,False,1,0,0.164,0.007,True,2.7754717110836995,False,0
std_gp,23,29,2GaTe-1,1.861535360406339,window_max,4.52340806097839,39,False,False,1,0,0.162,0.007,True,2.7754717110836995,False,0
std_gp,23,30,2InSe-1,2.055278570756471,window_max,4.52340806097839,40,False,False,1,0,0.163,0.007,True,2.7754717110836995,False,0
std_gp,23,31,2InS-1,2.4308252492074818,window_max,4.52340806097839,41,False,False,1,0,0.168,0.006,True,2.7754717110836995,False,0
std_gp,23,32,2GaSe-1,2.5056893830580482,window_max,4.52340806097839,42,False,False,1,0,0.167,0.007,True,2.7754717110836995,False,0
std_gp,23,33,1BrClNi-1,3.507624635385338,window_max,4.52340806097839,43,False,False,1,0,0.165,0.007,False,2.7754717110836995,False,0
std_gp,23,34,4SSn-1,2.4262673045041216,window_max,4.52340806097839,44,False,False,1,0,0.163,0.007,True,2.7754717110836995,False,0
std_gp,23,35,3RuSCl2-1,1.130697515433051,window_max,4.52340806097839,45,False,False,1,0,0.162,0.006,True,2.7754717110836995,False,0
std_gp,23,36,1BrCdI-1,3.052957679203253,window_max,4.52340806097839,46,False,False,1,0,0.162,0.007,False,2.7754717110836995,False,0
std_gp,23,37,1PbI2-2,2.4039240888589157,window_max,4.52340806097839,47,False,False,1,0,0.161,0.007,True,2.7754717110836995,False,0
std_gp,23,38,1BrSSb-1,1.837586151949067,window_max,4.52340806097839,48,False,False,1,0,0.161,0.007,True,2.7754717110836995,False,0
std_gp,23,39,1GaInTe2-1,1.531791264501281,window_max,4.52340806097839,49,False,False,1,0,0.166,0.005,True,2.7754717110836995,False,0
std_gp,23,40,1ClSbSe-1,1.8037234936115578,window_max,4.52340806097839,50,False,False,1,0,0.167,0.007,True,2.7754717110836995,False,0
std_gp,23,41,1BiClSe-1,1.5090271758817035,window_max,4.52340806097839,51,False,False,1,0,0.167,0.007,True,2.7754717110836995,False,0
std_gp,23,42,1BrClGe2Se2-1,2.696981068145859,window_max,4.52340806097839,52,True,False,2,0,0.166,0.007,True,2.7754717110836995,False,0
std_gp,23,43,1CdGeSSeBr2-1,1.5437706816285686,window_max,4.52340806097839,53,False,False,2,0,0.168,0.005,True,2.7754717110836995,False,0
std_gp,23,44,1AsClSe-1,2.0599710588294755,window_max,4.52340806097839,54,False,False,2,0,0.166,0.007,True,2.7754717110836995,False,0
