method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
random,11,1,2CrNbTe5-1,0.028550500384955324,random,3.5130988612781677,11,False,False,0,0,0.0,0.0,False,0.7,False,0
random,11,2,2PtF3-1,2.703203660012716,random,3.5130988612781677,12,True,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,3,1GeCl2-2,3.8752455989734234,random,3.8752455989734234,13,False,False,1,0,0.0,0.0,False,2.703203660012716,False,0
random,11,4,1SnO2-3,1.9563045276398068,random,3.8752455989734234,14,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,5,2BiBrHgO2-1,3.5192462594974003,random,3.8752455989734234,15,False,False,1,0,0.0,0.0,False,2.703203660012716,False,0
random,11,6,1BrClHf-1,1.3609333545677158,random,3.8752455989734234,16,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,7,1PbO2-3,0.9353267887416017,random,3.8752455989734234,17,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,8,2TiCl2-1,0.9967447101065467,random,3.8752455989734234,18,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,9,1BSb-1,0.5513885378099415,random,3.8752455989734234,19,False,False,1,0,0.0,0.0,False,2.703203660012716,False,0
random,11,10,1SNb3Cl7-1,1.6537598244533673,random,3.8752455989734234,20,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,11,1MoW3S8-1,2.064416252054782,random,3.8752455989734234,21,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,12,1GaInS2-1,2.569631613134444,random,3.8752455989734234,22,False,False,1,0,0.0,0.0,True,2.703203660012716,False,0
random,11,13,1FeHfI6-1,2.7948742152896866,random,3.8752455989734234,23,True,False,2,0,0.0,0.0,True,2.7948742152896866,False,0
random,11,14,1BiITe-1,0.9287877152560153,random,3.8752455989734234,24,False,False,2,0,0.0,0.0,True,2.7948742152896866,False,0
random,11,15,1BN-1,5.6754492898906905,random,5.6754492898906905,25,False,True,2,1,0.0,0.0,False,2.7948742152896866,False,0
random,11,16,2KNOOsF5-1,2.8332467481676384,random,5.6754492898906905,26,True,False,3,1,0.0,0.0,True,2.8332467481676384,False,0
random,11,17,2HInSO4-1,5.131645144129129,random,5.6754492898906905,27,False,True,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,18,2NORbRuCl5-1,1.6452100598128023,random,5.6754492898906905,28,False,False,3,2,0.0,0.0,True,2.8332467481676384,False,0
random,11,19,1ZnCl2-3,4.71849101949681,random,5.6754492898906905,29,False,False,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,20,1WMo3Se8-1,1.7850799016279364,random,5.6754492898906905,30,False,False,3,2,0.0,0.0,True,2.8332467481676384,False,0
random,11,21,1CoNaP2Se6-1,1.7174907164231756,random,5.6754492898906905,31,False,False,3,2,0.0,0.0,True,2.8332467481676384,False,0
random,11,22,2IrO-2,0.230399132387766,random,5.6754492898906905,32,False,False,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,23,1OVI2-1,1.8490498638702042,random,5.6754492898906905,33,False,False,3,2,0.0,0.0,True,2.8332467481676384,False,0
random,11,24,4BiLiO2-1,3.7836048126970576,random,5.6754492898906905,34,False,False,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,25,1CSiF2-1,3.305738481232441,random,5.6754492898906905,35,False,False,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,26,1MnNbSe4-1,0.5984830793243584,random,5.6754492898906905,36,False,False,3,2,0.0,0.0,False,2.8332467481676384,False,0
random,11,27,1BrClTi-1,1.2967061125103756,random,5.6754492898906905,37,False,False,3,2,0.0,0.0,True,2.8332467481676384,False,0
random,11,28,2GaHTeO4-1,5.307984474521612,random,5.6754492898906905,38,False,True,3,3,0.0,0.0,False,2.8332467481676384,False,0
random,11,29,1C2O2Zr3-1,0.9605691403947096,random,5.6754492898906905,39,False,False,3,3,0.0,0.0,True,2.8332467481676384,False,0
random,11,30,4BrCd-1,1.7708280847682307,random,5.6754492898906905,40,False,False,3,3,0.0,0.0,True,2.8332467481676384,False,0
random,11,31,1BaClI-1,5.10609650454491,random,5.6754492898906905,41,False,True,3,4,0.0,0.0,False,2.8332467481676384,False,0
random,11,32,1BrGa2Cl5-1,4.578774907575783,random,5.6754492898906905,42,False,False,3,4,0.0,0.0,False,2.8332467481676384,False,0
random,11,33,1ClIGe2O3-1,1.946191555362938,random,5.6754492898906905,43,False,False,3,4,0.0,0.0,True,2.8332467481676384,False,0
random,11,34,2TiZrTe4-1,0.7439839246275826,random,5.6754492898906905,44,False,False,3,4,0.0,0.0,True,2.8332467481676384,False,0
random,11,35,2ClK-2,6.135935277588135,random,6.135935277588135,45,False,True,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,36,1SeTeV-1,0.8310282583352934,random,6.135935277588135,46,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,37,2NOOsRbCl5-1,1.7507760965245507,random,6.135935277588135,47,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,38,1BiClTe-2,1.1514052260022989,random,6.135935277588135,48,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,39,2RhSe-3,0.3374408042430755,random,6.135935277588135,49,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,40,1AgAlP2S6-1,3.1320799879793046,random,6.135935277588135,50,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,41,1SNb3Br7-1,1.5247256339292838,random,6.135935277588135,51,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,42,1YCl2-1,0.9989980878981721,random,6.135935277588135,52,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,43,2InS-1,2.4308252492074818,random,6.135935277588135,53,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,44,1TeNb3I7-1,1.2414712582097938,random,6.135935277588135,54,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,45,2IRhTe-2,1.4318302925595947,random,6.135935277588135,55,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,46,1WCu2Se4-1,2.444428393660289,random,6.135935277588135,56,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,47,1HfNiCl6-1,4.52340806097839,random,6.135935277588135,57,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,48,2WSe2-1,0.11766957125874766,random,6.135935277588135,58,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,49,2BaClH-1,4.822970555720868,random,6.135935277588135,59,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,50,1ISSb-1,1.7824491412878976,random,6.135935277588135,60,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,51,4AsPdTe-1,0.9672526925928375,random,6.135935277588135,61,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,52,2IIn-3,2.3465737617708307,random,6.135935277588135,62,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,53,1BiClTe-1,1.1982747632781856,random,6.135935277588135,63,False,False,3,5,0.0,0.0,True,2.8332467481676384,False,0
random,11,54,4NaSbO2-1,4.746921375691008,random,6.135935277588135,64,False,False,3,5,0.0,0.0,False,2.8332467481676384,False,0
random,11,55,1MgCl2-3,6.062543426890128,random,6.135935277588135,65,False,True,3,6,0.0,0.0,False,2.8332467481676384,False,0
random,11,56,1MnZrBr6-1,3.5844011534659437,random,6.135935277588135,66,False,False,3,6,0.0,0.0,False,2.8332467481676384,False,0
random,11,57,1CaBr2-2,5.51455210742706,random,6.135935277588135,67,False,True,3,7,0.0,0.0,False,2.8332467481676384,False,0
random,11,58,1MoCu2Te4-1,1.229958084735783,random,6.135935277588135,68,False,False,3,7,0.0,0.0,True,2.8332467481676384,False,0
random,11,59,2ZrCl2-1,1.1605541943618207,random,6.135935277588135,69,False,False,3,7,0.0,0.0,True,2.8332467481676384,False,0
random,11,60,1HfSSe-1,1.5119153394149498,random,6.135935277588135,70,False,False,3,7,0.0,0.0,True,2.8332467481676384,False,0
random,11,61,2CaFI-1,5.208879312061292,random,6.135935277588135,71,False,True,3,8,0.0,0.0,False,2.8332467481676384,False,0
random,11,62,1SnBr2S2-1,1.4896127126043974,random,6.135935277588135,72,False,False,3,8,0.0,0.0,True,2.8332467481676384,False,0
random,11,63,1CoNaAs2Se6-1,1.2951913610160526,random,6.135935277588135,73,False,False,3,8,0.0,0.0,True,2.8332467481676384,False,0
random,11,64,1AgScP2S6-1,3.453451687883375,random,6.135935277588135,74,False,False,3,8,0.0,0.0,False,2.8332467481676384,False,0
random,11,65,1AsClS-2,2.4431205285554976,random,6.135935277588135,75,False,False,3,8,0.0,0.0,True,2.8332467481676384,False,0
random,11,66,2PtTeS3-1,1.7309728435120988,random,6.135935277588135,76,False,False,3,8,0.0,0.0,True,2.8332467481676384,False,0
random,11,67,4AsLiO2-1,5.35117415365123,random,6.135935277588135,77,False,True,3,9,0.0,0.0,False,2.8332467481676384,False,0
random,11,68,2CuI-2,3.5517361607400177,random,6.135935277588135,78,False,False,3,9,0.0,0.0,False,2.8332467481676384,False,0
random,11,69,2FLiO-1,5.494371611374226,random,6.135935277588135,79,False,True,3,10,0.0,0.0,False,2.8332467481676384,False,0
random,11,70,1MoAu2S4-1,1.6209088313336246,random,6.135935277588135,80,False,False,3,10,0.0,0.0,True,2.8332467481676384,False,0
random,11,71,2PbS-1,1.8062432572321732,random,6.135935277588135,81,False,False,3,10,0.0,0.0,True,2.8332467481676384,False,0
random,11,72,1ZrO2-3,3.5608227628391007,random,6.135935277588135,82,False,False,3,10,0.0,0.0,False,2.8332467481676384,False,0
random,11,73,1CdGaInS4-1,1.3399645179244253,random,6.135935277588135,83,False,False,3,10,0.0,0.0,True,2.8332467481676384,False,0
random,11,74,1ONb3Br7-1,1.441231985649396,random,6.135935277588135,84,False,False,3,10,0.0,0.0,True,2.8332467481676384,False,0
random,11,75,2CCsO3-2,2.6275299847089215,random,6.135935277588135,85,True,False,4,10,0.0,0.0,True,2.8332467481676384,False,0
random,11,76,2BrHSr-1,5.479165700056493,random,6.135935277588135,86,False,True,4,11,0.0,0.0,False,2.8332467481676384,False,0
random,11,77,4AsPdSe-1,1.28253200766925,random,6.135935277588135,87,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,78,1HgBr2-4,2.458718900666394,random,6.135935277588135,88,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,79,1CrSTe-1,0.8204247246130523,random,6.135935277588135,89,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,80,2AsITe-1,0.4165339434396611,random,6.135935277588135,90,False,False,4,11,0.0,0.0,False,2.8332467481676384,False,0
random,11,81,1CoNaP2S6-1,1.8514312559572472,random,6.135935277588135,91,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,82,1AlAs-1,2.028016480457723,random,6.135935277588135,92,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,83,4TiSe2-1,0.036175637623812484,random,6.135935277588135,93,False,False,4,11,0.0,0.0,False,2.8332467481676384,False,0
random,11,84,1FeI2-3,0.019747739471341452,random,6.135935277588135,94,False,False,4,11,0.0,0.0,False,2.8332467481676384,False,0
random,11,85,1OSW-1,2.2569736785857417,random,6.135935277588135,95,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,86,1ScI2-2,0.572694814457046,random,6.135935277588135,96,False,False,4,11,0.0,0.0,False,2.8332467481676384,False,0
random,11,87,1AgGaP2S6-1,2.284638792566074,random,6.135935277588135,97,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,88,4OBi2S2-1,2.2120686191215952,random,6.135935277588135,98,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,89,2InTe-1,1.8116609058408257,random,6.135935277588135,99,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,90,2PbTe-1,0.8778946428416765,random,6.135935277588135,100,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,91,2MoWS4-1,2.0615147475903943,random,6.135935277588135,101,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,92,1CrMo3Se8-1,1.4321898061184544,random,6.135935277588135,102,False,False,4,11,0.0,0.0,True,2.8332467481676384,False,0
random,11,93,2NRbO3-1,5.286226532964832,random,6.135935277588135,103,False,True,4,12,0.0,0.0,False,2.8332467481676384,False,0
random,11,94,1GaN-1,3.0896707238041126,random,6.135935277588135,104,False,False,4,12,0.0,0.0,False,2.8332467481676384,False,0
random,11,95,1NiZrCl6-1,4.48357353882267,random,6.135935277588135,105,False,False,4,12,0.0,0.0,False,2.8332467481676384,False,0
random,11,96,2InPS3-1,1.3949282191850638,random,6.135935277588135,106,False,False,4,12,0.0,0.0,True,2.8332467481676384,False,0
random,11,97,1CrTe2-2,0.8687082803736172,random,6.135935277588135,107,False,False,4,12,0.0,0.0,True,2.8332467481676384,False,0
random,11,98,2ClGa-1,3.220106372424477,random,6.135935277588135,108,False,False,4,12,0.0,0.0,False,2.8332467481676384,False,0
random,11,99,1MoAu2O4-2,4.110435664334385,random,6.135935277588135,109,False,False,4,12,0.0,0.0,False,2.8332467481676384,False,0
random,11,100,2HfI2-1,1.0144879583791289,random,6.135935277588135,110,False,False,4,12,0.0,0.0,True,2.8332467481676384,False,0
