method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
std_gp,8,1,1BrSeY-1,4.12197624479649,window_max,5.386149231198523,11,False,False,0,0,0.149,0.007,False,0.7,False,0
std_gp,8,2,1AgInP2S6-1,2.3653077633070336,window_max,5.386149231198523,12,False,False,0,0,0.145,0.007,True,2.3653077633070336,False,0
std_gp,8,3,1AgGaP2S6-1,2.284638792566074,window_max,5.386149231198523,13,False,False,0,0,0.149,0.006,True,2.3653077633070336,False,0
std_gp,8,4,1AgAlP2S6-1,3.1320799879793046,window_max,5.386149231198523,14,False,False,0,0,0.148,0.007,False,2.3653077633070336,False,0
std_gp,8,5,1AgAlP2Se6-1,2.3391806005332203,window_max,5.386149231198523,15,False,False,0,0,0.146,0.007,True,2.3653077633070336,False,0
std_gp,8,6,1GaInS2-1,2.569631613134444,window_max,5.386149231198523,16,False,False,0,0,0.158,0.007,True,2.569631613134444,False,0
std_gp,8,7,2InS-1,2.4308252492074818,window_max,5.386149231198523,17,False,False,0,0,0.157,0.006,True,2.569631613134444,False,0
std_gp,8,8,1AgCrP2Se6-1,1.788781534497054,window_max,5.386149231198523,18,False,False,0,0,0.151,0.007,True,2.569631613134444,False,0
std_gp,8,9,1AgCrP2S6-1,2.0120057332509953,window_max,5.386149231198523,19,False,False,0,0,0.148,0.007,True,2.569631613134444,False,0
std_gp,8,10,1CdGaInS4-1,1.3399645179244253,window_max,5.386149231198523,20,False,False,0,0,0.148,0.007,True,2.569631613134444,False,0
std_gp,8,11,1ClSbSe-1,1.8037234936115578,window_max,5.386149231198523,21,False,False,0,0,0.148,0.006,True,2.569631613134444,False,0
std_gp,8,12,1BiClSe-1,1.5090271758817035,window_max,5.386149231198523,22,False,False,0,0,0.148,0.008,True,2.569631613134444,False,0
std_gp,8,13,1CrMo3Se8-1,1.4321898061184544,window_max,5.386149231198523,23,False,False,0,0,0.15,0.007,True,2.569631613134444,False,0
std_gp,8,14,1CrSSe-1,1.2406753060584685,window_max,5.386149231198523,24,False,False,0,0,0.15,0.007,True,2.569631613134444,False,0
