method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_finetune,8,1,SM-20222,2.080279,window_max,4.928959,11,False,False,0,0,1.726,0.016,True,2.080279,False,0
dkl_finetune,8,2,SM-16487,2.947924,window_max,4.928959,12,True,False,1,0,0.138,0.015,True,2.947924,False,0
dkl_finetune,8,3,SM-4831,2.503952,window_max,4.928959,13,False,False,1,0,0.136,0.016,True,2.947924,False,0
dkl_finetune,8,4,SM-12246,3.810718,window_max,4.928959,14,False,False,1,0,0.157,0.015,False,2.947924,False,0
dkl_finetune,8,5,SM-12340,3.437478,window_max,4.928959,15,False,False,1,0,0.122,0.016,False,2.947924,False,0
dkl_finetune,8,6,SM-3838,1.059666,window_max,4.928959,16,False,False,1,0,1.561,0.017,True,2.947924,False,0
dkl_finetune,8,7,SM-13335,2.802009,window_max,4.928959,17,False,False,1,0,0.126,0.015,True,2.947924,False,0
dkl_finetune,8,8,SM-16162,0.7853490000000001,window_max,4.928959,18,False,False,1,0,0.123,0.019,True,2.947924,False,0
dkl_finetune,8,9,SM-17484,1.180852,window_max,4.928959,19,False,False,1,0,0.172,0.017,True,2.947924,False,0
dkl_finetune,8,10,SM-2468,3.160557,window_max,4.928959,20,False,False,1,0,0.184,0.017,False,2.947924,False,0
dkl_finetune,8,11,SM-3506,1.030737,window_max,4.928959,21,False,False,1,0,1.656,0.016,True,2.947924,False,0
dkl_finetune,8,12,SM-16949,2.997786,window_max,4.928959,22,True,False,2,0,0.127,0.015,True,2.997786,True,1
dkl_finetune,8,13,SM-12287,3.405559,window_max,4.928959,23,False,False,2,0,0.122,0.022,False,2.997786,False,1
dkl_finetune,8,14,SM-10730,2.780484,window_max,4.928959,24,False,False,2,0,0.122,0.017,True,2.997786,False,1
dkl_finetune,8,15,SM-11481,2.643055,window_max,4.928959,25,False,False,2,0,0.121,0.015,True,2.997786,False,1
dkl_finetune,8,16,SM-2171,0.84505,window_max,4.928959,26,False,False,2,0,1.144,0.036,True,2.997786,False,1
dkl_finetune,8,17,SM-4693,2.980814,window_max,4.928959,27,True,False,3,0,0.153,0.015,True,2.997786,False,1
dkl_finetune,8,18,SM-2408,7.416172,window_max,7.416172,28,False,True,3,1,0.126,0.027,False,2.997786,False,1
dkl_finetune,8,19,SM-8130,3.440181,window_max,7.416172,29,False,False,3,1,0.12,0.015,False,2.997786,False,1
dkl_finetune,8,20,SM-10981,4.199084,window_max,7.416172,30,False,False,3,1,0.124,0.015,False,2.997786,False,1
dkl_finetune,8,21,SM-11480,2.594838,window_max,7.416172,31,False,False,3,1,1.45,0.017,True,2.997786,False,1
dkl_finetune,8,22,SM-11472,2.263029,window_max,7.416172,32,False,False,3,1,0.13,0.02,True,2.997786,False,1
dkl_finetune,8,23,SM-16208,2.0404340000000003,window_max,7.416172,33,False,False,3,1,0.125,0.019,True,2.997786,False,1
dkl_finetune,8,24,SM-13479,3.468281,window_max,7.416172,34,False,False,3,1,0.126,0.017,False,2.997786,False,1
dkl_finetune,8,25,SM-8209,2.352697,window_max,7.416172,35,False,False,3,1,0.12,0.015,True,2.997786,False,1
dkl_finetune,8,26,SM-13337,2.938782,window_max,7.416172,36,True,False,4,1,1.576,0.019,True,2.997786,False,1
dkl_finetune,8,27,SM-17490,3.981277,window_max,7.416172,37,False,False,4,1,0.151,0.017,False,2.997786,False,1
