method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_frozen,9,1,SM-11218,3.98271,window_max,5.736436,11,False,False,0,0,0.413,0.175,False,0.7,False,0
dkl_frozen,9,2,SM-8847,2.573333,window_max,5.736436,12,False,False,0,0,0.226,0.149,True,2.573333,False,0
dkl_frozen,9,3,SM-16743,2.788071,window_max,5.736436,13,False,False,0,0,0.275,0.248,True,2.788071,False,0
dkl_frozen,9,4,SM-8472,3.051653,window_max,5.736436,14,False,False,0,0,0.498,0.18,False,2.788071,False,0
dkl_frozen,9,5,SM-9080,3.246685,window_max,5.736436,15,False,False,0,0,0.394,0.189,False,2.788071,False,0
dkl_frozen,9,6,SM-16836,2.694189,window_max,5.736436,16,False,False,0,0,0.44,0.197,True,2.788071,False,0
dkl_frozen,9,7,SM-10208,2.534362,window_max,5.736436,17,False,False,0,0,0.431,0.147,True,2.788071,False,0
dkl_frozen,9,8,SM-9296,2.536229,window_max,5.736436,18,False,False,0,0,0.258,0.13,True,2.788071,False,0
dkl_frozen,9,9,SM-3518,2.498156,window_max,5.736436,19,False,False,0,0,0.437,0.15,True,2.788071,False,0
dkl_frozen,9,10,SM-3113,2.633998,window_max,5.736436,20,False,False,0,0,0.36,0.162,True,2.788071,False,0
dkl_frozen,9,11,SM-19955,2.648443,window_max,5.736436,21,False,False,0,0,0.4,0.178,True,2.788071,False,0
dkl_frozen,9,12,SM-13925,4.491315,window_max,5.736436,22,False,True,0,1,0.453,0.164,False,2.788071,False,0
dkl_frozen,9,13,SM-17372,2.5730299999999997,window_max,5.736436,23,False,False,0,1,0.339,0.181,True,2.788071,False,0
dkl_frozen,9,14,SM-17461,3.208389,window_max,5.736436,24,False,False,0,1,0.365,0.16,False,2.788071,False,0
dkl_frozen,9,15,SM-11254,3.077881,window_max,5.736436,25,False,False,0,1,0.324,0.212,False,2.788071,False,0
dkl_frozen,9,16,SM-8764,1.773484,window_max,5.736436,26,False,False,0,1,0.508,0.173,True,2.788071,False,0
