method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_frozen,6,1,SM-12492,3.231719,window_max,5.106115,11,False,False,0,0,0.436,0.19,False,0.7,False,0
dkl_frozen,6,2,SM-1362,1.967589,window_max,5.106115,12,False,False,0,0,0.43,0.176,True,1.967589,False,0
dkl_frozen,6,3,SM-10832,3.194718,window_max,5.106115,13,False,False,0,0,0.306,0.188,False,1.967589,False,0
dkl_frozen,6,4,SM-5307,2.961039,window_max,5.106115,14,True,False,1,0,0.301,0.206,True,2.961039,False,0
dkl_frozen,6,5,SM-10722,2.491449,window_max,5.106115,15,False,False,1,0,0.468,0.185,True,2.961039,False,0
dkl_frozen,6,6,SM-10831,2.837173,window_max,5.106115,16,False,False,1,0,0.444,0.196,True,2.961039,False,0
dkl_frozen,6,7,SM-12118,2.524218,window_max,5.106115,17,False,False,1,0,0.303,0.16,True,2.961039,False,0
dkl_frozen,6,8,SM-12605,2.179346,window_max,5.106115,18,False,False,1,0,0.232,0.144,True,2.961039,False,0
dkl_frozen,6,9,SM-12506,2.341502,window_max,5.106115,19,False,False,1,0,0.253,0.161,True,2.961039,False,0
dkl_frozen,6,10,SM-10718,2.313418,window_max,5.106115,20,False,False,1,0,0.318,0.16,True,2.961039,False,0
dkl_frozen,6,11,SM-12083,2.284762,window_max,5.106115,21,False,False,1,0,0.349,0.16,True,2.961039,False,0
dkl_frozen,6,12,SM-12084,2.271762,window_max,5.106115,22,False,False,1,0,0.301,0.164,True,2.961039,False,0
dkl_frozen,6,13,SM-10816,1.645592,window_max,5.106115,23,False,False,1,0,0.293,0.161,True,2.961039,False,0
dkl_frozen,6,14,SM-13939,2.172747,window_max,5.106115,24,False,False,1,0,0.277,0.155,True,2.961039,False,0
dkl_frozen,6,15,SM-10612,2.252647,window_max,5.106115,25,False,False,1,0,0.241,0.145,True,2.961039,False,0
dkl_frozen,6,16,SM-12491,1.920339,window_max,5.106115,26,False,False,1,0,0.301,0.155,True,2.961039,False,0
dkl_frozen,6,17,SM-11047,3.087286,window_max,5.106115,27,False,False,1,0,0.279,0.181,False,2.961039,False,0
dkl_frozen,6,18,SM-13452,2.753795,window_max,5.106115,28,False,False,1,0,0.312,0.148,True,2.961039,False,0
dkl_frozen,6,19,SM-12707,2.467498,window_max,5.106115,29,False,False,1,0,0.356,0.152,True,2.961039,False,0
dkl_frozen,6,20,SM-13450,2.54842,window_max,5.106115,30,False,False,1,0,0.263,0.169,True,2.961039,False,0
dkl_frozen,6,21,SM-10893,2.536749,window_max,5.106115,31,False,False,1,0,0.358,0.186,True,2.961039,False,0
dkl_frozen,6,22,SM-18963,2.811042,window_max,5.106115,32,False,False,1,0,0.518,0.145,True,2.961039,False,0
dkl_frozen,6,23,SM-13381,1.942104,window_max,5.106115,33,False,False,1,0,0.236,0.153,True,2.961039,False,0
dkl_frozen,6,24,SM-10334,2.667198,window_max,5.106115,34,False,False,1,0,0.328,0.169,True,2.961039,False,0
dkl_frozen,6,25,SM-12196,2.772093,window_max,5.106115,35,False,False,1,0,0.662,0.174,True,2.961039,False,0
dkl_frozen,6,26,SM-10895,2.459211,window_max,5.106115,36,False,False,1,0,0.301,0.129,True,2.961039,False,0
dkl_frozen,6,27,SM-12878,2.198734,window_max,5.106115,37,False,False,1,0,0.269,0.124,True,2.961039,False,0
dkl_frozen,6,28,SM-10754,2.875283,window_max,5.106115,38,False,False,1,0,0.202,0.133,True,2.961039,False,0
dkl_frozen,6,29,SM-10389,2.40895,window_max,5.106115,39,False,False,1,0,0.207,0.139,True,2.961039,False,0
dkl_frozen,6,30,SM-12151,2.862289,window_max,5.106115,40,False,False,1,0,0.214,0.188,True,2.961039,False,0
dkl_frozen,6,31,SM-12426,2.99136,window_max,5.106115,41,True,False,2,0,0.53,0.146,True,2.99136,True,1
dkl_frozen,6,32,SM-12005,2.276464,window_max,5.106115,42,False,False,2,0,0.398,0.193,True,2.99136,False,1
dkl_frozen,6,33,SM-11997,2.419956,window_max,5.106115,43,False,False,2,0,0.5,0.158,True,2.99136,False,1
dkl_frozen,6,34,SM-11200,2.174915,window_max,5.106115,44,False,False,2,0,0.421,0.171,True,2.99136,False,1
dkl_frozen,6,35,SM-10335,2.363515,window_max,5.106115,45,False,False,2,0,0.466,0.154,True,2.99136,False,1
dkl_frozen,6,36,SM-10792,1.841762,window_max,5.106115,46,False,False,2,0,0.305,0.179,True,2.99136,False,1
