method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
std_gp,7,1,SM-16350,6.996327,window_max,6.996327,11,False,True,0,1,0.306,0.144,False,0.7,False,0
std_gp,7,2,SM-4730,2.042906,window_max,6.996327,12,False,False,0,1,0.312,0.164,True,2.042906,False,0
std_gp,7,3,SM-17770,2.689436,window_max,6.996327,13,False,False,0,1,0.288,0.234,True,2.689436,False,0
std_gp,7,4,SM-8518,2.679043,window_max,6.996327,14,False,False,0,1,0.278,0.16,True,2.689436,False,0
std_gp,7,5,SM-16116,3.275243,window_max,6.996327,15,False,False,0,1,0.294,0.148,False,2.689436,False,0
std_gp,7,6,SM-19567,1.427129,window_max,6.996327,16,False,False,0,1,0.388,0.189,True,2.689436,False,0
std_gp,7,7,SM-9717,2.698112,window_max,6.996327,17,False,False,0,1,0.358,0.134,True,2.698112,False,0
std_gp,7,8,SM-4638,2.234203,window_max,6.996327,18,False,False,0,1,0.326,0.174,True,2.698112,False,0
std_gp,7,9,SM-19874,0.183654,window_max,6.996327,19,False,False,0,1,0.492,0.182,False,2.698112,False,0
std_gp,7,10,SM-15679,2.271871,window_max,6.996327,20,False,False,0,1,0.342,0.159,True,2.698112,False,0
std_gp,7,11,SM-4970,2.22268,window_max,6.996327,21,False,False,0,1,0.244,0.161,True,2.698112,False,0
std_gp,7,12,SM-15899,2.831926,window_max,6.996327,22,False,False,0,1,0.242,0.135,True,2.831926,False,0
std_gp,7,13,SM-16959,1.93644,window_max,6.996327,23,False,False,0,1,0.255,0.159,True,2.831926,False,0
std_gp,7,14,SM-19802,2.817488,window_max,6.996327,24,False,False,0,1,0.282,0.161,True,2.831926,False,0
std_gp,7,15,SM-15915,3.520204,window_max,6.996327,25,False,False,0,1,0.489,0.176,False,2.831926,False,0
std_gp,7,16,SM-19557,2.570183,window_max,6.996327,26,False,False,0,1,0.554,0.206,True,2.831926,False,0
std_gp,7,17,SM-1190,2.066096,window_max,6.996327,27,False,False,0,1,0.487,0.177,True,2.831926,False,0
std_gp,7,18,SM-4731,2.243237,window_max,6.996327,28,False,False,0,1,0.571,0.196,True,2.831926,False,0
std_gp,7,19,SM-20043,3.106546,window_max,6.996327,29,False,False,0,1,0.495,0.206,False,2.831926,False,0
