method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_finetune,0,1,SM-4638,2.234203,window_max,4.584334,11,False,False,0,0,1.654,0.021,True,2.234203,False,0
dkl_finetune,0,2,SM-2363,3.666112,window_max,4.584334,12,False,False,0,0,0.152,0.016,False,2.234203,False,0
dkl_finetune,0,3,SM-11543,4.161419,window_max,4.584334,13,False,False,0,0,0.148,0.016,False,2.234203,False,0
dkl_finetune,0,4,SM-13884,1.6133539999999997,window_max,4.584334,14,False,False,0,0,0.148,0.016,True,2.234203,False,0
dkl_finetune,0,5,SM-4353,1.407985,window_max,4.584334,15,False,False,0,0,0.148,0.017,True,2.234203,False,0
dkl_finetune,0,6,SM-3728,3.999236,window_max,4.584334,16,False,False,0,0,1.719,0.018,False,2.234203,False,0
dkl_finetune,0,7,SM-18423,0.5802059999999996,window_max,4.584334,17,False,False,0,0,0.132,0.016,False,2.234203,False,0
dkl_finetune,0,8,SM-2512,4.07501,window_max,4.584334,18,False,False,0,0,0.132,0.016,False,2.234203,False,0
dkl_finetune,0,9,SM-8939,3.08381,window_max,4.584334,19,False,False,0,0,0.125,0.016,False,2.234203,False,0
dkl_finetune,0,10,SM-246,4.831567,window_max,4.831567,20,False,True,0,1,0.125,0.017,False,2.234203,False,0
dkl_finetune,0,11,SM-13285,2.593345,window_max,4.831567,21,False,False,0,1,1.492,0.017,True,2.593345,False,0
dkl_finetune,0,12,SM-8376,3.005376,window_max,4.831567,22,False,False,0,1,0.128,0.016,False,2.593345,False,0
dkl_finetune,0,13,SM-12831,3.336555,window_max,4.831567,23,False,False,0,1,0.124,0.016,False,2.593345,False,0
dkl_finetune,0,14,SM-6808,3.562051,window_max,4.831567,24,False,False,0,1,0.12,0.017,False,2.593345,False,0
dkl_finetune,0,15,SM-8457,2.525756,window_max,4.831567,25,False,False,0,1,0.136,0.017,True,2.593345,False,0
dkl_finetune,0,16,SM-210,1.90789,window_max,4.831567,26,False,False,0,1,1.695,0.02,True,2.593345,False,0
dkl_finetune,0,17,SM-8633,3.49998,window_max,4.831567,27,False,False,0,1,0.147,0.016,False,2.593345,False,0
dkl_finetune,0,18,SM-712,0.647369,window_max,4.831567,28,False,False,0,1,0.141,0.017,False,2.593345,False,0
dkl_finetune,0,19,SM-9130,0.726147,window_max,4.831567,29,False,False,0,1,0.15,0.017,True,2.593345,False,0
dkl_finetune,0,20,SM-10743,2.088778,window_max,4.831567,30,False,False,0,1,0.152,0.016,True,2.593345,False,0
dkl_finetune,0,21,SM-10932,2.839843,window_max,4.831567,31,False,False,0,1,1.593,0.017,True,2.839843,False,0
dkl_finetune,0,22,SM-12891,3.254924,window_max,4.831567,32,False,False,0,1,0.128,0.017,False,2.839843,False,0
dkl_finetune,0,23,SM-10361,2.487922,window_max,4.831567,33,False,False,0,1,0.127,0.017,True,2.839843,False,0
dkl_finetune,0,24,SM-12881,3.237942,window_max,4.831567,34,False,False,0,1,0.123,0.015,False,2.839843,False,0
dkl_finetune,0,25,SM-7808,2.25428,window_max,4.831567,35,False,False,0,1,0.128,0.016,True,2.839843,False,0
dkl_finetune,0,26,SM-10402,2.842563,window_max,4.831567,36,False,False,0,1,1.61,0.016,True,2.842563,False,0
dkl_finetune,0,27,SM-8788,2.032845,window_max,4.831567,37,False,False,0,1,0.158,0.016,True,2.842563,False,0
dkl_finetune,0,28,SM-10026,0.770847,window_max,4.831567,38,False,False,0,1,0.124,0.016,True,2.842563,False,0
dkl_finetune,0,29,SM-18858,2.938039,window_max,4.831567,39,True,False,1,1,0.134,0.021,True,2.938039,False,0
dkl_finetune,0,30,SM-326,2.404891,window_max,4.831567,40,False,False,1,1,0.129,0.017,True,2.938039,False,0
dkl_finetune,0,31,SM-17433,3.0762810000000003,window_max,4.831567,41,False,False,1,1,1.273,0.019,False,2.938039,False,0
dkl_finetune,0,32,SM-12520,3.272574,window_max,4.831567,42,False,False,1,1,0.151,0.017,False,2.938039,False,0
dkl_finetune,0,33,SM-9630,2.887463,window_max,4.831567,43,False,False,1,1,0.148,0.016,True,2.938039,False,0
dkl_finetune,0,34,SM-7776,2.479867,window_max,4.831567,44,False,False,1,1,0.148,0.016,True,2.938039,False,0
dkl_finetune,0,35,SM-8957,2.520391,window_max,4.831567,45,False,False,1,1,0.147,0.016,True,2.938039,False,0
dkl_finetune,0,36,SM-14456,2.6064860000000003,window_max,4.831567,46,False,False,1,1,1.459,0.016,True,2.938039,False,0
dkl_finetune,0,37,SM-14479,3.543697,window_max,4.831567,47,False,False,1,1,0.125,0.015,False,2.938039,False,0
dkl_finetune,0,38,SM-14399,3.232473,window_max,4.831567,48,False,False,1,1,0.123,0.015,False,2.938039,False,0
dkl_finetune,0,39,SM-14393,3.7867979999999997,window_max,4.831567,49,False,False,1,1,0.123,0.016,False,2.938039,False,0
dkl_finetune,0,40,SM-8552,2.467713,window_max,4.831567,50,False,False,1,1,0.14,0.015,True,2.938039,False,0
dkl_finetune,0,41,SM-6586,2.813869,window_max,4.831567,51,False,False,1,1,1.646,0.016,True,2.938039,False,0
dkl_finetune,0,42,SM-4273,2.401583,window_max,4.831567,52,False,False,1,1,0.138,0.018,True,2.938039,False,0
dkl_finetune,0,43,SM-4459,4.139679,window_max,4.831567,53,False,False,1,1,0.127,0.02,False,2.938039,False,0
dkl_finetune,0,44,SM-10768,3.090082,window_max,4.831567,54,False,False,1,1,0.124,0.015,False,2.938039,False,0
dkl_finetune,0,45,SM-17022,2.249163,window_max,4.831567,55,False,False,1,1,0.126,0.016,True,2.938039,False,0
dkl_finetune,0,46,SM-10362,2.492975,window_max,4.831567,56,False,False,1,1,1.704,0.018,True,2.938039,False,0
dkl_finetune,0,47,SM-6587,3.315538,window_max,4.831567,57,False,False,1,1,0.134,0.017,False,2.938039,False,0
dkl_finetune,0,48,SM-10598,1.322692,window_max,4.831567,58,False,False,1,1,0.132,0.019,True,2.938039,False,0
dkl_finetune,0,49,SM-12241,2.876417,window_max,4.831567,59,False,False,1,1,0.123,0.016,True,2.938039,False,0
dkl_finetune,0,50,SM-12153,2.745174,window_max,4.831567,60,False,False,1,1,0.121,0.014,True,2.938039,False,0
dkl_finetune,0,51,SM-10304,3.000624,window_max,4.831567,61,False,False,1,1,1.652,0.021,False,2.938039,False,0
dkl_finetune,0,52,SM-10607,2.356653,window_max,4.831567,62,False,False,1,1,0.133,0.015,True,2.938039,False,0
dkl_finetune,0,53,SM-14160,2.7731339999999998,window_max,4.831567,63,False,False,1,1,0.122,0.015,True,2.938039,False,0
dkl_finetune,0,54,SM-286,2.339422,window_max,4.831567,64,False,False,1,1,0.126,0.021,True,2.938039,False,0
dkl_finetune,0,55,SM-18963,2.811042,window_max,4.831567,65,False,False,1,1,0.129,0.016,True,2.938039,False,0
dkl_finetune,0,56,SM-18962,3.042578,window_max,4.831567,66,False,False,1,1,1.849,0.015,False,2.938039,False,0
dkl_finetune,0,57,SM-12706,3.244769,window_max,4.831567,67,False,False,1,1,0.139,0.015,False,2.938039,False,0
dkl_finetune,0,58,SM-3888,4.012216,window_max,4.831567,68,False,False,1,1,0.128,0.014,False,2.938039,False,0
dkl_finetune,0,59,SM-9559,0.382039,window_max,4.831567,69,False,False,1,1,0.127,0.015,False,2.938039,False,0
