method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
random,4,1,SM-15454,3.3122049999999996,random,8.378982,11,False,False,0,0,0.0,0.0,False,0.7,False,0
random,4,2,SM-14183,7.186293999999999,random,8.378982,12,False,True,0,1,0.0,0.0,False,0.7,False,0
random,4,3,SM-3838,1.059666,random,8.378982,13,False,False,0,1,0.0,0.0,True,1.059666,False,0
random,4,4,SM-17182,2.274952,random,8.378982,14,False,False,0,1,0.0,0.0,True,2.274952,False,0
random,4,5,SM-13045,3.125002,random,8.378982,15,False,False,0,1,0.0,0.0,False,2.274952,False,0
random,4,6,SM-8522,0.141163,random,8.378982,16,False,False,0,1,0.0,0.0,False,2.274952,False,0
random,4,7,SM-3388,3.17249,random,8.378982,17,False,False,0,1,0.0,0.0,False,2.274952,False,0
random,4,8,SM-16341,4.305586,random,8.378982,18,False,False,0,1,0.0,0.0,False,2.274952,False,0
random,4,9,SM-15212,2.4873010000000004,random,8.378982,19,False,False,0,1,0.0,0.0,True,2.4873010000000004,False,0
random,4,10,SM-14350,1.261613,random,8.378982,20,False,False,0,1,0.0,0.0,True,2.4873010000000004,False,0
random,4,11,SM-14979,0.9094239999999996,random,8.378982,21,False,False,0,1,0.0,0.0,True,2.4873010000000004,False,0
random,4,12,SM-13401,4.707739,random,8.378982,22,False,True,0,2,0.0,0.0,False,2.4873010000000004,False,0
random,4,13,SM-11524,2.269105,random,8.378982,23,False,False,0,2,0.0,0.0,True,2.4873010000000004,False,0
random,4,14,SM-10797,1.936037,random,8.378982,24,False,False,0,2,0.0,0.0,True,2.4873010000000004,False,0
random,4,15,SM-5773,3.686163,random,8.378982,25,False,False,0,2,0.0,0.0,False,2.4873010000000004,False,0
random,4,16,SM-13093,3.983328,random,8.378982,26,False,False,0,2,0.0,0.0,False,2.4873010000000004,False,0
random,4,17,SM-11691,4.767754,random,8.378982,27,False,True,0,3,0.0,0.0,False,2.4873010000000004,False,0
random,4,18,SM-11448,3.820251,random,8.378982,28,False,False,0,3,0.0,0.0,False,2.4873010000000004,False,0
random,4,19,SM-18378,2.9262760000000005,random,8.378982,29,False,False,0,3,0.0,0.0,True,2.9262760000000005,False,0
random,4,20,SM-15231,4.6822420000000005,random,8.378982,30,False,True,0,4,0.0,0.0,False,2.9262760000000005,False,0
random,4,21,SM-1293,2.043033,random,8.378982,31,False,False,0,4,0.0,0.0,True,2.9262760000000005,False,0
random,4,22,SM-3101,1.171607,random,8.378982,32,False,False,0,4,0.0,0.0,True,2.9262760000000005,False,0
random,4,23,SM-10507,1.122155,random,8.378982,33,False,False,0,4,0.0,0.0,True,2.9262760000000005,False,0
random,4,24,SM-5419,2.05708,random,8.378982,34,False,False,0,4,0.0,0.0,True,2.9262760000000005,False,0
random,4,25,SM-14889,0.13913200000000003,random,8.378982,35,False,False,0,4,0.0,0.0,False,2.9262760000000005,False,0
random,4,26,SM-20195,3.244397,random,8.378982,36,False,False,0,4,0.0,0.0,False,2.9262760000000005,False,0
random,4,27,SM-16644,4.497935,random,8.378982,37,False,True,0,5,0.0,0.0,False,2.9262760000000005,False,0
random,4,28,SM-10022,4.073163,random,8.378982,38,False,False,0,5,0.0,0.0,False,2.9262760000000005,False,0
random,4,29,SM-17735,2.649137,random,8.378982,39,False,False,0,5,0.0,0.0,True,2.9262760000000005,False,0
random,4,30,SM-13926,4.493931,random,8.378982,40,False,True,0,6,0.0,0.0,False,2.9262760000000005,False,0
random,4,31,SM-5299,2.688467,random,8.378982,41,False,False,0,6,0.0,0.0,True,2.9262760000000005,False,0
random,4,32,SM-13381,1.942104,random,8.378982,42,False,False,0,6,0.0,0.0,True,2.9262760000000005,False,0
random,4,33,SM-19225,8.129306,random,8.378982,43,False,True,0,7,0.0,0.0,False,2.9262760000000005,False,0
random,4,34,SM-873,10.044108,random,10.044108,44,False,True,0,8,0.0,0.0,False,2.9262760000000005,False,0
random,4,35,SM-20339,4.494041,random,10.044108,45,False,True,0,9,0.0,0.0,False,2.9262760000000005,False,0
random,4,36,SM-19125,2.010582,random,10.044108,46,False,False,0,9,0.0,0.0,True,2.9262760000000005,False,0
random,4,37,SM-8803,1.082789,random,10.044108,47,False,False,0,9,0.0,0.0,True,2.9262760000000005,False,0
random,4,38,SM-15450,2.975009,random,10.044108,48,True,False,1,9,0.0,0.0,True,2.975009,False,0
random,4,39,SM-588,1.824397,random,10.044108,49,False,False,1,9,0.0,0.0,True,2.975009,False,0
random,4,40,SM-15818,3.334809,random,10.044108,50,False,False,1,9,0.0,0.0,False,2.975009,False,0
random,4,41,SM-19517,1.192457,random,10.044108,51,False,False,1,9,0.0,0.0,True,2.975009,False,0
random,4,42,SM-14732,3.933652,random,10.044108,52,False,False,1,9,0.0,0.0,False,2.975009,False,0
random,4,43,SM-13149,2.191081,random,10.044108,53,False,False,1,9,0.0,0.0,True,2.975009,False,0
