method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
std_gp,5,1,SM-12058,4.327951,window_max,4.327951,11,False,False,0,0,0.288,0.156,False,0.7,False,0
std_gp,5,2,SM-12605,2.179346,window_max,4.327951,12,False,False,0,0,0.308,0.157,True,2.179346,False,0
std_gp,5,3,SM-12592,2.402816,window_max,4.327951,13,False,False,0,0,0.366,0.225,True,2.402816,False,0
std_gp,5,4,SM-11078,2.539877,window_max,4.327951,14,False,False,0,0,0.283,0.149,True,2.539877,False,0
std_gp,5,5,SM-11257,3.015018,window_max,4.327951,15,False,False,0,0,0.287,0.158,False,2.539877,False,0
std_gp,5,6,SM-19520,2.182356,window_max,4.327951,16,False,False,0,0,0.29,0.17,True,2.539877,False,0
std_gp,5,7,SM-3509,2.272021,window_max,4.327951,17,False,False,0,0,0.308,0.158,True,2.539877,False,0
std_gp,5,8,SM-3774,2.156368,window_max,4.327951,18,False,False,0,0,0.25,0.157,True,2.539877,False,0
std_gp,5,9,SM-10220,2.730326,window_max,4.327951,19,False,False,0,0,0.225,0.154,True,2.730326,False,0
std_gp,5,10,SM-1132,2.499135,window_max,4.327951,20,False,False,0,0,0.296,0.165,True,2.730326,False,0
std_gp,5,11,SM-9165,2.32794,window_max,4.327951,21,False,False,0,0,0.308,0.188,True,2.730326,False,0
std_gp,5,12,SM-1003,2.247895,window_max,4.327951,22,False,False,0,0,0.357,0.155,True,2.730326,False,0
std_gp,5,13,SM-19518,2.259514,window_max,4.327951,23,False,False,0,0,0.251,0.142,True,2.730326,False,0
std_gp,5,14,SM-20187,1.276845,window_max,4.327951,24,False,False,0,0,0.273,0.152,True,2.730326,False,0
std_gp,5,15,SM-3510,2.430416,window_max,4.327951,25,False,False,0,0,0.363,0.156,True,2.730326,False,0
std_gp,5,16,SM-10846,1.367863,window_max,4.327951,26,False,False,0,0,0.408,0.226,True,2.730326,False,0
std_gp,5,17,SM-19384,4.847299,window_max,4.847299,27,False,True,0,1,0.499,0.209,False,2.730326,False,0
std_gp,5,18,SM-1020,1.093687,window_max,4.847299,28,False,False,0,1,0.621,0.172,True,2.730326,False,0
std_gp,5,19,SM-20562,3.949102,window_max,4.847299,29,False,False,0,1,0.552,0.188,False,2.730326,False,0
std_gp,5,20,SM-9054,2.089507,window_max,4.847299,30,False,False,0,1,0.437,0.179,True,2.730326,False,0
std_gp,5,21,SM-1124,3.116444,window_max,4.847299,31,False,False,0,1,0.436,0.229,False,2.730326,False,0
std_gp,5,22,SM-4753,2.92115,window_max,4.847299,32,False,False,0,1,0.522,0.183,True,2.92115,False,0
std_gp,5,23,SM-15080,2.0785210000000003,window_max,4.847299,33,False,False,0,1,0.303,0.178,True,2.92115,False,0
std_gp,5,24,SM-3350,3.454055,window_max,4.847299,34,False,False,0,1,0.399,0.189,False,2.92115,False,0
std_gp,5,25,SM-10851,0.554334,window_max,4.847299,35,False,False,0,1,0.292,0.17,False,2.92115,False,0
std_gp,5,26,SM-20178,1.341918,window_max,4.847299,36,False,False,0,1,0.514,0.19,True,2.92115,False,0
std_gp,5,27,SM-19924,2.601691,window_max,4.847299,37,False,False,0,1,0.493,0.197,True,2.92115,False,0
std_gp,5,28,SM-10817,2.915628,window_max,4.847299,38,False,False,0,1,0.504,0.221,True,2.92115,False,0
std_gp,5,29,SM-4853,2.241361,window_max,4.847299,39,False,False,0,1,0.375,0.21,True,2.92115,False,0
std_gp,5,30,SM-17014,2.2556819999999997,window_max,4.847299,40,False,False,0,1,0.611,0.216,True,2.92115,False,0
std_gp,5,31,SM-3047,2.547799,window_max,4.847299,41,False,False,0,1,0.37,0.195,True,2.92115,False,0
std_gp,5,32,SM-2985,2.848962,window_max,4.847299,42,False,False,0,1,0.413,0.229,True,2.92115,False,0
std_gp,5,33,SM-19912,2.936949,window_max,4.847299,43,True,False,1,1,0.855,0.25,True,2.936949,False,0
std_gp,5,34,SM-1153,0.856,window_max,4.847299,44,False,False,1,1,0.583,0.217,True,2.936949,False,0
std_gp,5,35,SM-18422,1.6257370000000004,window_max,4.847299,45,False,False,1,1,0.631,0.208,True,2.936949,False,0
std_gp,5,36,SM-10694,2.064838,window_max,4.847299,46,False,False,1,1,0.612,0.229,True,2.936949,False,0
std_gp,5,37,SM-11205,1.585383,window_max,4.847299,47,False,False,1,1,0.749,0.199,True,2.936949,False,0
std_gp,5,38,SM-2416,3.5437,window_max,4.847299,48,False,False,1,1,0.355,0.211,False,2.936949,False,0
std_gp,5,39,SM-13744,1.5845590000000005,window_max,4.847299,49,False,False,1,1,0.328,0.169,True,2.936949,False,0
std_gp,5,40,SM-4884,1.653232,window_max,4.847299,50,False,False,1,1,0.524,0.202,True,2.936949,False,0
std_gp,5,41,SM-4674,2.153293,window_max,4.847299,51,False,False,1,1,0.505,0.188,True,2.936949,False,0
std_gp,5,42,SM-17076,2.0899140000000003,window_max,4.847299,52,False,False,1,1,0.634,0.224,True,2.936949,False,0
std_gp,5,43,SM-2888,3.384119,window_max,4.847299,53,False,False,1,1,0.603,0.213,False,2.936949,False,0
std_gp,5,44,SM-19918,3.704959,window_max,4.847299,54,False,False,1,1,0.563,0.197,False,2.936949,False,0
std_gp,5,45,SM-10022,4.073163,window_max,4.847299,55,False,False,1,1,0.393,0.208,False,2.936949,False,0
std_gp,5,46,SM-2534,4.150261,window_max,4.847299,56,False,False,1,1,0.343,0.176,False,2.936949,False,0
std_gp,5,47,SM-11203,2.235065,window_max,4.847299,57,False,False,1,1,0.343,0.19,True,2.936949,False,0
std_gp,5,48,SM-11315,2.916802,window_max,4.847299,58,False,False,1,1,0.362,0.174,True,2.936949,False,0
std_gp,5,49,SM-11200,2.174915,window_max,4.847299,59,False,False,1,1,0.29,0.193,True,2.936949,False,0
