method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap,is_top10,cumul_top10
dkl_finetune,1,1,SM-12773,3.177852,window_max,8.707246,11,False,False,0,0,1.716,0.019,False,0.7,False,0
dkl_finetune,1,2,SM-12783,3.612111,window_max,8.707246,12,False,False,0,0,0.166,0.019,False,0.7,False,0
dkl_finetune,1,3,SM-1404,1.454209,window_max,8.707246,13,False,False,0,0,0.174,0.018,True,1.454209,False,0
dkl_finetune,1,4,SM-1474,1.411043,window_max,8.707246,14,False,False,0,0,0.185,0.017,True,1.454209,False,0
dkl_finetune,1,5,SM-11608,0.416276,window_max,8.707246,15,False,False,0,0,0.161,0.026,False,1.454209,False,0
dkl_finetune,1,6,SM-11085,3.505882,window_max,8.707246,16,False,False,0,0,1.835,0.024,False,1.454209,False,0
dkl_finetune,1,7,SM-12122,3.393252,window_max,8.707246,17,False,False,0,0,0.155,0.021,False,1.454209,False,0
dkl_finetune,1,8,SM-10516,1.966594,window_max,8.707246,18,False,False,0,0,0.15,0.021,True,1.966594,False,0
dkl_finetune,1,9,SM-7028,5.616336,window_max,8.707246,19,False,True,0,1,0.152,0.02,False,1.966594,False,0
dkl_finetune,1,10,SM-17758,2.840231,window_max,8.707246,20,False,False,0,1,0.165,0.026,True,2.840231,False,0
dkl_finetune,1,11,SM-11053,3.013155,window_max,8.707246,21,False,False,0,1,1.833,0.018,False,2.840231,False,0
dkl_finetune,1,12,SM-10922,1.621139,window_max,8.707246,22,False,False,0,1,0.205,0.018,True,2.840231,False,0
dkl_finetune,1,13,SM-10681,2.587537,window_max,8.707246,23,False,False,0,1,0.156,0.022,True,2.840231,False,0
dkl_finetune,1,14,SM-15809,2.5006259999999996,window_max,8.707246,24,False,False,0,1,0.131,0.019,True,2.840231,False,0
dkl_finetune,1,15,SM-286,2.339422,window_max,8.707246,25,False,False,0,1,0.159,0.039,True,2.840231,False,0
dkl_finetune,1,16,SM-10832,3.194718,window_max,8.707246,26,False,False,0,1,1.125,0.017,False,2.840231,False,0
dkl_finetune,1,17,SM-16102,2.474312,window_max,8.707246,27,False,False,0,1,0.164,0.016,True,2.840231,False,0
dkl_finetune,1,18,SM-10613,2.753636,window_max,8.707246,28,False,False,0,1,0.148,0.017,True,2.840231,False,0
dkl_finetune,1,19,SM-16810,3.797142,window_max,8.707246,29,False,False,0,1,0.154,0.022,False,2.840231,False,0
dkl_finetune,1,20,SM-10706,1.068393,window_max,8.707246,30,False,False,0,1,0.161,0.032,True,2.840231,False,0
dkl_finetune,1,21,SM-4984,3.177629,window_max,8.707246,31,False,False,0,1,1.455,0.016,False,2.840231,False,0
dkl_finetune,1,22,SM-12968,2.400109,window_max,8.707246,32,False,False,0,1,0.133,0.016,True,2.840231,False,0
dkl_finetune,1,23,SM-9006,3.193232,window_max,8.707246,33,False,False,0,1,0.132,0.015,False,2.840231,False,0
dkl_finetune,1,24,SM-13208,2.650871,window_max,8.707246,34,False,False,0,1,0.17,0.022,True,2.840231,False,0
dkl_finetune,1,25,SM-10618,3.390717,window_max,8.707246,35,False,False,0,1,0.171,0.017,False,2.840231,False,0
dkl_finetune,1,26,SM-18385,3.319794,window_max,8.707246,36,False,False,0,1,1.606,0.018,False,2.840231,False,0
dkl_finetune,1,27,SM-13884,1.6133539999999997,window_max,8.707246,37,False,False,0,1,0.152,0.018,True,2.840231,False,0
dkl_finetune,1,28,SM-8582,1.94055,window_max,8.707246,38,False,False,0,1,0.149,0.017,True,2.840231,False,0
dkl_finetune,1,29,SM-12319,2.879227,window_max,8.707246,39,False,False,0,1,0.141,0.016,True,2.879227,False,0
dkl_finetune,1,30,SM-9698,2.366229,window_max,8.707246,40,False,False,0,1,0.139,0.017,True,2.879227,False,0
dkl_finetune,1,31,SM-14738,2.8734220000000006,window_max,8.707246,41,False,False,0,1,1.671,0.017,True,2.879227,False,0
dkl_finetune,1,32,SM-14333,3.047259,window_max,8.707246,42,False,False,0,1,0.178,0.017,False,2.879227,False,0
dkl_finetune,1,33,SM-15788,2.6676960000000003,window_max,8.707246,43,False,False,0,1,0.165,0.016,True,2.879227,False,0
dkl_finetune,1,34,SM-11407,2.472746,window_max,8.707246,44,False,False,0,1,0.154,0.017,True,2.879227,False,0
dkl_finetune,1,35,SM-12515,3.278501,window_max,8.707246,45,False,False,0,1,0.158,0.018,False,2.879227,False,0
dkl_finetune,1,36,SM-8633,3.49998,window_max,8.707246,46,False,False,0,1,1.61,0.017,False,2.879227,False,0
dkl_finetune,1,37,SM-10896,3.461313,window_max,8.707246,47,False,False,0,1,0.166,0.018,False,2.879227,False,0
dkl_finetune,1,38,SM-11524,2.269105,window_max,8.707246,48,False,False,0,1,0.134,0.02,True,2.879227,False,0
dkl_finetune,1,39,SM-12101,2.703338,window_max,8.707246,49,False,False,0,1,0.137,0.022,True,2.879227,False,0
dkl_finetune,1,40,SM-10839,1.404802,window_max,8.707246,50,False,False,0,1,0.134,0.021,True,2.879227,False,0
dkl_finetune,1,41,SM-10872,3.42489,window_max,8.707246,51,False,False,0,1,1.602,0.016,False,2.879227,False,0
dkl_finetune,1,42,SM-16754,3.72375,window_max,8.707246,52,False,False,0,1,0.135,0.017,False,2.879227,False,0
dkl_finetune,1,43,SM-16842,2.641189,window_max,8.707246,53,False,False,0,1,0.13,0.02,True,2.879227,False,0
dkl_finetune,1,44,SM-18731,2.699251,window_max,8.707246,54,False,False,0,1,0.128,0.015,True,2.879227,False,0
dkl_finetune,1,45,SM-10599,2.038612,window_max,8.707246,55,False,False,0,1,0.123,0.015,True,2.879227,False,0
dkl_finetune,1,46,SM-12486,3.128848,window_max,8.707246,56,False,False,0,1,1.15,0.016,False,2.879227,False,0
dkl_finetune,1,47,SM-11315,2.916802,window_max,8.707246,57,False,False,0,1,0.146,0.016,True,2.916802,False,0
dkl_finetune,1,48,SM-11430,1.811863,window_max,8.707246,58,False,False,0,1,0.147,0.016,True,2.916802,False,0
dkl_finetune,1,49,SM-11408,2.31611,window_max,8.707246,59,False,False,0,1,0.147,0.016,True,2.916802,False,0
dkl_finetune,1,50,SM-11200,2.174915,window_max,8.707246,60,False,False,0,1,0.147,0.026,True,2.916802,False,0
dkl_finetune,1,51,SM-18531,3.10638,window_max,8.707246,61,False,False,0,1,1.461,0.017,False,2.916802,False,0
dkl_finetune,1,52,SM-10893,2.536749,window_max,8.707246,62,False,False,0,1,0.171,0.017,True,2.916802,False,0
dkl_finetune,1,53,SM-16832,3.616848,window_max,8.707246,63,False,False,0,1,0.127,0.016,False,2.916802,False,0
