method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
random,2,1,SM-11510,1.809351,random,8.198204,11,False,False,0,0,0.0,0.0,True,1.809351
random,2,2,SM-9327,3.984589,random,8.198204,12,False,False,0,0,0.0,0.0,False,1.809351
random,2,3,SM-17086,0.6850710000000002,random,8.198204,13,False,False,0,0,0.0,0.0,False,1.809351
random,2,4,SM-9079,1.751417,random,8.198204,14,False,False,0,0,0.0,0.0,True,1.751417
random,2,5,SM-3883,4.030512,random,8.198204,15,False,False,0,0,0.0,0.0,False,1.751417
random,2,6,SM-11279,3.201662,random,8.198204,16,False,False,0,0,0.0,0.0,False,1.751417
random,2,7,SM-4536,3.000441,random,8.198204,17,False,False,0,0,0.0,0.0,False,1.751417
random,2,8,SM-9718,3.14211,random,8.198204,18,False,False,0,0,0.0,0.0,False,1.751417
random,2,9,SM-12084,2.271762,random,8.198204,19,False,False,0,0,0.0,0.0,True,1.751417
random,2,10,SM-10346,2.067856,random,8.198204,20,False,False,0,0,0.0,0.0,True,1.751417
random,2,11,SM-2666,3.952234,random,8.198204,21,False,False,0,0,0.0,0.0,False,1.751417
random,2,12,SM-15862,2.892489,random,8.198204,22,False,False,0,0,0.0,0.0,True,1.751417
random,2,13,SM-8745,1.419238,random,8.198204,23,False,False,0,0,0.0,0.0,True,1.419238
random,2,14,SM-17770,2.689436,random,8.198204,24,False,False,0,0,0.0,0.0,True,1.419238
random,2,15,SM-16046,3.713291,random,8.198204,25,False,False,0,0,0.0,0.0,False,1.419238
random,2,16,SM-11682,3.994766,random,8.198204,26,False,False,0,0,0.0,0.0,False,1.419238
random,2,17,SM-10846,1.367863,random,8.198204,27,False,False,0,0,0.0,0.0,True,1.367863
random,2,18,SM-10809,1.996988,random,8.198204,28,False,False,0,0,0.0,0.0,True,1.367863
random,2,19,SM-19982,2.224544,random,8.198204,29,False,False,0,0,0.0,0.0,True,1.367863
random,2,20,SM-16369,3.862115,random,8.198204,30,False,False,0,0,0.0,0.0,False,1.367863
random,2,21,SM-11862,4.019166,random,8.198204,31,False,False,0,0,0.0,0.0,False,1.367863
random,2,22,SM-20174,4.05893,random,8.198204,32,False,False,0,0,0.0,0.0,False,1.367863
random,2,23,SM-12165,3.983241,random,8.198204,33,False,False,0,0,0.0,0.0,False,1.367863
random,2,24,SM-19056,4.514265,random,8.198204,34,False,True,0,1,0.0,0.0,False,1.367863
random,2,25,SM-19955,2.648443,random,8.198204,35,False,False,0,1,0.0,0.0,True,1.367863
random,2,26,SM-8901,1.522307,random,8.198204,36,False,False,0,1,0.0,0.0,True,1.367863
random,2,27,SM-20226,0.056917,random,8.198204,37,False,False,0,1,0.0,0.0,False,1.367863
random,2,28,SM-6002,2.4693,random,8.198204,38,False,False,0,1,0.0,0.0,True,1.367863
random,2,29,SM-11576,1.297701,random,8.198204,39,False,False,0,1,0.0,0.0,True,1.297701
random,2,30,SM-3791,1.957255,random,8.198204,40,False,False,0,1,0.0,0.0,True,1.297701
random,2,31,SM-13030,2.535892,random,8.198204,41,False,False,0,1,0.0,0.0,True,1.297701
random,2,32,SM-6344,2.265312,random,8.198204,42,False,False,0,1,0.0,0.0,True,1.297701
random,2,33,SM-11391,2.566691,random,8.198204,43,False,False,0,1,0.0,0.0,True,1.297701
random,2,34,SM-1838,3.616388,random,8.198204,44,False,False,0,1,0.0,0.0,False,1.297701
random,2,35,SM-12493,3.178877,random,8.198204,45,False,False,0,1,0.0,0.0,False,1.297701
random,2,36,SM-12494,2.218364,random,8.198204,46,False,False,0,1,0.0,0.0,True,1.297701
random,2,37,SM-17724,3.208959,random,8.198204,47,False,False,0,1,0.0,0.0,False,1.297701
random,2,38,SM-8503,2.448042,random,8.198204,48,False,False,0,1,0.0,0.0,True,1.297701
random,2,39,SM-10084,0.902012,random,8.198204,49,False,False,0,1,0.0,0.0,True,0.902012
random,2,40,SM-6586,2.813869,random,8.198204,50,False,False,0,1,0.0,0.0,True,0.902012
random,2,41,SM-647,1.468813,random,8.198204,51,False,False,0,1,0.0,0.0,True,0.902012
random,2,42,SM-14248,3.068925,random,8.198204,52,False,False,0,1,0.0,0.0,False,0.902012
random,2,43,SM-8037,2.089942,random,8.198204,53,False,False,0,1,0.0,0.0,True,0.902012
random,2,44,SM-388,3.545718,random,8.198204,54,False,False,0,1,0.0,0.0,False,0.902012
random,2,45,SM-8679,1.71611,random,8.198204,55,False,False,0,1,0.0,0.0,True,0.902012
random,2,46,SM-20573,0.11003499999999988,random,8.198204,56,False,False,0,1,0.0,0.0,False,0.902012
random,2,47,SM-14000,6.53438,random,8.198204,57,False,True,0,2,0.0,0.0,False,0.902012
random,2,48,SM-16714,1.944136,random,8.198204,58,False,False,0,2,0.0,0.0,True,0.902012
random,2,49,SM-15886,3.5532139999999997,random,8.198204,59,False,False,0,2,0.0,0.0,False,0.902012
random,2,50,SM-16108,0.994821,random,8.198204,60,False,False,0,2,0.0,0.0,True,0.902012
random,2,51,SM-6237,0.454478,random,8.198204,61,False,False,0,2,0.0,0.0,False,0.902012
random,2,52,SM-16833,1.769983,random,8.198204,62,False,False,0,2,0.0,0.0,True,0.902012
random,2,53,SM-682,1.046072,random,8.198204,63,False,False,0,2,0.0,0.0,True,0.902012
random,2,54,SM-10611,3.501886,random,8.198204,64,False,False,0,2,0.0,0.0,False,0.902012
random,2,55,SM-939,4.210249,random,8.198204,65,False,False,0,2,0.0,0.0,False,0.902012
random,2,56,SM-20211,3.1518760000000006,random,8.198204,66,False,False,0,2,0.0,0.0,False,0.902012
random,2,57,SM-16391,4.582641,random,8.198204,67,False,True,0,3,0.0,0.0,False,0.902012
random,2,58,SM-13396,2.403329,random,8.198204,68,False,False,0,3,0.0,0.0,True,0.902012
random,2,59,SM-7560,0.9418859999999993,random,8.198204,69,False,False,0,3,0.0,0.0,True,0.902012
random,2,60,SM-4563,2.050521,random,8.198204,70,False,False,0,3,0.0,0.0,True,0.902012
random,2,61,SM-8295,3.216128,random,8.198204,71,False,False,0,3,0.0,0.0,False,0.902012
random,2,62,SM-13517,0.8075,random,8.198204,72,True,False,1,3,0.0,0.0,True,0.8075
random,2,63,SM-20354,0.907479,random,8.198204,73,False,False,1,3,0.0,0.0,True,0.8075
random,2,64,SM-15672,3.23007,random,8.198204,74,False,False,1,3,0.0,0.0,False,0.8075
random,2,65,SM-9985,1.856023,random,8.198204,75,False,False,1,3,0.0,0.0,True,0.8075
random,2,66,SM-1960,3.874629,random,8.198204,76,False,False,1,3,0.0,0.0,False,0.8075
random,2,67,SM-943,8.707246,random,8.707246,77,False,True,1,4,0.0,0.0,False,0.8075
random,2,68,SM-14342,2.524651,random,8.707246,78,False,False,1,4,0.0,0.0,True,0.8075
random,2,69,SM-19517,1.192457,random,8.707246,79,False,False,1,4,0.0,0.0,True,0.8075
random,2,70,SM-4438,0.53363,random,8.707246,80,False,False,1,4,0.0,0.0,False,0.8075
random,2,71,SM-7587,3.510757,random,8.707246,81,False,False,1,4,0.0,0.0,False,0.8075
random,2,72,SM-412,1.880923,random,8.707246,82,False,False,1,4,0.0,0.0,True,0.8075
random,2,73,SM-2407,1.382362,random,8.707246,83,False,False,1,4,0.0,0.0,True,0.8075
random,2,74,SM-15912,3.25714,random,8.707246,84,False,False,1,4,0.0,0.0,False,0.8075
random,2,75,SM-9981,2.057257,random,8.707246,85,False,False,1,4,0.0,0.0,True,0.8075
random,2,76,SM-5280,4.324479,random,8.707246,86,False,False,1,4,0.0,0.0,False,0.8075
random,2,77,SM-11898,3.197921,random,8.707246,87,False,False,1,4,0.0,0.0,False,0.8075
random,2,78,SM-982,6.00997,random,8.707246,88,False,True,1,5,0.0,0.0,False,0.8075
random,2,79,SM-6970,0.422858,random,8.707246,89,False,False,1,5,0.0,0.0,False,0.8075
random,2,80,SM-12811,3.93404,random,8.707246,90,False,False,1,5,0.0,0.0,False,0.8075
random,2,81,SM-20232,4.134729,random,8.707246,91,False,False,1,5,0.0,0.0,False,0.8075
random,2,82,SM-16945,1.862136,random,8.707246,92,False,False,1,5,0.0,0.0,True,0.8075
random,2,83,SM-11825,2.513345,random,8.707246,93,False,False,1,5,0.0,0.0,True,0.8075
random,2,84,SM-428,2.381998,random,8.707246,94,False,False,1,5,0.0,0.0,True,0.8075
random,2,85,SM-10347,1.824344,random,8.707246,95,False,False,1,5,0.0,0.0,True,0.8075
random,2,86,SM-8473,2.650235,random,8.707246,96,False,False,1,5,0.0,0.0,True,0.8075
random,2,87,SM-12643,3.876347,random,8.707246,97,False,False,1,5,0.0,0.0,False,0.8075
random,2,88,SM-8657,0.091828,random,8.707246,98,False,False,1,5,0.0,0.0,False,0.8075
random,2,89,SM-8522,0.141163,random,8.707246,99,False,False,1,5,0.0,0.0,False,0.8075
random,2,90,SM-9949,4.313983,random,8.707246,100,False,False,1,5,0.0,0.0,False,0.8075
random,2,91,SM-14036,2.179561,random,8.707246,101,False,False,1,5,0.0,0.0,True,0.8075
random,2,92,SM-9322,2.093867,random,8.707246,102,False,False,1,5,0.0,0.0,True,0.8075
random,2,93,SM-17758,2.840231,random,8.707246,103,False,False,1,5,0.0,0.0,True,0.8075
random,2,94,SM-13852,4.074648,random,8.707246,104,False,False,1,5,0.0,0.0,False,0.8075
random,2,95,SM-33,3.375313,random,8.707246,105,False,False,1,5,0.0,0.0,False,0.8075
random,2,96,SM-20450,3.895533,random,8.707246,106,False,False,1,5,0.0,0.0,False,0.8075
random,2,97,SM-3910,2.864736,random,8.707246,107,False,False,1,5,0.0,0.0,True,0.8075
random,2,98,SM-1514,0.85605,random,8.707246,108,False,False,1,5,0.0,0.0,True,0.8075
random,2,99,SM-4700,3.58508,random,8.707246,109,False,False,1,5,0.0,0.0,False,0.8075
random,2,100,SM-1006,1.596743,random,8.707246,110,False,False,1,5,0.0,0.0,True,0.8075
