method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
random,7,1,SM-17180,1.016387,random,6.96428,11,False,False,0,0,0.0,0.0,True,1.016387
random,7,2,SM-8295,3.216128,random,6.96428,12,False,False,0,0,0.0,0.0,False,1.016387
random,7,3,SM-13388,2.444739,random,6.96428,13,False,False,0,0,0.0,0.0,True,1.016387
random,7,4,SM-17094,0.6717209999999998,random,6.96428,14,False,False,0,0,0.0,0.0,False,1.016387
random,7,5,SM-17264,1.017171,random,6.96428,15,False,False,0,0,0.0,0.0,True,1.016387
random,7,6,SM-12207,2.037139,random,6.96428,16,False,False,0,0,0.0,0.0,True,1.016387
random,7,7,SM-12140,1.221324,random,6.96428,17,False,False,0,0,0.0,0.0,True,1.016387
random,7,8,SM-16027,1.2319390000000001,random,6.96428,18,False,False,0,0,0.0,0.0,True,1.016387
random,7,9,SM-6004,2.983168,random,6.96428,19,False,False,0,0,0.0,0.0,True,1.016387
random,7,10,SM-11043,3.221713,random,6.96428,20,False,False,0,0,0.0,0.0,False,1.016387
random,7,11,SM-8764,1.773484,random,6.96428,21,False,False,0,0,0.0,0.0,True,1.016387
random,7,12,SM-12165,3.983241,random,6.96428,22,False,False,0,0,0.0,0.0,False,1.016387
random,7,13,SM-17186,0.9561779999999995,random,6.96428,23,False,False,0,0,0.0,0.0,True,0.9561779999999995
random,7,14,SM-3085,1.703729,random,6.96428,24,False,False,0,0,0.0,0.0,True,0.9561779999999995
random,7,15,SM-20222,2.080279,random,6.96428,25,False,False,0,0,0.0,0.0,True,0.9561779999999995
random,7,16,SM-13808,1.314745,random,6.96428,26,False,False,0,0,0.0,0.0,True,0.9561779999999995
random,7,17,SM-669,2.251255,random,6.96428,27,False,False,0,0,0.0,0.0,True,0.9561779999999995
random,7,18,SM-993,5.200547,random,6.96428,28,False,True,0,1,0.0,0.0,False,0.9561779999999995
random,7,19,SM-9129,0.921574,random,6.96428,29,False,False,0,1,0.0,0.0,True,0.921574
random,7,20,SM-10964,3.897368,random,6.96428,30,False,False,0,1,0.0,0.0,False,0.921574
random,7,21,SM-9079,1.751417,random,6.96428,31,False,False,0,1,0.0,0.0,True,0.921574
random,7,22,SM-12665,1.8534940000000004,random,6.96428,32,False,False,0,1,0.0,0.0,True,0.921574
random,7,23,SM-12102,3.102255,random,6.96428,33,False,False,0,1,0.0,0.0,False,0.921574
random,7,24,SM-4079,4.555531,random,6.96428,34,False,True,0,2,0.0,0.0,False,0.921574
random,7,25,SM-5276,3.552701,random,6.96428,35,False,False,0,2,0.0,0.0,False,0.921574
random,7,26,SM-17125,3.1743740000000003,random,6.96428,36,False,False,0,2,0.0,0.0,False,0.921574
random,7,27,SM-20530,3.013414,random,6.96428,37,False,False,0,2,0.0,0.0,False,0.921574
random,7,28,SM-11204,1.456631,random,6.96428,38,False,False,0,2,0.0,0.0,True,0.921574
