method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
std_gp,6,1,SM-5307,2.961039,window_min,5.106115,11,False,False,0,0,0.179,0.159,True,2.961039
std_gp,6,2,SM-221,1.531528,window_min,5.106115,12,False,False,0,0,0.253,0.149,True,1.531528
std_gp,6,3,SM-2417,3.122742,window_min,5.106115,13,False,False,0,0,0.181,0.152,False,1.531528
std_gp,6,4,SM-4270,2.620272,window_min,5.106115,14,False,False,0,0,0.179,0.166,True,1.531528
std_gp,6,5,SM-1362,1.967589,window_min,5.106115,15,False,False,0,0,0.387,0.209,True,1.531528
std_gp,6,6,SM-1153,0.856,window_min,5.106115,16,False,False,0,0,0.388,0.203,True,0.856
std_gp,6,7,SM-19923,3.109046,window_min,5.106115,17,False,False,0,0,0.424,0.216,False,0.856
std_gp,6,8,SM-10846,1.367863,window_min,5.106115,18,False,False,0,0,0.53,0.21,True,0.856
std_gp,6,9,SM-10847,1.377387,window_min,5.106115,19,False,False,0,0,0.464,0.218,True,0.856
std_gp,6,10,SM-10851,0.554334,window_min,5.106115,20,False,False,0,0,0.255,0.189,False,0.856
std_gp,6,11,SM-19346,4.034636,window_min,5.106115,21,False,False,0,0,0.347,0.217,False,0.856
std_gp,6,12,SM-3507,2.390096,window_min,5.106115,22,False,False,0,0,0.629,0.204,True,0.856
std_gp,6,13,SM-3500,1.186643,window_min,5.106115,23,False,False,0,0,0.227,0.158,True,0.856
std_gp,6,14,SM-20160,1.146679,window_min,5.106115,24,False,False,0,0,0.257,0.15,True,0.856
std_gp,6,15,SM-11431,0.445111,window_min,5.106115,25,False,False,0,0,0.229,0.156,False,0.856
std_gp,6,16,SM-3120,2.635832,window_min,5.106115,26,False,False,0,0,0.222,0.151,True,0.856
std_gp,6,17,SM-17579,1.5178899999999997,window_min,5.106115,27,False,False,0,0,0.257,0.252,True,0.856
std_gp,6,18,SM-17578,1.68641,window_min,5.106115,28,False,False,0,0,0.3,0.155,True,0.856
std_gp,6,19,SM-588,1.824397,window_min,5.106115,29,False,False,0,0,0.231,0.169,True,0.856
std_gp,6,20,SM-13599,1.0051460000000003,window_min,5.106115,30,False,False,0,0,0.278,0.155,True,0.856
std_gp,6,21,SM-17010,1.2822329999999997,window_min,5.106115,31,False,False,0,0,0.227,0.178,True,0.856
std_gp,6,22,SM-15823,1.399464,window_min,5.106115,32,False,False,0,0,0.252,0.154,True,0.856
std_gp,6,23,SM-17069,1.9467050000000006,window_min,5.106115,33,False,False,0,0,0.32,0.17,True,0.856
std_gp,6,24,SM-17094,0.6717209999999998,window_min,5.106115,34,False,False,0,0,0.227,0.168,False,0.856
std_gp,6,25,SM-17095,0.757444,window_min,5.106115,35,True,False,1,0,0.251,0.158,True,0.757444
std_gp,6,26,SM-16128,1.7999260000000001,window_min,5.106115,36,False,False,1,0,0.323,0.157,True,0.757444
std_gp,6,27,SM-10839,1.404802,window_min,5.106115,37,False,False,1,0,0.22,0.155,True,0.757444
std_gp,6,28,SM-13579,1.0127920000000001,window_min,5.106115,38,False,False,1,0,0.225,0.159,True,0.757444
std_gp,6,29,SM-10784,2.501266,window_min,5.106115,39,False,False,1,0,0.224,0.161,True,0.757444
std_gp,6,30,SM-11432,1.700107,window_min,5.106115,40,False,False,1,0,0.22,0.183,True,0.757444
std_gp,6,31,SM-17078,1.3124799999999999,window_min,5.106115,41,False,False,1,0,0.288,0.153,True,0.757444
std_gp,6,32,SM-17029,1.4337090000000003,window_min,5.106115,42,False,False,1,0,0.363,0.16,True,0.757444
std_gp,6,33,SM-17063,1.3277520000000003,window_min,5.106115,43,False,False,1,0,0.284,0.142,True,0.757444
std_gp,6,34,SM-17077,2.205975,window_min,5.106115,44,False,False,1,0,0.28,0.176,True,0.757444
std_gp,6,35,SM-17836,1.402822,window_min,5.106115,45,False,False,1,0,0.368,0.199,True,0.757444
std_gp,6,36,SM-10838,1.645217,window_min,5.106115,46,False,False,1,0,0.366,0.165,True,0.757444
std_gp,6,37,SM-10810,1.353568,window_min,5.106115,47,False,False,1,0,0.497,0.152,True,0.757444
std_gp,6,38,SM-10798,1.281025,window_min,5.106115,48,False,False,1,0,0.461,0.214,True,0.757444
std_gp,6,39,SM-10797,1.936037,window_min,5.106115,49,False,False,1,0,0.439,0.165,True,0.757444
std_gp,6,40,SM-17060,2.470208,window_min,5.106115,50,False,False,1,0,0.341,0.177,True,0.757444
std_gp,6,41,SM-222,1.838115,window_min,5.106115,51,False,False,1,0,0.312,0.15,True,0.757444
std_gp,6,42,SM-13863,0.847235,window_min,5.106115,52,False,False,1,0,0.318,0.174,True,0.757444
std_gp,6,43,SM-17066,0.6295589999999995,window_min,5.106115,53,False,False,1,0,0.493,0.172,False,0.757444
std_gp,6,44,SM-17065,0.8922460000000001,window_min,5.106115,54,False,False,1,0,0.726,0.229,True,0.757444
std_gp,6,45,SM-10744,1.387156,window_min,5.106115,55,False,False,1,0,0.6,0.18,True,0.757444
std_gp,6,46,SM-10735,1.390136,window_min,5.106115,56,False,False,1,0,0.549,0.189,True,0.757444
std_gp,6,47,SM-20105,1.692346,window_min,5.106115,57,False,False,1,0,0.61,0.242,True,0.757444
std_gp,6,48,SM-12179,1.241102,window_min,5.106115,58,False,False,1,0,0.678,0.191,True,0.757444
std_gp,6,49,SM-20577,0.113321,window_min,5.106115,59,False,False,1,0,0.542,0.202,False,0.757444
std_gp,6,50,SM-17456,1.453064,window_min,5.106115,60,False,False,1,0,0.641,0.175,True,0.757444
std_gp,6,51,SM-16108,0.994821,window_min,5.106115,61,False,False,1,0,0.722,0.191,True,0.757444
std_gp,6,52,SM-8136,0.256838,window_min,5.106115,62,False,False,1,0,0.423,0.167,False,0.757444
std_gp,6,53,SM-10743,2.088778,window_min,5.106115,63,False,False,1,0,0.344,0.164,True,0.757444
std_gp,6,54,SM-1563,0.180829,window_min,5.106115,64,False,False,1,0,0.345,0.191,False,0.757444
std_gp,6,55,SM-17267,1.1602519999999998,window_min,5.106115,65,False,False,1,0,0.53,0.204,True,0.757444
std_gp,6,56,SM-16069,0.43690300000000004,window_min,5.106115,66,False,False,1,0,0.597,0.182,False,0.757444
std_gp,6,57,SM-20574,0.04960000000000031,window_min,5.106115,67,False,False,1,0,0.392,0.21,False,0.757444
std_gp,6,58,SM-17186,0.9561779999999995,window_min,5.106115,68,False,False,1,0,0.54,0.175,True,0.757444
std_gp,6,59,SM-16160,2.3479330000000003,window_min,5.106115,69,False,False,1,0,0.307,0.177,True,0.757444
std_gp,6,60,SM-20575,0.3153700000000006,window_min,5.106115,70,False,False,1,0,0.421,0.156,False,0.757444
std_gp,6,61,SM-435,0.245883,window_min,5.106115,71,False,False,1,0,0.256,0.149,False,0.757444
std_gp,6,62,SM-11506,1.397586,window_min,5.106115,72,False,False,1,0,0.262,0.165,True,0.757444
