method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
dkl_frozen,9,1,SM-8847,2.573333,window_min,5.736436,11,False,False,0,0,0.35,0.185,True,2.573333
dkl_frozen,9,2,SM-17368,2.687305,window_min,5.736436,12,False,False,0,0,0.314,0.199,True,2.573333
dkl_frozen,9,3,SM-17367,3.4351139999999996,window_min,5.736436,13,False,False,0,0,0.64,0.193,False,2.573333
dkl_frozen,9,4,SM-17480,3.5157629999999997,window_min,5.736436,14,False,False,0,0,0.37,0.192,False,2.573333
dkl_frozen,9,5,SM-3590,3.898843,window_min,5.736436,15,False,False,0,0,0.408,0.212,False,2.573333
dkl_frozen,9,6,SM-10244,3.128387,window_min,5.736436,16,False,False,0,0,0.586,0.244,False,2.573333
dkl_frozen,9,7,SM-11466,3.49239,window_min,5.736436,17,False,False,0,0,0.526,0.217,False,2.573333
dkl_frozen,9,8,SM-4100,1.746047,window_min,5.736436,18,False,False,0,0,0.467,0.229,True,1.746047
dkl_frozen,9,9,SM-15301,1.535863,window_min,5.736436,19,False,False,0,0,0.548,0.22,True,1.535863
dkl_frozen,9,10,SM-15715,2.168468,window_min,5.736436,20,False,False,0,0,0.508,0.274,True,1.535863
dkl_frozen,9,11,SM-12185,1.093544,window_min,5.736436,21,False,False,0,0,0.538,0.181,True,1.093544
dkl_frozen,9,12,SM-9144,2.47174,window_min,5.736436,22,False,False,0,0,0.484,0.195,True,1.093544
dkl_frozen,9,13,SM-12070,1.120573,window_min,5.736436,23,False,False,0,0,0.411,0.204,True,1.093544
dkl_frozen,9,14,SM-12168,1.725443,window_min,5.736436,24,False,False,0,0,0.478,0.205,True,1.093544
dkl_frozen,9,15,SM-12106,2.13655,window_min,5.736436,25,False,False,0,0,0.584,0.199,True,1.093544
dkl_frozen,9,16,SM-12266,1.316088,window_min,5.736436,26,False,False,0,0,0.408,0.184,True,1.093544
dkl_frozen,9,17,SM-10604,1.452526,window_min,5.736436,27,False,False,0,0,0.385,0.153,True,1.093544
dkl_frozen,9,18,SM-8803,1.082789,window_min,5.736436,28,False,False,0,0,0.311,0.169,True,1.082789
dkl_frozen,9,19,SM-1576,0.074749,window_min,5.736436,29,False,False,0,0,0.3,0.156,False,1.082789
dkl_frozen,9,20,SM-11029,2.705893,window_min,5.736436,30,False,False,0,0,0.268,0.15,True,1.082789
dkl_frozen,9,21,SM-11205,1.585383,window_min,5.736436,31,False,False,0,0,0.311,0.169,True,1.082789
dkl_frozen,9,22,SM-8685,0.884569,window_min,5.736436,32,False,False,0,0,0.388,0.161,True,0.884569
dkl_frozen,9,23,SM-17180,1.016387,window_min,5.736436,33,False,False,0,0,0.309,0.167,True,0.884569
dkl_frozen,9,24,SM-1605,1.696787,window_min,5.736436,34,False,False,0,0,0.301,0.168,True,0.884569
dkl_frozen,9,25,SM-1606,1.38066,window_min,5.736436,35,False,False,0,0,0.36,0.178,True,0.884569
dkl_frozen,9,26,SM-12296,1.58213,window_min,5.736436,36,False,False,0,0,0.409,0.202,True,0.884569
dkl_frozen,9,27,SM-8334,1.076758,window_min,5.736436,37,False,False,0,0,0.408,0.173,True,0.884569
dkl_frozen,9,28,SM-7863,1.482139,window_min,5.736436,38,False,False,0,0,0.394,0.167,True,0.884569
dkl_frozen,9,29,SM-10327,0.840951,window_min,5.736436,39,False,False,0,0,0.368,0.176,True,0.840951
dkl_frozen,9,30,SM-9086,1.537139,window_min,5.736436,40,False,False,0,0,0.309,0.196,True,0.840951
dkl_frozen,9,31,SM-1622,0.349555,window_min,5.736436,41,False,False,0,0,0.37,0.167,False,0.840951
dkl_frozen,9,32,SM-1303,0.503533,window_min,5.736436,42,False,False,0,0,0.277,0.161,False,0.840951
dkl_frozen,9,33,SM-11204,1.456631,window_min,5.736436,43,False,False,0,0,0.335,0.184,True,0.840951
dkl_frozen,9,34,SM-12598,1.788543,window_min,5.736436,44,False,False,0,0,0.415,0.21,True,0.840951
dkl_frozen,9,35,SM-12631,1.148424,window_min,5.736436,45,False,False,0,0,0.354,0.174,True,0.840951
dkl_frozen,9,36,SM-12605,2.179346,window_min,5.736436,46,False,False,0,0,0.341,0.178,True,0.840951
dkl_frozen,9,37,SM-11212,1.62641,window_min,5.736436,47,False,False,0,0,0.358,0.175,True,0.840951
dkl_frozen,9,38,SM-15197,1.9390719999999995,window_min,5.736436,48,False,False,0,0,0.662,0.199,True,0.840951
dkl_frozen,9,39,SM-8001,0.505065,window_min,5.736436,49,False,False,0,0,0.679,0.196,False,0.840951
dkl_frozen,9,40,SM-1551,0.158183,window_min,5.736436,50,False,False,0,0,0.423,0.202,False,0.840951
dkl_frozen,9,41,SM-12508,1.737996,window_min,5.736436,51,False,False,0,0,0.601,0.199,True,0.840951
dkl_frozen,9,42,SM-10630,0.907544,window_min,5.736436,52,False,False,0,0,0.333,0.195,True,0.840951
dkl_frozen,9,43,SM-10631,0.655064,window_min,5.736436,53,False,False,0,0,0.382,0.202,False,0.840951
dkl_frozen,9,44,SM-12326,2.82397,window_min,5.736436,54,False,False,0,0,0.227,0.222,True,0.840951
dkl_frozen,9,45,SM-10483,1.377456,window_min,5.736436,55,False,False,0,0,0.32,0.196,True,0.840951
dkl_frozen,9,46,SM-799,1.439781,window_min,5.736436,56,False,False,0,0,0.456,0.164,True,0.840951
dkl_frozen,9,47,SM-407,1.661678,window_min,5.736436,57,False,False,0,0,0.351,0.191,True,0.840951
dkl_frozen,9,48,SM-4938,2.473914,window_min,5.736436,58,False,False,0,0,0.485,0.205,True,0.840951
dkl_frozen,9,49,SM-10027,0.079318,window_min,5.736436,59,False,False,0,0,0.711,0.182,False,0.840951
dkl_frozen,9,50,SM-14231,2.9950879999999995,window_min,5.736436,60,False,False,0,0,0.426,0.174,True,0.840951
dkl_frozen,9,51,SM-10342,2.745135,window_min,5.736436,61,False,False,0,0,0.455,0.174,True,0.840951
dkl_frozen,9,52,SM-12107,1.677768,window_min,5.736436,62,False,False,0,0,0.383,0.188,True,0.840951
dkl_frozen,9,53,SM-13579,1.0127920000000001,window_min,5.736436,63,False,False,0,0,0.445,0.197,True,0.840951
dkl_frozen,9,54,SM-11506,1.397586,window_min,5.736436,64,False,False,0,0,0.383,0.168,True,0.840951
