method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
std_gp,7,1,SM-10694,2.064838,window_min,6.96428,11,False,False,0,0,0.223,0.155,True,2.064838
std_gp,7,2,SM-7860,2.936577,window_min,6.96428,12,False,False,0,0,0.412,0.162,True,2.064838
std_gp,7,3,SM-16761,1.151615,window_min,6.96428,13,False,False,0,0,0.428,0.162,True,1.151615
std_gp,7,4,SM-7935,1.394409,window_min,6.96428,14,False,False,0,0,0.43,0.181,True,1.151615
std_gp,7,5,SM-17779,1.604709,window_min,6.96428,15,False,False,0,0,0.33,0.17,True,1.151615
std_gp,7,6,SM-15290,1.234413,window_min,6.96428,16,False,False,0,0,0.278,0.168,True,1.151615
std_gp,7,7,SM-7941,0.56592,window_min,6.96428,17,False,False,0,0,0.337,0.157,False,1.151615
std_gp,7,8,SM-15935,0.3495059999999999,window_min,6.96428,18,False,False,0,0,0.303,0.151,False,1.151615
std_gp,7,9,SM-12272,1.615921,window_min,6.96428,19,False,False,0,0,0.269,0.168,True,1.151615
std_gp,7,10,SM-17060,2.470208,window_min,6.96428,20,False,False,0,0,0.277,0.193,True,1.151615
std_gp,7,11,SM-17063,1.3277520000000003,window_min,6.96428,21,False,False,0,0,0.304,0.172,True,1.151615
std_gp,7,12,SM-17836,1.402822,window_min,6.96428,22,False,False,0,0,0.335,0.159,True,1.151615
std_gp,7,13,SM-10797,1.936037,window_min,6.96428,23,False,False,0,0,0.449,0.178,True,1.151615
std_gp,7,14,SM-17456,1.453064,window_min,6.96428,24,False,False,0,0,0.48,0.179,True,1.151615
std_gp,7,15,SM-11534,1.945795,window_min,6.96428,25,False,False,0,0,0.518,0.184,True,1.151615
std_gp,7,16,SM-428,2.381998,window_min,6.96428,26,False,False,0,0,0.425,0.159,True,1.151615
std_gp,7,17,SM-19894,3.664726,window_min,6.96428,27,False,False,0,0,0.327,0.182,False,1.151615
std_gp,7,18,SM-17186,0.9561779999999995,window_min,6.96428,28,False,False,0,0,0.417,0.185,True,0.9561779999999995
std_gp,7,19,SM-10838,1.645217,window_min,6.96428,29,False,False,0,0,0.512,0.187,True,0.9561779999999995
std_gp,7,20,SM-17077,2.205975,window_min,6.96428,30,False,False,0,0,0.462,0.166,True,0.9561779999999995
std_gp,7,21,SM-20575,0.3153700000000006,window_min,6.96428,31,False,False,0,0,0.423,0.192,False,0.9561779999999995
std_gp,7,22,SM-17078,1.3124799999999999,window_min,6.96428,32,False,False,0,0,0.424,0.173,True,0.9561779999999995
std_gp,7,23,SM-15823,1.399464,window_min,6.96428,33,False,False,0,0,0.388,0.177,True,0.9561779999999995
std_gp,7,24,SM-17010,1.2822329999999997,window_min,6.96428,34,False,False,0,0,0.379,0.241,True,0.9561779999999995
std_gp,7,25,SM-16069,0.43690300000000004,window_min,6.96428,35,False,False,0,0,0.35,0.208,False,0.9561779999999995
std_gp,7,26,SM-16160,2.3479330000000003,window_min,6.96428,36,False,False,0,0,0.475,0.206,True,0.9561779999999995
std_gp,7,27,SM-16108,0.994821,window_min,6.96428,37,False,False,0,0,0.432,0.181,True,0.9561779999999995
std_gp,7,28,SM-10810,1.353568,window_min,6.96428,38,False,False,0,0,0.329,0.169,True,0.9561779999999995
std_gp,7,29,SM-8136,0.256838,window_min,6.96428,39,False,False,0,0,0.29,0.218,False,0.9561779999999995
std_gp,7,30,SM-13599,1.0051460000000003,window_min,6.96428,40,False,False,0,0,0.42,0.185,True,0.9561779999999995
std_gp,7,31,SM-10744,1.387156,window_min,6.96428,41,False,False,0,0,0.381,0.196,True,0.9561779999999995
std_gp,7,32,SM-10735,1.390136,window_min,6.96428,42,False,False,0,0,0.442,0.184,True,0.9561779999999995
std_gp,7,33,SM-12179,1.241102,window_min,6.96428,43,False,False,0,0,0.583,0.201,True,0.9561779999999995
std_gp,7,34,SM-16923,1.030086,window_min,6.96428,44,False,False,0,0,0.404,0.198,True,0.9561779999999995
std_gp,7,35,SM-17069,1.9467050000000006,window_min,6.96428,45,False,False,0,0,0.455,0.196,True,0.9561779999999995
std_gp,7,36,SM-17267,1.1602519999999998,window_min,6.96428,46,False,False,0,0,0.339,0.161,True,0.9561779999999995
std_gp,7,37,SM-10743,2.088778,window_min,6.96428,47,False,False,0,0,0.524,0.202,True,0.9561779999999995
std_gp,7,38,SM-435,0.245883,window_min,6.96428,48,False,False,0,0,0.332,0.163,False,0.9561779999999995
std_gp,7,39,SM-17029,1.4337090000000003,window_min,6.96428,49,False,False,0,0,0.365,0.174,True,0.9561779999999995
std_gp,7,40,SM-20573,0.11003499999999988,window_min,6.96428,50,False,False,0,0,0.386,0.182,False,0.9561779999999995
std_gp,7,41,SM-12172,2.727227,window_min,6.96428,51,False,False,0,0,0.347,0.183,True,0.9561779999999995
std_gp,7,42,SM-16930,1.305908,window_min,6.96428,52,False,False,0,0,0.356,0.169,True,0.9561779999999995
std_gp,7,43,SM-14090,1.741505,window_min,6.96428,53,False,False,0,0,0.458,0.208,True,0.9561779999999995
std_gp,7,44,SM-682,1.046072,window_min,6.96428,54,False,False,0,0,0.404,0.208,True,0.9561779999999995
std_gp,7,45,SM-10327,0.840951,window_min,6.96428,55,False,False,0,0,0.42,0.174,True,0.840951
std_gp,7,46,SM-10325,1.264102,window_min,6.96428,56,False,False,0,0,0.477,0.183,True,0.840951
std_gp,7,47,SM-11029,2.705893,window_min,6.96428,57,False,False,0,0,0.4,0.166,True,0.840951
std_gp,7,48,SM-19456,1.844685,window_min,6.96428,58,False,False,0,0,0.285,0.167,True,0.840951
std_gp,7,49,SM-14075,1.8635509999999993,window_min,6.96428,59,False,False,0,0,0.336,0.162,True,0.840951
std_gp,7,50,SM-10290,1.633581,window_min,6.96428,60,False,False,0,0,0.314,0.159,True,0.840951
std_gp,7,51,SM-10291,1.138614,window_min,6.96428,61,False,False,0,0,0.372,0.201,True,0.840951
std_gp,7,52,SM-799,1.439781,window_min,6.96428,62,False,False,0,0,0.547,0.169,True,0.840951
std_gp,7,53,SM-13994,1.4748999999999999,window_min,6.96428,63,False,False,0,0,0.425,0.124,True,0.840951
std_gp,7,54,SM-7258,1.091368,window_min,6.96428,64,False,False,0,0,0.375,0.156,True,0.840951
std_gp,7,55,SM-10839,1.404802,window_min,6.96428,65,False,False,0,0,0.457,0.152,True,0.840951
std_gp,7,56,SM-10463,0.407973,window_min,6.96428,66,False,False,0,0,0.353,0.151,False,0.840951
std_gp,7,57,SM-15435,2.152971,window_min,6.96428,67,False,False,0,0,0.314,0.156,True,0.840951
std_gp,7,58,SM-7939,1.888729,window_min,6.96428,68,False,False,0,0,0.558,0.162,True,0.840951
std_gp,7,59,SM-7377,0.271367,window_min,6.96428,69,False,False,0,0,0.483,0.199,False,0.840951
std_gp,7,60,SM-10354,0.893626,window_min,6.96428,70,False,False,0,0,0.422,0.187,True,0.840951
std_gp,7,61,SM-588,1.824397,window_min,6.96428,71,False,False,0,0,0.636,0.177,True,0.840951
