task,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
gap_max,dkl,6,1,SM-2456,3.400211,ei,5.106115,11,False,False,0,0,0.493,0.227
gap_max,dkl,6,2,SM-11015,3.856186,ei,5.106115,12,False,False,0,0,0.564,0.196
gap_max,dkl,6,3,SM-6027,5.295412,ei,5.295412,13,False,True,0,1,0.449,0.199
gap_max,dkl,6,4,SM-19120,5.293749,ei,5.295412,14,False,True,0,2,0.418,0.223
gap_max,dkl,6,5,SM-4675,2.984161,ei,5.295412,15,False,False,0,2,0.389,0.207
gap_max,dkl,6,6,SM-2544,3.869899,ei,5.295412,16,False,False,0,2,0.6,0.22
gap_max,dkl,6,7,SM-11571,3.739441,ei,5.295412,17,False,False,0,2,0.555,0.2
gap_max,dkl,6,8,SM-12808,3.338312,ei,5.295412,18,False,False,0,2,0.366,0.191
gap_max,dkl,6,9,SM-11057,3.432388,ei,5.295412,19,False,False,0,2,0.403,0.178
gap_max,dkl,6,10,SM-10251,2.7120699999999998,ei,5.295412,20,False,False,0,2,0.413,0.165
gap_max,dkl,6,11,SM-10285,4.03742,ei,5.295412,21,False,False,0,2,0.363,0.2
gap_max,dkl,6,12,SM-1011,2.330739,ei,5.295412,22,False,False,0,2,0.429,0.228
gap_max,dkl,6,13,SM-17489,3.73552,ei,5.295412,23,False,False,0,2,0.431,0.164
gap_max,dkl,6,14,SM-2552,4.441692,ei,5.295412,24,False,True,0,3,0.35,0.181
gap_max,dkl,6,15,SM-16813,4.363029,ei,5.295412,25,False,False,0,3,0.304,0.175
gap_max,dkl,6,16,SM-16714,1.944136,ei,5.295412,26,False,False,0,3,0.425,0.184
gap_max,dkl,6,17,SM-20460,4.928959,ei,5.295412,27,False,True,0,4,0.595,0.182
gap_max,dkl,6,18,SM-1891,3.503721,ei,5.295412,28,False,False,0,4,0.423,0.145
gap_max,dkl,6,19,SM-514,5.375209,ei,5.375209,29,False,True,0,5,0.321,0.181
gap_max,dkl,6,20,SM-573,7.891557,ei,7.891557,30,True,True,1,6,0.424,0.195
gap_max,dkl,6,21,SM-493,7.054481,ei,7.891557,31,False,True,1,7,0.547,0.19
