method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
dkl_frozen,26,1,1WMo3Se8-1,1.7850799016279364,window_min,4.452537269012865,11,False,False,0,0,0.272,0.012,True,1.7850799016279364
dkl_frozen,26,2,2MoWTe4-1,1.27869337420857,window_min,4.452537269012865,12,False,False,0,0,0.188,0.01,True,1.27869337420857
dkl_frozen,26,3,1WTe2-1,1.1408641561156432,window_min,4.452537269012865,13,False,False,0,0,0.182,0.008,True,1.1408641561156432
dkl_frozen,26,4,1CrW3Te8-1,0.9367921249634837,window_min,4.452537269012865,14,False,False,0,0,0.171,0.011,True,0.9367921249634837
dkl_frozen,26,5,1CrMo3Te8-1,1.104671749703559,window_min,4.452537269012865,15,False,False,0,0,0.17,0.01,True,0.9367921249634837
dkl_frozen,26,6,2CrMoTe4-1,0.9798002763340935,window_min,4.452537269012865,16,False,False,0,0,0.232,0.011,True,0.9367921249634837
dkl_frozen,26,7,2CrWTe4-1,0.8763845111557365,window_min,4.452537269012865,17,True,False,1,0,0.182,0.012,True,0.8763845111557365
dkl_frozen,26,8,1WCr3Te8-1,0.841141239095355,window_min,4.452537269012865,18,True,False,2,0,0.175,0.009,True,0.841141239095355
dkl_frozen,26,9,1MoCr3Te8-1,0.8929783349262663,window_min,4.452537269012865,19,True,False,3,0,0.172,0.01,True,0.841141239095355
dkl_frozen,26,10,1CrSeTe-1,0.9940276939248328,window_min,4.452537269012865,20,False,False,3,0,0.169,0.01,True,0.841141239095355
dkl_frozen,26,11,1CrTe2-2,0.8687082803736172,window_min,4.452537269012865,21,True,False,4,0,0.171,0.007,True,0.841141239095355
dkl_frozen,26,12,1CrSe2-1,1.1284344191608056,window_min,4.452537269012865,22,False,False,4,0,0.176,0.009,True,0.841141239095355
dkl_frozen,26,13,1CrSTe-1,0.8204247246130523,window_min,4.452537269012865,23,True,False,5,0,0.172,0.009,True,0.8204247246130523
dkl_frozen,26,14,1CrSSe-1,1.2406753060584685,window_min,4.452537269012865,24,False,False,5,0,0.175,0.01,True,0.8204247246130523
dkl_frozen,26,15,1HfTi3Se8-1,1.5439398243408125,window_min,4.452537269012865,25,False,False,5,0,0.175,0.008,True,0.8204247246130523
dkl_frozen,26,16,2STl-2,1.159331694068046,window_min,4.452537269012865,26,False,False,5,0,0.174,0.011,True,0.8204247246130523
dkl_frozen,26,17,2CrWSe4-1,1.2034381235611697,window_min,4.452537269012865,27,False,False,5,0,0.174,0.01,True,0.8204247246130523
dkl_frozen,26,18,4NbS3-2,1.0297934514341036,window_min,4.452537269012865,28,False,False,5,0,0.172,0.011,True,0.8204247246130523
dkl_frozen,26,19,4TaS3-1,0.8230521829856294,window_min,4.452537269012865,29,True,False,6,0,0.175,0.007,True,0.8204247246130523
dkl_frozen,26,20,1STeTi-2,0.5311487236956318,window_min,4.452537269012865,30,False,False,6,0,0.179,0.01,False,0.8204247246130523
dkl_frozen,26,21,1ZrTi3Te8-1,0.7224235271535047,window_min,4.452537269012865,31,True,False,7,0,0.176,0.01,True,0.7224235271535047
dkl_frozen,26,22,1SSeTi-2,1.3418207760400365,window_min,4.452537269012865,32,False,False,7,0,0.178,0.01,True,0.7224235271535047
dkl_frozen,26,23,1SeTeTi-2,0.5996740121863191,window_min,4.452537269012865,33,False,False,7,0,0.175,0.008,False,0.7224235271535047
dkl_frozen,26,24,2HfTiTe4-1,0.6924170866692316,window_min,4.452537269012865,34,False,False,7,0,0.175,0.01,False,0.7224235271535047
dkl_frozen,26,25,2TiZrTe4-1,0.7439839246275826,window_min,4.452537269012865,35,True,False,8,0,0.18,0.01,True,0.7224235271535047
dkl_frozen,26,26,1WMo3Te8-1,1.3263473006179833,window_min,4.452537269012865,36,False,False,8,0,0.179,0.01,True,0.7224235271535047
dkl_frozen,26,27,1CrS2-1,1.3507827301479436,window_min,4.452537269012865,37,False,False,8,0,0.229,0.008,True,0.7224235271535047
dkl_frozen,26,28,1MoTe2-1,1.369604108877922,window_min,4.452537269012865,38,False,False,8,0,0.179,0.009,True,0.7224235271535047
dkl_frozen,26,29,1CrW3Se8-1,1.332864213876784,window_min,4.452537269012865,39,False,False,8,0,0.187,0.011,True,0.7224235271535047
dkl_frozen,26,30,1SeTeW-1,1.493412056792512,window_min,4.452537269012865,40,False,False,8,0,0.18,0.009,True,0.7224235271535047
dkl_frozen,26,31,2CrWS4-1,1.4416861255033258,window_min,4.452537269012865,41,False,False,8,0,0.175,0.007,True,0.7224235271535047
dkl_frozen,26,32,1FeZrI6-1,2.5979480126894097,window_min,4.452537269012865,42,False,False,8,0,0.178,0.009,True,0.7224235271535047
dkl_frozen,26,33,1PdZrI6-1,1.3407168668618104,window_min,4.452537269012865,43,False,False,8,0,0.178,0.009,True,0.7224235271535047
dkl_frozen,26,34,1CrMo3Se8-1,1.4321898061184544,window_min,4.452537269012865,44,False,False,8,0,0.18,0.01,True,0.7224235271535047
dkl_frozen,26,35,1STeW-1,1.6806245984453092,window_min,4.452537269012865,45,False,False,8,0,0.183,0.008,True,0.7224235271535047
dkl_frozen,26,36,2IrSe-3,0.8218220966864944,window_min,4.452537269012865,46,True,False,9,0,0.179,0.01,True,0.7224235271535047
dkl_frozen,26,37,2IrS-3,0.7127550601862147,window_min,4.452537269012865,47,True,False,10,0,0.18,0.009,True,0.7127550601862147
dkl_frozen,26,38,2ZrI2-1,0.8891570087357981,window_min,4.452537269012865,48,True,False,11,0,0.181,0.009,True,0.7127550601862147
dkl_frozen,26,39,2ClRhS-1,2.2699064183552333,window_min,4.452537269012865,49,False,False,11,0,0.183,0.007,True,0.7127550601862147
dkl_frozen,26,40,2ClRhTe-1,2.1128404694835727,window_min,4.452537269012865,50,False,False,11,0,0.184,0.009,True,0.7127550601862147
dkl_frozen,26,41,2MoS2-1,0.06948461062999045,window_min,4.452537269012865,51,False,False,11,0,0.185,0.009,False,0.7127550601862147
dkl_frozen,26,42,2BrRhS-2,2.135486147220739,window_min,4.452537269012865,52,False,False,11,0,0.187,0.01,True,0.7127550601862147
dkl_frozen,26,43,1PbBr2-2,3.2478686587403254,window_min,4.452537269012865,53,False,False,11,0,0.331,0.01,False,0.7127550601862147
dkl_frozen,26,44,2PdTeS3-1,1.8177466141329617,window_min,4.452537269012865,54,False,False,11,0,0.247,0.01,True,0.7127550601862147
dkl_frozen,26,45,2IRhS-2,1.6647392381663382,window_min,4.452537269012865,55,False,False,11,0,0.248,0.011,True,0.7127550601862147
dkl_frozen,26,46,2IRhSe-1,1.7248430777278154,window_min,4.452537269012865,56,False,False,11,0,0.254,0.011,True,0.7127550601862147
dkl_frozen,26,47,1IRhSe-1,1.4253816188724806,window_min,4.452537269012865,57,False,False,11,0,0.25,0.009,True,0.7127550601862147
dkl_frozen,26,48,1WCu2Se4-1,2.444428393660289,window_min,4.452537269012865,58,False,False,11,0,0.252,0.012,True,0.7127550601862147
dkl_frozen,26,49,1MoCu2Te4-1,1.229958084735783,window_min,4.452537269012865,59,False,False,11,0,0.301,0.011,True,0.7127550601862147
dkl_frozen,26,50,1WCu2Te4-1,1.4881013279919357,window_min,4.452537269012865,60,False,False,11,0,0.273,0.01,True,0.7127550601862147
dkl_frozen,26,51,1BrCoTe-1,1.810399510321689,window_min,4.452537269012865,61,False,False,11,0,0.286,0.01,True,0.7127550601862147
