method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
dkl_finetune,12,1,2HfZrTe4-1,0.716562836250253,window_min,7.351129491723217,11,True,False,1,0,1.41,0.006,True,0.716562836250253
dkl_finetune,12,2,1TiHf3Te8-1,0.6879465094159356,window_min,7.351129491723217,12,False,False,1,0,0.182,0.006,False,0.716562836250253
dkl_finetune,12,3,1HfTe2-2,0.6648010372491499,window_min,7.351129491723217,13,False,False,1,0,0.18,0.006,False,0.716562836250253
dkl_finetune,12,4,1CrMo3Te8-1,1.104671749703559,window_min,7.351129491723217,14,False,False,1,0,0.191,0.006,True,0.716562836250253
dkl_finetune,12,5,2CrWTe4-1,0.8763845111557365,window_min,7.351129491723217,15,True,False,2,0,0.185,0.007,True,0.716562836250253
dkl_finetune,12,6,2MoWTe4-1,1.27869337420857,window_min,7.351129491723217,16,False,False,2,0,1.532,0.006,True,0.716562836250253
dkl_finetune,12,7,1MoW3Te8-1,1.219551685297682,window_min,7.351129491723217,17,False,False,2,0,0.183,0.006,True,0.716562836250253
dkl_finetune,12,8,2TiZrTe4-1,0.7439839246275826,window_min,7.351129491723217,18,True,False,3,0,0.183,0.006,True,0.716562836250253
dkl_finetune,12,9,1ZrTi3Te8-1,0.7224235271535047,window_min,7.351129491723217,19,True,False,4,0,0.182,0.006,True,0.716562836250253
dkl_finetune,12,10,1WMo3Te8-1,1.3263473006179833,window_min,7.351129491723217,20,False,False,4,0,0.185,0.006,True,0.716562836250253
dkl_finetune,12,11,1STeZr-2,0.6715876503088453,window_min,7.351129491723217,21,False,False,4,0,1.461,0.006,False,0.716562836250253
dkl_finetune,12,12,2CrMoTe4-1,0.9798002763340935,window_min,7.351129491723217,22,False,False,4,0,0.155,0.006,True,0.716562836250253
dkl_finetune,12,13,1SSeSn-1,1.4755633594854767,window_min,7.351129491723217,23,False,False,4,0,0.153,0.006,True,0.716562836250253
dkl_finetune,12,14,1WCr3Te8-1,0.841141239095355,window_min,7.351129491723217,24,True,False,5,0,0.155,0.005,True,0.716562836250253
dkl_finetune,12,15,1HfSSe-1,1.5119153394149498,window_min,7.351129491723217,25,False,False,5,0,0.158,0.006,True,0.716562836250253
dkl_finetune,12,16,1ZrS2-2,2.0227028863463703,window_min,7.351129491723217,26,False,False,5,0,1.574,0.006,True,0.716562836250253
dkl_finetune,12,17,2CrNbTe5-1,0.028550500384955324,window_min,7.351129491723217,27,False,False,5,0,0.164,0.006,False,0.716562836250253
dkl_finetune,12,18,1MoCr3Te8-1,0.8929783349262663,window_min,7.351129491723217,28,True,False,6,0,0.167,0.006,True,0.716562836250253
dkl_finetune,12,19,1SeTeZr-2,0.783154166423321,window_min,7.351129491723217,29,True,False,7,0,0.169,0.006,True,0.716562836250253
dkl_finetune,12,20,1STeTi-2,0.5311487236956318,window_min,7.351129491723217,30,False,False,7,0,0.172,0.006,False,0.716562836250253
dkl_finetune,12,21,1SSeZr-2,1.7773219373487112,window_min,7.351129491723217,31,False,False,7,0,1.657,0.006,True,0.716562836250253
dkl_finetune,12,22,2CrWSe4-1,1.2034381235611697,window_min,7.351129491723217,32,False,False,7,0,0.149,0.005,True,0.716562836250253
dkl_finetune,12,23,2RhSe-3,0.3374408042430755,window_min,7.351129491723217,33,False,False,7,0,0.164,0.006,False,0.716562836250253
dkl_finetune,12,24,1TiS2-2,2.014731286659609,window_min,7.351129491723217,34,False,False,7,0,0.152,0.005,True,0.716562836250253
dkl_finetune,12,25,1CrW3Se8-1,1.332864213876784,window_min,7.351129491723217,35,False,False,7,0,0.147,0.006,True,0.716562836250253
dkl_finetune,12,26,2IRhS-2,1.6647392381663382,window_min,7.351129491723217,36,False,False,7,0,1.358,0.006,True,0.716562836250253
dkl_finetune,12,27,1CrISe-1,1.5964753370326874,window_min,7.351129491723217,37,False,False,7,0,0.155,0.005,True,0.716562836250253
dkl_finetune,12,28,2GaSe-1,2.5056893830580482,window_min,7.351129491723217,38,False,False,7,0,0.165,0.006,True,0.716562836250253
dkl_finetune,12,29,1SSeTi-2,1.3418207760400365,window_min,7.351129491723217,39,False,False,7,0,0.167,0.006,True,0.716562836250253
dkl_finetune,12,30,1MoTe2-1,1.369604108877922,window_min,7.351129491723217,40,False,False,7,0,0.187,0.006,True,0.716562836250253
