method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
std_gp,16,1,1AgGaP2Se6-1,1.6935745501713457,window_min,4.218619347645864,11,False,False,0,0,0.283,0.016,True,1.6935745501713457
std_gp,16,2,2CrWTe4-1,0.8763845111557365,window_min,4.218619347645864,12,True,False,1,0,0.275,0.017,True,0.8763845111557365
std_gp,16,3,1WCr3Te8-1,0.841141239095355,window_min,4.218619347645864,13,True,False,2,0,0.278,0.01,True,0.841141239095355
std_gp,16,4,1AgGaP2S6-1,2.284638792566074,window_min,4.218619347645864,14,False,False,2,0,0.26,0.013,True,0.841141239095355
std_gp,16,5,1AgInP2Se6-1,1.7071298338532443,window_min,4.218619347645864,15,False,False,2,0,0.223,0.011,True,0.841141239095355
std_gp,16,6,1GaInS2-1,2.569631613134444,window_min,4.218619347645864,16,False,False,2,0,0.281,0.015,True,0.841141239095355
std_gp,16,7,1AgAlP2Te6-1,1.0646870790154581,window_min,4.218619347645864,17,False,False,2,0,0.284,0.018,True,0.841141239095355
std_gp,16,8,1MoOTe-1,0.8674286714238908,window_min,4.218619347645864,18,True,False,3,0,0.239,0.011,True,0.841141239095355
std_gp,16,9,4SSn-1,2.4262673045041216,window_min,4.218619347645864,19,False,False,3,0,0.224,0.011,True,0.841141239095355
std_gp,16,10,1CrMo3Te8-1,1.104671749703559,window_min,4.218619347645864,20,False,False,3,0,0.247,0.011,True,0.841141239095355
std_gp,16,11,1MoCr3Te8-1,0.8929783349262663,window_min,4.218619347645864,21,True,False,4,0,0.225,0.009,True,0.841141239095355
std_gp,16,12,2CrMoTe4-1,0.9798002763340935,window_min,4.218619347645864,22,False,False,4,0,0.225,0.012,True,0.841141239095355
std_gp,16,13,1WMo3Te8-1,1.3263473006179833,window_min,4.218619347645864,23,False,False,4,0,0.224,0.012,True,0.841141239095355
std_gp,16,14,1MoW3Te8-1,1.219551685297682,window_min,4.218619347645864,24,False,False,4,0,0.224,0.012,True,0.841141239095355
std_gp,16,15,2MoWTe4-1,1.27869337420857,window_min,4.218619347645864,25,False,False,4,0,0.228,0.009,True,0.841141239095355
std_gp,16,16,1SSeSn-1,1.4755633594854767,window_min,4.218619347645864,26,False,False,4,0,0.204,0.01,True,0.841141239095355
std_gp,16,17,1SSn-1,2.9777847514966638,window_min,4.218619347645864,27,False,False,4,0,0.198,0.01,True,0.841141239095355
std_gp,16,18,1STeZr-2,0.6715876503088453,window_min,4.218619347645864,28,False,False,4,0,0.218,0.011,False,0.841141239095355
std_gp,16,19,1SnS2-3,1.4547148994936003,window_min,4.218619347645864,29,False,False,4,0,0.222,0.009,True,0.841141239095355
std_gp,16,20,1CrW3Se8-1,1.332864213876784,window_min,4.218619347645864,30,False,False,4,0,0.219,0.011,True,0.841141239095355
std_gp,16,21,1CrMo3Se8-1,1.4321898061184544,window_min,4.218619347645864,31,False,False,4,0,0.219,0.01,True,0.841141239095355
std_gp,16,22,2CrWSe4-1,1.2034381235611697,window_min,4.218619347645864,32,False,False,4,0,0.228,0.011,True,0.841141239095355
std_gp,16,23,2CrWS4-1,1.4416861255033258,window_min,4.218619347645864,33,False,False,4,0,0.232,0.011,True,0.841141239095355
std_gp,16,24,1OSeW-1,2.00352522923235,window_min,4.218619347645864,34,False,False,4,0,0.234,0.012,True,0.841141239095355
std_gp,16,25,1MoOSe-1,1.5119756352825304,window_min,4.218619347645864,35,False,False,4,0,0.237,0.013,True,0.841141239095355
std_gp,16,26,1HfSeTe-2,0.6372521228548307,window_min,4.218619347645864,36,False,False,4,0,0.239,0.013,False,0.841141239095355
std_gp,16,27,1ZrSe2-2,1.6844706730301109,window_min,4.218619347645864,37,False,False,4,0,0.235,0.012,True,0.841141239095355
std_gp,16,28,1HfSSe-2,1.6447293586907548,window_min,4.218619347645864,38,False,False,4,0,0.243,0.016,True,0.841141239095355
std_gp,16,29,1HfSe2-2,1.6264218685104428,window_min,4.218619347645864,39,False,False,4,0,0.243,0.018,True,0.841141239095355
std_gp,16,30,1SSeZr-2,1.7773219373487112,window_min,4.218619347645864,40,False,False,4,0,0.29,0.014,True,0.841141239095355
std_gp,16,31,1CrSSe-1,1.2406753060584685,window_min,4.218619347645864,41,False,False,4,0,0.246,0.012,True,0.841141239095355
std_gp,16,32,1CrSe2-1,1.1284344191608056,window_min,4.218619347645864,42,False,False,4,0,0.248,0.014,True,0.841141239095355
std_gp,16,33,1CrSTe-1,0.8204247246130523,window_min,4.218619347645864,43,True,False,5,0,0.249,0.014,True,0.8204247246130523
std_gp,16,34,1CrSeTe-1,0.9940276939248328,window_min,4.218619347645864,44,False,False,5,0,0.253,0.013,True,0.8204247246130523
std_gp,16,35,1CrS2-1,1.3507827301479436,window_min,4.218619347645864,45,False,False,5,0,0.253,0.012,True,0.8204247246130523
std_gp,16,36,1SeTeW-1,1.493412056792512,window_min,4.218619347645864,46,False,False,5,0,0.257,0.014,True,0.8204247246130523
std_gp,16,37,1STeW-2,0.20493593061293341,window_min,4.218619347645864,47,False,False,5,0,0.25,0.013,False,0.8204247246130523
std_gp,16,38,1MoSTe-1,1.5852268171829027,window_min,4.218619347645864,48,False,False,5,0,0.254,0.014,True,0.8204247246130523
std_gp,16,39,1MoSTe-2,0.23304265126740126,window_min,4.218619347645864,49,False,False,5,0,0.25,0.012,False,0.8204247246130523
std_gp,16,40,1STeW-1,1.6806245984453092,window_min,4.218619347645864,50,False,False,5,0,0.254,0.013,True,0.8204247246130523
std_gp,16,41,1WTe2-1,1.1408641561156432,window_min,4.218619347645864,51,False,False,5,0,0.305,0.013,True,0.8204247246130523
std_gp,16,42,2MoSe2-1,0.10810643439738388,window_min,4.218619347645864,52,False,False,5,0,0.261,0.013,False,0.8204247246130523
std_gp,16,43,1MoW3Se8-1,1.7486238144791284,window_min,4.218619347645864,53,False,False,5,0,0.267,0.013,True,0.8204247246130523
std_gp,16,44,1MoTe2-1,1.369604108877922,window_min,4.218619347645864,54,False,False,5,0,0.247,0.012,True,0.8204247246130523
std_gp,16,45,1TiS2-2,2.014731286659609,window_min,4.218619347645864,55,False,False,5,0,0.225,0.013,True,0.8204247246130523
std_gp,16,46,1TiSe2-2,1.460434461323148,window_min,4.218619347645864,56,False,False,5,0,0.25,0.012,True,0.8204247246130523
std_gp,16,47,1SSeTi-2,1.3418207760400365,window_min,4.218619347645864,57,False,False,5,0,0.245,0.011,True,0.8204247246130523
std_gp,16,48,4TiSe2-1,0.036175637623812484,window_min,4.218619347645864,58,False,False,5,0,0.273,0.015,False,0.8204247246130523
std_gp,16,49,1HfSSe-1,1.5119153394149498,window_min,4.218619347645864,59,False,False,5,0,0.35,0.014,True,0.8204247246130523
std_gp,16,50,1SSeZr-1,1.5138100091280011,window_min,4.218619347645864,60,False,False,5,0,0.337,0.016,True,0.8204247246130523
std_gp,16,51,1CrTe2-2,0.8687082803736172,window_min,4.218619347645864,61,True,False,6,0,0.386,0.014,True,0.8204247246130523
std_gp,16,52,1MoOS-1,1.831052888428725,window_min,4.218619347645864,62,False,False,6,0,0.341,0.014,True,0.8204247246130523
std_gp,16,53,2MoWSe4-1,1.7490843965495402,window_min,4.218619347645864,63,False,False,6,0,0.312,0.015,True,0.8204247246130523
std_gp,16,54,1WMo3Se8-1,1.7850799016279364,window_min,4.218619347645864,64,False,False,6,0,0.319,0.014,True,0.8204247246130523
std_gp,16,55,1ZrTe2-2,0.8364713774345394,window_min,4.218619347645864,65,True,False,7,0,0.387,0.014,True,0.8204247246130523
std_gp,16,56,1HfTe2-2,0.6648010372491499,window_min,4.218619347645864,66,False,False,7,0,0.433,0.014,False,0.8204247246130523
std_gp,16,57,1PbS2-1,2.2988751579189426,window_min,4.218619347645864,67,False,False,7,0,0.428,0.017,True,0.8204247246130523
std_gp,16,58,1AgTlP2Se6-1,0.9013702160477939,window_min,4.218619347645864,68,True,False,8,0,0.502,0.019,True,0.8204247246130523
std_gp,16,59,1CrO2-2,1.1440773459972675,window_min,4.218619347645864,69,False,False,8,0,0.323,0.012,True,0.8204247246130523
std_gp,16,60,1MoSe2-1,1.804162297991274,window_min,4.218619347645864,70,False,False,8,0,0.27,0.013,True,0.8204247246130523
std_gp,16,61,2PbSe-1,1.3115478090383061,window_min,4.218619347645864,71,False,False,8,0,0.405,0.016,True,0.8204247246130523
std_gp,16,62,2PbTe-1,0.8778946428416765,window_min,4.218619347645864,72,True,False,9,0,0.415,0.019,True,0.8204247246130523
std_gp,16,63,1CrMo3O8-1,1.3512016747745197,window_min,4.218619347645864,73,False,False,9,0,0.465,0.012,True,0.8204247246130523
std_gp,16,64,1ZrTi3Se8-1,1.5634161619972065,window_min,4.218619347645864,74,False,False,9,0,0.273,0.013,True,0.8204247246130523
std_gp,16,65,1HfTi3Se8-1,1.5439398243408125,window_min,4.218619347645864,75,False,False,9,0,0.366,0.015,True,0.8204247246130523
std_gp,16,66,1WMo3O8-1,1.7306708570208325,window_min,4.218619347645864,76,False,False,9,0,0.344,0.014,True,0.8204247246130523
std_gp,16,67,1MoO2-1,1.6514393423740092,window_min,4.218619347645864,77,False,False,9,0,0.41,0.013,True,0.8204247246130523
std_gp,16,68,2MoWO4-1,1.8401006016570387,window_min,4.218619347645864,78,False,False,9,0,0.279,0.012,True,0.8204247246130523
std_gp,16,69,1WSe2-1,1.7304371317062133,window_min,4.218619347645864,79,False,False,9,0,0.262,0.013,True,0.8204247246130523
std_gp,16,70,1MoW3O8-1,1.9610174958212188,window_min,4.218619347645864,80,False,False,9,0,0.261,0.012,True,0.8204247246130523
std_gp,16,71,1MoSSe-1,1.9489241378101805,window_min,4.218619347645864,81,False,False,9,0,0.269,0.011,True,0.8204247246130523
std_gp,16,72,2SV-4,0.6417681651128815,window_min,4.218619347645864,82,False,False,9,0,0.268,0.012,False,0.8204247246130523
std_gp,16,73,1HfZr3Te8-1,0.7658349537109039,window_min,4.218619347645864,83,True,False,10,0,0.269,0.014,True,0.7658349537109039
std_gp,16,74,2HfZrTe4-1,0.716562836250253,window_min,4.218619347645864,84,True,False,11,0,0.284,0.013,True,0.716562836250253
std_gp,16,75,2TeV-4,0.773788980486078,window_min,4.218619347645864,85,True,False,12,0,0.297,0.014,True,0.716562836250253
std_gp,16,76,2PbTe-3,0.3851114075572808,window_min,4.218619347645864,86,False,False,12,0,0.327,0.012,False,0.716562836250253
std_gp,16,77,2PbS-3,0.673443415471648,window_min,4.218619347645864,87,False,False,12,0,0.303,0.013,False,0.716562836250253
std_gp,16,78,1SSeW-1,1.9111655146654165,window_min,4.218619347645864,88,False,False,12,0,0.331,0.013,True,0.716562836250253
std_gp,16,79,1AgAlAs2Se6-1,1.5766849945499355,window_min,4.218619347645864,89,False,False,12,0,0.286,0.011,True,0.716562836250253
std_gp,16,80,1MoW3S8-1,2.064416252054782,window_min,4.218619347645864,90,False,False,12,0,0.281,0.013,True,0.716562836250253
std_gp,16,81,4AsPdTe-1,0.9672526925928375,window_min,4.218619347645864,91,False,False,12,0,0.294,0.013,True,0.716562836250253
std_gp,16,82,4AsPdSe-1,1.28253200766925,window_min,4.218619347645864,92,False,False,12,0,0.287,0.013,True,0.716562836250253
std_gp,16,83,4NiPSe-1,2.0206359517639365,window_min,4.218619347645864,93,False,False,12,0,0.294,0.011,True,0.716562836250253
std_gp,16,84,4AsPdS-1,1.5013790224627739,window_min,4.218619347645864,94,False,False,12,0,0.293,0.013,True,0.716562836250253
std_gp,16,85,4PPdSe-1,1.9628098912174876,window_min,4.218619347645864,95,False,False,12,0,0.287,0.013,True,0.716562836250253
std_gp,16,86,4AsNiS-1,1.5072975516923708,window_min,4.218619347645864,96,False,False,12,0,0.296,0.013,True,0.716562836250253
std_gp,16,87,1WS2-1,2.0549285900066074,window_min,4.218619347645864,97,False,False,12,0,0.295,0.012,True,0.716562836250253
std_gp,16,88,1WMo3S8-1,2.075739815233338,window_min,4.218619347645864,98,False,False,12,0,0.326,0.014,True,0.716562836250253
std_gp,16,89,2OPb-3,1.0897125024549803,window_min,4.218619347645864,99,False,False,12,0,0.308,0.012,True,0.716562836250253
std_gp,16,90,2MoWS4-1,2.0615147475903943,window_min,4.218619347645864,100,False,False,12,0,0.286,0.013,True,0.716562836250253
std_gp,16,91,1WO2-1,2.0968675991813504,window_min,4.218619347645864,101,False,False,12,0,0.29,0.01,True,0.716562836250253
std_gp,16,92,1MoS2-1,2.0874393506372604,window_min,4.218619347645864,102,False,False,12,0,0.293,0.013,True,0.716562836250253
std_gp,16,93,4PPdS-1,2.0904344386127454,window_min,4.218619347645864,103,False,False,12,0,0.341,0.012,True,0.716562836250253
std_gp,16,94,1HfS2-2,2.0382319160061266,window_min,4.218619347645864,104,False,False,12,0,0.407,0.017,True,0.716562836250253
std_gp,16,95,2AsTlO3-1,4.437809362625437,window_min,4.437809362625437,105,False,False,12,0,0.328,0.011,False,0.716562836250253
std_gp,16,96,1OSW-1,2.2569736785857417,window_min,4.437809362625437,106,False,False,12,0,0.319,0.012,True,0.716562836250253
std_gp,16,97,1PbTe-1,1.5002534549900912,window_min,4.437809362625437,107,False,False,12,0,0.359,0.039,True,0.716562836250253
std_gp,16,98,1PbSe-1,2.199324142375416,window_min,4.437809362625437,108,False,False,12,0,0.372,0.014,True,0.716562836250253
std_gp,16,99,1PbO2-3,0.9353267887416017,window_min,4.437809362625437,109,False,False,12,0,0.364,0.014,True,0.716562836250253
std_gp,16,100,1SnO2-3,1.9563045276398068,window_min,4.437809362625437,110,False,False,12,0,0.364,0.014,True,0.716562836250253
