method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,best_inwin_gap
random,22,1,1MoSSe-1,1.9489241378101805,random,5.51455210742706,11,False,False,0,0,0.0,0.0,True,1.9489241378101805
random,22,2,1WTe2-1,1.1408641561156432,random,5.51455210742706,12,False,False,0,0,0.0,0.0,True,1.1408641561156432
random,22,3,1CdGeSSeBr2-1,1.5437706816285686,random,5.51455210742706,13,False,False,0,0,0.0,0.0,True,1.1408641561156432
random,22,4,1ClSbTe-2,1.890637267538068,random,5.51455210742706,14,False,False,0,0,0.0,0.0,True,1.1408641561156432
random,22,5,4LiSbO2-1,4.431806733853256,random,5.51455210742706,15,False,False,0,0,0.0,0.0,False,1.1408641561156432
random,22,6,1AsBrTe-2,1.6619041756764845,random,5.51455210742706,16,False,False,0,0,0.0,0.0,True,1.1408641561156432
random,22,7,1MnZrBr6-1,3.5844011534659437,random,5.51455210742706,17,False,False,0,0,0.0,0.0,False,1.1408641561156432
random,22,8,1CrS2-1,1.3507827301479436,random,5.51455210742706,18,False,False,0,0,0.0,0.0,True,1.1408641561156432
random,22,9,2PbTe-1,0.8778946428416765,random,5.51455210742706,19,True,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,10,1SeNb3Br7-1,1.4766633953519066,random,5.51455210742706,20,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,11,2SrSb2O4-1,4.358141008303635,random,5.51455210742706,21,False,False,1,0,0.0,0.0,False,0.8778946428416765
random,22,12,2HTeLi3S4-1,2.992020082294654,random,5.51455210742706,22,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,13,2NbOCl2-1,1.9514925140166084,random,5.51455210742706,23,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,14,1HfNiCl6-1,4.52340806097839,random,5.51455210742706,24,False,False,1,0,0.0,0.0,False,0.8778946428416765
random,22,15,1AgGaP2Se6-1,1.6935745501713457,random,5.51455210742706,25,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,16,1HfMnI6-1,2.7875769615672352,random,5.51455210742706,26,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,17,1ClSSb-2,2.3209784315139554,random,5.51455210742706,27,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,18,1CoITe-1,0.9709057327877503,random,5.51455210742706,28,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,19,1WAu2Se4-1,1.4150633983018333,random,5.51455210742706,29,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,20,2IrNbS4-1,1.2530697143653007,random,5.51455210742706,30,False,False,1,0,0.0,0.0,True,0.8778946428416765
random,22,21,2HfTiTe4-1,0.6924170866692316,random,5.51455210742706,31,False,False,1,0,0.0,0.0,False,0.8778946428416765
random,22,22,1VTe2-1,0.8540299704223102,random,5.51455210742706,32,True,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,23,1NiZrI6-1,2.5608790345067733,random,5.51455210742706,33,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,24,1BSb-1,0.5513885378099415,random,5.51455210742706,34,False,False,2,0,0.0,0.0,False,0.8540299704223102
random,22,25,1BrClGe2Se2-1,2.696981068145859,random,5.51455210742706,35,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,26,1OVI2-1,1.8490498638702042,random,5.51455210742706,36,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,27,2HTeNa3S4-1,3.502142738573806,random,5.51455210742706,37,False,False,2,0,0.0,0.0,False,0.8540299704223102
random,22,28,1BrSbTe-2,1.81940948592927,random,5.51455210742706,38,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,29,1ZrTi3Se8-1,1.5634161619972065,random,5.51455210742706,39,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,30,2ClIrS-2,2.203770808154513,random,5.51455210742706,40,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,31,1AsITe-1,1.5024923748158407,random,5.51455210742706,41,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,32,2RhTaS4-1,1.2313158038820182,random,5.51455210742706,42,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,33,1OTeW-1,1.2088749031457118,random,5.51455210742706,43,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,34,4AsNiS-1,1.5072975516923708,random,5.51455210742706,44,False,False,2,0,0.0,0.0,True,0.8540299704223102
random,22,35,2CoAs2Cl2O3-1,3.905988337632969,random,5.51455210742706,45,False,False,2,0,0.0,0.0,False,0.8540299704223102
random,22,36,1SnTe-1,2.0888037019408907,random,5.51455210742706,46,False,False,2,0,0.0,0.0,True,0.8540299704223102
