task,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
emass_max,dkl,22,1,1NiZrF6-1,1.1977839714399663,ei,1.1977839714399663,11,True,True,1,1,0.143,0.007
emass_max,dkl,22,2,1HfNiF6-1,1.1558462969634722,ei,1.1977839714399663,12,True,True,2,2,0.141,0.007
emass_max,dkl,22,3,1HfZnF6-1,0.7622702950035122,ei,1.1977839714399663,13,False,True,2,3,0.142,0.005
emass_max,dkl,22,4,1SeNb3F7-1,0.6805852959987309,ei,1.1977839714399663,14,False,True,2,4,0.143,0.006
emass_max,dkl,22,5,1FeHfF6-1,1.5785318323712443,ei,1.5785318323712443,15,True,True,3,5,0.144,0.007
emass_max,dkl,22,6,1OVF2-1,0.534152023803096,ei,1.5785318323712443,16,False,False,3,5,0.144,0.007
emass_max,dkl,22,7,1WO2-1,-0.45888218284624677,ei,1.5785318323712443,17,False,False,3,5,0.143,0.005
emass_max,dkl,22,8,1HgSe-1,-1.4980987198169657,ei,1.5785318323712443,18,False,False,3,5,0.151,0.007
emass_max,dkl,22,9,1TiF2-1,0.46311055562418596,ei,1.5785318323712443,19,False,False,3,5,0.159,0.007
emass_max,dkl,22,10,2FRb-1,-0.08741305909411526,ei,1.5785318323712443,20,False,False,3,5,0.15,0.007
emass_max,dkl,22,11,2HTeLi3S4-1,-0.04001511525267066,ei,1.5785318323712443,21,False,False,3,5,0.145,0.005
emass_max,dkl,22,12,2BrCs-2,-0.22130234661019663,ei,1.5785318323712443,22,False,False,3,5,0.145,0.007
emass_max,dkl,22,13,2CsF-1,-0.07398847710200954,ei,1.5785318323712443,23,False,False,3,5,0.146,0.007
emass_max,dkl,22,14,2IK-2,-0.28758642363792575,ei,1.5785318323712443,24,False,False,3,5,0.145,0.007
emass_max,dkl,22,15,2ClK-2,-0.16693452519428026,ei,1.5785318323712443,25,False,False,3,5,0.147,0.005
emass_max,dkl,22,16,1STeW-1,0.0534439943389227,ei,1.5785318323712443,26,False,False,3,5,0.146,0.006
emass_max,dkl,22,17,2TiO2-1,0.45261851825702276,ei,1.5785318323712443,27,False,False,3,5,0.147,0.006
emass_max,dkl,22,18,1N2O2Zr3-1,-0.03258807405952574,ei,1.5785318323712443,28,False,False,3,5,0.147,0.006
emass_max,dkl,22,19,2AgF-3,-0.3155907876536492,ei,1.5785318323712443,29,False,False,3,5,0.147,0.005
emass_max,dkl,22,20,2HInSeO4-1,0.24964611328699274,ei,1.5785318323712443,30,False,False,3,5,0.146,0.006
emass_max,dkl,22,21,1BaI2-2,0.5970967021282029,ei,1.5785318323712443,31,False,False,3,5,0.148,0.006
emass_max,dkl,22,22,2IRb-1,-0.29268730996466225,ei,1.5785318323712443,32,False,False,3,5,0.15,0.006
emass_max,dkl,22,23,4LiSbO2-1,-0.17056402305126686,ei,1.5785318323712443,33,False,False,3,5,0.15,0.005
emass_max,dkl,22,24,2ClRb-2,-0.18025412503260482,ei,1.5785318323712443,34,False,False,3,5,0.149,0.006
emass_max,dkl,22,25,2PbTe-1,-1.1019858541764167,ei,1.5785318323712443,35,False,False,3,5,0.15,0.007
emass_max,dkl,22,26,1ISbTe-2,0.44093848112794437,ei,1.5785318323712443,36,False,False,3,5,0.15,0.006
emass_max,dkl,22,27,1BiITe-2,0.007385883928508202,ei,1.5785318323712443,37,False,False,3,5,0.151,0.005
