task,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
gap_max,std_gp,7,1,2AlSe-1,2.7205808004028356,ei,5.3628804018511484,11,False,False,0,0,0.141,0.007
gap_max,std_gp,7,2,2As2O3-1,5.449591891902212,ei,5.449591891902212,12,True,True,1,1,0.141,0.007
gap_max,std_gp,7,3,2As2O3-4,5.104789170770303,ei,5.449591891902212,13,False,True,1,2,0.142,0.006
gap_max,std_gp,7,4,2GaO-1,2.471979283336589,ei,5.449591891902212,14,False,False,1,2,0.14,0.007
gap_max,std_gp,7,5,2PSbO4-1,5.769998647690189,ei,5.769998647690189,15,True,True,2,3,0.142,0.007
gap_max,std_gp,7,6,1SSnO4-1,5.411005072901167,ei,5.769998647690189,16,True,True,3,4,0.14,0.007
gap_max,std_gp,7,7,1Cl2Ge2O3-1,4.4616274902142035,ei,5.769998647690189,17,False,False,3,4,0.146,0.006
gap_max,std_gp,7,8,2BiPO4-1,4.96949337906136,ei,5.769998647690189,18,False,True,3,5,0.161,0.008
gap_max,std_gp,7,9,1HSbSe2O6-1,4.43058901937219,ei,5.769998647690189,19,False,False,3,5,0.149,0.007
gap_max,std_gp,7,10,2AlHSO4-1,6.800169884150914,ei,6.800169884150914,20,True,True,4,6,0.146,0.007
gap_max,std_gp,7,11,2AlHSeO4-1,6.063001669658007,ei,6.800169884150914,21,True,True,5,7,0.143,0.006
gap_max,std_gp,7,12,1CSiH2-1,4.870741622325641,ei,6.800169884150914,22,False,False,5,7,0.145,0.007
gap_max,std_gp,7,13,1CdCl2N2C4H4-1,3.619069662729009,ei,6.800169884150914,23,False,False,5,7,0.159,0.007
gap_max,std_gp,7,14,1NiCl2N2H4C6-1,2.638021114185774,ei,6.800169884150914,24,False,False,5,7,0.144,0.007
gap_max,std_gp,7,15,2IRb-1,4.612563320157292,ei,6.800169884150914,25,False,False,5,7,0.143,0.006
gap_max,std_gp,7,16,2ClCs-1,5.654182203452806,ei,6.800169884150914,26,True,True,6,8,0.151,0.007
gap_max,std_gp,7,17,2FK-1,7.021843569419415,ei,7.021843569419415,27,True,True,7,9,0.158,0.007
gap_max,std_gp,7,18,2FRb-1,6.552578158599866,ei,7.021843569419415,28,True,True,8,10,0.156,0.007
gap_max,std_gp,7,19,2OSc-1,1.1937239071608414,ei,7.021843569419415,29,False,False,8,10,0.147,0.006
gap_max,std_gp,7,20,2ClK-2,6.135935277588135,ei,7.021843569419415,30,True,True,9,11,0.159,0.007
