window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,7,1,2ClRhSe-1,2.270563343416535,window,5.3628804018511484,11,False,False,0,0,0.236,0.013,True,1
visible_0p7_3p0,std_gp,7,2,2ClRhS-1,2.2699064183552333,window,5.3628804018511484,12,False,False,0,0,0.232,0.016,True,2
visible_0p7_3p0,std_gp,7,3,4OBi2Se2-1,1.736154070901185,window,5.3628804018511484,13,False,False,0,0,0.233,0.008,True,3
visible_0p7_3p0,std_gp,7,4,2IRhS-2,1.6647392381663382,window,5.3628804018511484,14,False,False,0,0,0.243,0.01,True,4
visible_0p7_3p0,std_gp,7,5,2ClRhTe-1,2.1128404694835727,window,5.3628804018511484,15,False,False,0,0,0.372,0.026,True,5
visible_0p7_3p0,std_gp,7,6,4PPdS-1,2.0904344386127454,window,5.3628804018511484,16,False,False,0,0,0.254,0.012,True,6
visible_0p7_3p0,std_gp,7,7,4PPdSe-1,1.9628098912174876,window,5.3628804018511484,17,False,False,0,0,0.218,0.01,True,7
visible_0p7_3p0,std_gp,7,8,4AsPdS-1,1.5013790224627739,window,5.3628804018511484,18,False,False,0,0,0.243,0.012,True,8
visible_0p7_3p0,std_gp,7,9,4NiPSe-1,2.0206359517639365,window,5.3628804018511484,19,False,False,0,0,0.242,0.013,True,9
visible_0p7_3p0,std_gp,7,10,4NiPS-1,2.172333819910784,window,5.3628804018511484,20,False,False,0,0,0.258,0.011,True,10
visible_0p7_3p0,std_gp,7,11,1PtSnS4-1,2.1217787641584476,window,5.3628804018511484,21,False,False,0,0,0.259,0.01,True,11
visible_0p7_3p0,std_gp,7,12,1ClIrS-1,2.504982316331453,window,5.3628804018511484,22,False,False,0,0,0.269,0.013,True,12
visible_0p7_3p0,std_gp,7,13,2ClIrTe-2,2.0497440263204902,window,5.3628804018511484,23,False,False,0,0,0.238,0.011,True,13
visible_0p7_3p0,std_gp,7,14,2BrIrS-2,2.0653479618219506,window,5.3628804018511484,24,False,False,0,0,0.265,0.013,True,14
visible_0p7_3p0,std_gp,7,15,2ClIrSe-2,2.2350163474245495,window,5.3628804018511484,25,False,False,0,0,0.233,0.008,True,15
visible_0p7_3p0,std_gp,7,16,2ClIrS-2,2.203770808154513,window,5.3628804018511484,26,False,False,0,0,0.223,0.012,True,16
visible_0p7_3p0,std_gp,7,17,4AsPtS-1,2.0613638503333185,window,5.3628804018511484,27,False,False,0,0,0.249,0.013,True,17
visible_0p7_3p0,std_gp,7,18,2IIrS-2,1.7487636015906938,window,5.3628804018511484,28,False,False,0,0,0.243,0.012,True,18
visible_0p7_3p0,std_gp,7,19,2PdTeS3-1,1.8177466141329617,window,5.3628804018511484,29,False,False,0,0,0.258,0.086,True,19
visible_0p7_3p0,std_gp,7,20,2NiTeS3-1,1.566844270911516,window,5.3628804018511484,30,False,False,0,0,0.274,0.014,True,20
visible_0p7_3p0,std_gp,7,21,2PtTeS3-1,1.7309728435120988,window,5.3628804018511484,31,False,False,0,0,0.23,0.009,True,21
visible_0p7_3p0,std_gp,7,22,2SNi2Se3-1,0.44012824127832584,window,5.3628804018511484,32,False,False,0,0,0.238,0.01,False,21
visible_0p7_3p0,std_gp,7,23,2OsS2-1,1.386851546785019,window,5.3628804018511484,33,False,False,0,0,0.359,0.01,True,22
visible_0p7_3p0,std_gp,7,24,2BrRhSe-1,2.1396173896965265,window,5.3628804018511484,34,False,False,0,0,0.267,0.016,True,23
visible_0p7_3p0,std_gp,7,25,2IRhSe-1,1.7248430777278154,window,5.3628804018511484,35,False,False,0,0,0.303,0.012,True,24
visible_0p7_3p0,std_gp,7,26,2BrRhTe-1,1.964644675594796,window,5.3628804018511484,36,False,False,0,0,0.29,0.011,True,25
visible_0p7_3p0,std_gp,7,27,2IRhTe-2,1.4318302925595947,window,5.3628804018511484,37,False,False,0,0,0.297,0.015,True,26
visible_0p7_3p0,std_gp,7,28,2BrIrTe-2,1.8692112052126695,window,5.3628804018511484,38,False,False,0,0,0.337,0.012,True,27
visible_0p7_3p0,std_gp,7,29,2BrIrSe-2,2.0672166425998064,window,5.3628804018511484,39,False,False,0,0,0.328,0.016,True,28
visible_0p7_3p0,std_gp,7,30,2IIrSe-2,1.8569340808634704,window,5.3628804018511484,40,False,False,0,0,0.393,0.017,True,29
visible_0p7_3p0,std_gp,7,31,2IIrTe-2,1.6712175117969268,window,5.3628804018511484,41,False,False,0,0,0.322,0.012,True,30
visible_0p7_3p0,std_gp,7,32,4AuI2-1,0.8802399537531622,window,5.3628804018511484,42,False,False,0,0,0.28,0.017,True,31
visible_0p7_3p0,std_gp,7,33,1PtSeTe-1,1.0917679725480096,window,5.3628804018511484,43,False,False,0,0,0.289,0.019,True,32
visible_0p7_3p0,std_gp,7,34,4AgCl2-1,0.9707574605924867,window,5.3628804018511484,44,False,False,0,0,0.331,0.014,True,33
visible_0p7_3p0,std_gp,7,35,2AgAuCl4-1,2.3324723453293608,window,5.3628804018511484,45,False,False,0,0,0.311,0.022,True,34
visible_0p7_3p0,std_gp,7,36,2OsSe2-1,1.389307349052195,window,5.3628804018511484,46,False,False,0,0,0.343,0.017,True,35
visible_0p7_3p0,std_gp,7,37,4AsNiS-1,1.5072975516923708,window,5.3628804018511484,47,False,False,0,0,0.346,0.009,True,36
visible_0p7_3p0,std_gp,7,38,1IIrTe-1,1.8211292600369704,window,5.3628804018511484,48,False,False,0,0,0.322,0.01,True,37
visible_0p7_3p0,std_gp,7,39,4HgSe-1,0.9369855214442866,window,5.3628804018511484,49,False,False,0,0,0.281,0.008,True,38
visible_0p7_3p0,std_gp,7,40,1IRhSe-1,1.4253816188724806,window,5.3628804018511484,50,False,False,0,0,0.286,0.012,True,39
visible_0p7_3p0,std_gp,7,41,1BrCoTe-1,1.810399510321689,window,5.3628804018511484,51,False,False,0,0,0.268,0.01,True,40
visible_0p7_3p0,std_gp,7,42,2GaTe-1,1.861535360406339,window,5.3628804018511484,52,False,False,0,0,0.348,0.01,True,41
visible_0p7_3p0,std_gp,7,43,1WCu2Se4-1,2.444428393660289,window,5.3628804018511484,53,False,False,0,0,0.291,0.009,True,42
visible_0p7_3p0,std_gp,7,44,1MoCu2S4-1,2.616577346776044,window,5.3628804018511484,54,False,False,0,0,0.413,0.014,True,43
visible_0p7_3p0,std_gp,7,45,2AuS-1,2.010075119298491,window,5.3628804018511484,55,False,False,0,0,0.379,0.012,True,44
visible_0p7_3p0,std_gp,7,46,2AuSe-1,1.5613581775291938,window,5.3628804018511484,56,False,False,0,0,0.313,0.009,True,45
visible_0p7_3p0,std_gp,7,47,1BrCoSe-1,2.1531790590415563,window,5.3628804018511484,57,False,False,0,0,0.391,0.01,True,46
visible_0p7_3p0,std_gp,7,48,1WAu2Se4-1,1.4150633983018333,window,5.3628804018511484,58,False,False,0,0,0.402,0.018,True,47
visible_0p7_3p0,std_gp,7,49,1WAu2S4-1,1.826932911747066,window,5.3628804018511484,59,False,False,0,0,0.434,0.015,True,48
visible_0p7_3p0,std_gp,7,50,1MoAu2S4-1,1.6209088313336246,window,5.3628804018511484,60,False,False,0,0,0.468,0.023,True,49
visible_0p7_3p0,std_gp,7,51,1MoAu2Se4-1,1.2469096988896795,window,5.3628804018511484,61,False,False,0,0,0.789,0.017,True,50
visible_0p7_3p0,std_gp,7,52,1WCu2Te4-1,1.4881013279919357,window,5.3628804018511484,62,False,False,0,0,0.63,0.017,True,51
visible_0p7_3p0,std_gp,7,53,1AlISe-1,2.1861313349090983,window,5.3628804018511484,63,False,False,0,0,0.437,0.02,True,52
visible_0p7_3p0,std_gp,7,54,1BrSSb-1,1.837586151949067,window,5.3628804018511484,64,False,False,0,0,0.512,0.025,True,53
visible_0p7_3p0,std_gp,7,55,1AsClTe-1,2.1466220932423274,window,5.3628804018511484,65,False,False,0,0,0.472,0.013,True,54
visible_0p7_3p0,std_gp,7,56,1BrSbSe-1,1.6485916687612352,window,5.3628804018511484,66,False,False,0,0,0.526,0.021,True,55
visible_0p7_3p0,std_gp,7,57,1ClSbSe-1,1.8037234936115578,window,5.3628804018511484,67,False,False,0,0,0.72,0.027,True,56
visible_0p7_3p0,std_gp,7,58,1ClSbTe-1,1.8660784955727059,window,5.3628804018511484,68,False,False,0,0,0.54,0.013,True,57
visible_0p7_3p0,std_gp,7,59,1AsBrTe-1,1.8392707991669788,window,5.3628804018511484,69,False,False,0,0,0.393,0.013,True,58
visible_0p7_3p0,std_gp,7,60,1AsITe-1,1.5024923748158407,window,5.3628804018511484,70,False,False,0,0,0.349,0.017,True,59
visible_0p7_3p0,std_gp,7,61,1ISSb-1,1.7824491412878976,window,5.3628804018511484,71,False,False,0,0,0.41,0.016,True,60
visible_0p7_3p0,std_gp,7,62,1AsIS-1,1.9500066154135134,window,5.3628804018511484,72,False,False,0,0,0.454,0.015,True,61
visible_0p7_3p0,std_gp,7,63,1AsISe-1,1.6849279007105276,window,5.3628804018511484,73,False,False,0,0,0.406,0.01,True,62
visible_0p7_3p0,std_gp,7,64,1ClSbSe-2,2.290099038505901,window,5.3628804018511484,74,False,False,0,0,0.405,0.013,True,63
visible_0p7_3p0,std_gp,7,65,1ClSbTe-2,1.890637267538068,window,5.3628804018511484,75,False,False,0,0,0.326,0.011,True,64
visible_0p7_3p0,std_gp,7,66,1BrSbSe-2,2.0365128992788732,window,5.3628804018511484,76,False,False,0,0,0.395,0.014,True,65
visible_0p7_3p0,std_gp,7,67,1BrSbTe-2,1.81940948592927,window,5.3628804018511484,77,False,False,0,0,0.364,0.009,True,66
visible_0p7_3p0,std_gp,7,68,1AsITe-2,0.8722104485250638,window,5.3628804018511484,78,False,False,0,0,0.366,0.015,True,67
visible_0p7_3p0,std_gp,7,69,1AsBrTe-2,1.6619041756764845,window,5.3628804018511484,79,False,False,0,0,0.395,0.02,True,68
visible_0p7_3p0,std_gp,7,70,1AsClTe-2,1.8240499227720575,window,5.3628804018511484,80,False,False,0,0,0.486,0.032,True,69
visible_0p7_3p0,std_gp,7,71,1BrSSb-2,2.0278507130270333,window,5.3628804018511484,81,False,False,0,0,0.439,0.014,True,70
visible_0p7_3p0,std_gp,7,72,1ClSSb-2,2.3209784315139554,window,5.3628804018511484,82,False,False,0,0,0.507,0.023,True,71
visible_0p7_3p0,std_gp,7,73,1ISbSe-2,1.59160343166634,window,5.3628804018511484,83,False,False,0,0,0.49,0.014,True,72
visible_0p7_3p0,std_gp,7,74,1ISbSe-1,1.52915290375479,window,5.3628804018511484,84,False,False,0,0,0.392,0.013,True,73
visible_0p7_3p0,std_gp,7,75,1ISSb-2,1.4550869834689912,window,5.3628804018511484,85,False,False,0,0,0.377,0.015,True,74
visible_0p7_3p0,std_gp,7,76,1AsISe-2,1.0515306437580212,window,5.3628804018511484,86,False,False,0,0,0.441,0.016,True,75
visible_0p7_3p0,std_gp,7,77,1BrCuGeTe-1,1.5402245167158997,window,5.3628804018511484,87,False,False,0,0,0.424,0.012,True,76
visible_0p7_3p0,std_gp,7,78,2BrCu-3,3.4752210215370996,window,5.3628804018511484,88,False,False,0,0,0.401,0.016,False,76
