window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,random,21,1,1PbS-1,2.593275297275394,random,5.324298339270695,11,False,False,0,0,0.0,0.0,True,1
visible_0p7_3p0,random,21,2,2IK-2,4.784008898574658,random,5.324298339270695,12,False,False,0,0,0.0,0.0,False,1
visible_0p7_3p0,random,21,3,1BiClS-2,2.2714109419767974,random,5.324298339270695,13,False,False,0,0,0.0,0.0,True,2
visible_0p7_3p0,random,21,4,1CoLiP2S6-1,2.395201501582965,random,5.324298339270695,14,False,False,0,0,0.0,0.0,True,3
visible_0p7_3p0,random,21,5,1CoNaP2Se6-1,1.7174907164231756,random,5.324298339270695,15,False,False,0,0,0.0,0.0,True,4
visible_0p7_3p0,random,21,6,4AsPdSe-1,1.28253200766925,random,5.324298339270695,16,False,False,0,0,0.0,0.0,True,5
visible_0p7_3p0,random,21,7,1FeHfBr6-1,3.3954886422420483,random,5.324298339270695,17,False,False,0,0,0.0,0.0,False,5
visible_0p7_3p0,random,21,8,1WAu2Se4-1,1.4150633983018333,random,5.324298339270695,18,False,False,0,0,0.0,0.0,True,6
visible_0p7_3p0,random,21,9,1SI2Pb2-1,1.5668861583106992,random,5.324298339270695,19,False,False,0,0,0.0,0.0,True,7
visible_0p7_3p0,random,21,10,2InS2-3,1.2415617971997308,random,5.324298339270695,20,False,False,0,0,0.0,0.0,True,8
visible_0p7_3p0,random,21,11,1BiClS-1,1.7449209583971834,random,5.324298339270695,21,False,False,0,0,0.0,0.0,True,9
visible_0p7_3p0,random,21,12,1BiClSe-1,1.5090271758817035,random,5.324298339270695,22,False,False,0,0,0.0,0.0,True,10
visible_0p7_3p0,random,21,13,1SeTa3I7-1,1.2555565624464904,random,5.324298339270695,23,False,False,0,0,0.0,0.0,True,11
visible_0p7_3p0,random,21,14,3RuSCl2-1,1.130697515433051,random,5.324298339270695,24,False,False,0,0,0.0,0.0,True,12
visible_0p7_3p0,random,21,15,2CdFSbO2-1,3.5130988612781677,random,5.324298339270695,25,False,False,0,0,0.0,0.0,False,12
visible_0p7_3p0,random,21,16,1WCu2Te4-1,1.4881013279919357,random,5.324298339270695,26,False,False,0,0,0.0,0.0,True,13
visible_0p7_3p0,random,21,17,2CrNbTe5-1,0.028550500384955324,random,5.324298339270695,27,False,False,0,0,0.0,0.0,False,13
visible_0p7_3p0,random,21,18,2BiBrCdO2-1,3.666577488036407,random,5.324298339270695,28,False,False,0,0,0.0,0.0,False,13
visible_0p7_3p0,random,21,19,2ClMoO2-1,1.7620718429607651,random,5.324298339270695,29,False,False,0,0,0.0,0.0,True,14
visible_0p7_3p0,random,21,20,2HKO-1,4.500784143665869,random,5.324298339270695,30,False,False,0,0,0.0,0.0,False,14
visible_0p7_3p0,random,21,21,2PbTe-1,0.8778946428416765,random,5.324298339270695,31,False,False,0,0,0.0,0.0,True,15
