window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_finetune,2,1,2ZrBr2-1,1.1401510498029044,window,4.708604721714976,11,False,False,0,0,0.893,0.004,True,1
visible_0p7_3p0,dkl_finetune,2,2,1ZrBr2-1,1.2763900993310338,window,4.708604721714976,12,False,False,0,0,0.103,0.003,True,2
visible_0p7_3p0,dkl_finetune,2,3,1HfPdI6-1,1.3682040916152636,window,4.708604721714976,13,False,False,0,0,0.107,0.003,True,3
visible_0p7_3p0,dkl_finetune,2,4,1FeZrI6-1,2.5979480126894097,window,4.708604721714976,14,False,False,0,0,0.103,0.003,True,4
visible_0p7_3p0,dkl_finetune,2,5,1HfMnI6-1,2.7875769615672352,window,4.708604721714976,15,False,False,0,0,0.102,0.003,True,5
visible_0p7_3p0,dkl_finetune,2,6,1NiSSeZr-1,1.8805393901603975,window,4.708604721714976,16,False,False,0,0,0.887,0.004,True,6
visible_0p7_3p0,dkl_finetune,2,7,1SI2Pb2-1,1.5668861583106992,window,4.708604721714976,17,False,False,0,0,0.104,0.004,True,7
visible_0p7_3p0,dkl_finetune,2,8,1ZrCl2-1,1.5000278666185858,window,4.708604721714976,18,False,False,0,0,0.115,0.004,True,8
visible_0p7_3p0,dkl_finetune,2,9,1C2O2Zr3-1,0.9605691403947096,window,4.708604721714976,19,False,False,0,0,0.113,0.004,True,9
visible_0p7_3p0,dkl_finetune,2,10,1HfCl2-1,1.4708526062518574,window,4.708604721714976,20,False,False,0,0,0.113,0.004,True,10
visible_0p7_3p0,dkl_finetune,2,11,1AgCrP2Se6-1,1.788781534497054,window,4.708604721714976,21,False,False,0,0,0.929,0.004,True,11
visible_0p7_3p0,dkl_finetune,2,12,1AgCrP2Te6-1,1.1372195138849808,window,4.708604721714976,22,False,False,0,0,0.101,0.003,True,12
visible_0p7_3p0,dkl_finetune,2,13,1AgAlP2Se6-1,2.3391806005332203,window,4.708604721714976,23,False,False,0,0,0.105,0.003,True,13
visible_0p7_3p0,dkl_finetune,2,14,1CoLiP2Se6-1,2.003765085054899,window,4.708604721714976,24,False,False,0,0,0.107,0.004,True,14
visible_0p7_3p0,dkl_finetune,2,15,1AgInP2Se6-1,1.7071298338532443,window,4.708604721714976,25,False,False,0,0,0.113,0.004,True,15
visible_0p7_3p0,dkl_finetune,2,16,1AgAlAs2Se6-1,1.5766849945499355,window,4.708604721714976,26,False,False,0,0,1.004,0.005,True,16
visible_0p7_3p0,dkl_finetune,2,17,1AgTlP2Se6-1,0.9013702160477939,window,4.708604721714976,27,False,False,0,0,0.118,0.004,True,17
visible_0p7_3p0,dkl_finetune,2,18,1PdZnP2Se6-1,0.795776308317634,window,4.708604721714976,28,False,False,0,0,0.128,0.004,True,18
visible_0p7_3p0,dkl_finetune,2,19,1CoNaP2Se6-1,1.7174907164231756,window,4.708604721714976,29,False,False,0,0,0.114,0.003,True,19
visible_0p7_3p0,dkl_finetune,2,20,1CoLiAs2Se6-1,1.1750807641093295,window,4.708604721714976,30,False,False,0,0,0.105,0.003,True,20
visible_0p7_3p0,dkl_finetune,2,21,1AgCrAs2Se6-1,1.270414796260246,window,4.708604721714976,31,False,False,0,0,1.009,0.005,True,21
visible_0p7_3p0,dkl_finetune,2,22,1CoNaAs2Se6-1,1.2951913610160526,window,4.708604721714976,32,False,False,0,0,0.116,0.004,True,22
visible_0p7_3p0,dkl_finetune,2,23,1AgGaP2Se6-1,1.6935745501713457,window,4.708604721714976,33,False,False,0,0,0.11,0.004,True,23
visible_0p7_3p0,dkl_finetune,2,24,1AgScP2Se6-1,2.7754717110836995,window,4.708604721714976,34,False,False,0,0,0.124,0.004,True,24
visible_0p7_3p0,dkl_finetune,2,25,1AgAlP2Te6-1,1.0646870790154581,window,4.708604721714976,35,False,False,0,0,0.118,0.003,True,25
visible_0p7_3p0,dkl_finetune,2,26,1N2O2Hf3-1,0.5080412165142487,window,4.708604721714976,36,False,False,0,0,0.977,0.004,False,25
visible_0p7_3p0,dkl_finetune,2,27,1GaInS2-1,2.569631613134444,window,4.708604721714976,37,False,False,0,0,0.105,0.003,True,26
visible_0p7_3p0,dkl_finetune,2,28,3RuSCl2-1,1.130697515433051,window,4.708604721714976,38,False,False,0,0,0.105,0.003,True,27
visible_0p7_3p0,dkl_finetune,2,29,1OBi2S2-1,1.178737957402788,window,4.708604721714976,39,False,False,0,0,0.111,0.004,True,28
visible_0p7_3p0,dkl_finetune,2,30,4OBi2S2-1,2.2120686191215952,window,4.708604721714976,40,False,False,0,0,0.116,0.003,True,29
visible_0p7_3p0,dkl_finetune,2,31,2AgCrP2S6-1,2.715331098741717,window,4.708604721714976,41,False,False,0,0,0.926,0.005,True,30
visible_0p7_3p0,dkl_finetune,2,32,1Br2Se2Pb3-1,1.4516907179355618,window,4.708604721714976,42,False,False,0,0,0.11,0.003,True,31
visible_0p7_3p0,dkl_finetune,2,33,4AsLiS2-2,1.8825641176269554,window,4.708604721714976,43,False,False,0,0,0.112,0.003,True,32
visible_0p7_3p0,dkl_finetune,2,34,4NaSbS2-2,2.101582397144393,window,4.708604721714976,44,False,False,0,0,0.111,0.004,True,33
visible_0p7_3p0,dkl_finetune,2,35,1STeIn2-1,1.1412458909933512,window,4.708604721714976,45,False,False,0,0,0.106,0.004,True,34
visible_0p7_3p0,dkl_finetune,2,36,1N2O2Y3-1,1.6475056437184374,window,4.708604721714976,46,False,False,0,0,0.928,0.005,True,35
visible_0p7_3p0,dkl_finetune,2,37,2AgIBr2-1,2.062597146787903,window,4.708604721714976,47,False,False,0,0,0.113,0.003,True,36
visible_0p7_3p0,dkl_finetune,2,38,4BiLiO2-1,3.7836048126970576,window,4.708604721714976,48,False,False,0,0,0.103,0.003,False,36
visible_0p7_3p0,dkl_finetune,2,39,1AuClCuI-1,3.694913747927029,window,4.708604721714976,49,False,False,0,0,0.105,0.003,False,36
visible_0p7_3p0,dkl_finetune,2,40,4OBi2Se2-1,1.736154070901185,window,4.708604721714976,50,False,False,0,0,0.105,0.003,True,37
