window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,random,17,1,1IRhSe-1,1.4253816188724806,random,6.098517424967267,11,False,False,0,0,0.0,0.0,True,1
visible_0p7_3p0,random,17,2,2OsSe2-1,1.389307349052195,random,6.098517424967267,12,False,False,0,0,0.0,0.0,True,2
visible_0p7_3p0,random,17,3,1N2O2Zr3-1,0.6158245232797013,random,6.098517424967267,13,False,False,0,0,0.0,0.0,False,2
visible_0p7_3p0,random,17,4,2CaHI-1,4.708604721714976,random,6.098517424967267,14,False,False,0,0,0.0,0.0,False,2
visible_0p7_3p0,random,17,5,2ClHSr-1,5.2589954483910955,random,6.098517424967267,15,False,True,0,1,0.0,0.0,False,2
visible_0p7_3p0,random,17,6,1WAg2Te4-1,1.3181665243973435,random,6.098517424967267,16,False,False,0,1,0.0,0.0,True,3
visible_0p7_3p0,random,17,7,2HNaTe-1,3.4919662774622786,random,6.098517424967267,17,False,False,0,1,0.0,0.0,False,3
visible_0p7_3p0,random,17,8,1PbS-1,2.593275297275394,random,6.098517424967267,18,False,False,0,1,0.0,0.0,True,4
visible_0p7_3p0,random,17,9,1ClHfI-1,1.294527101181934,random,6.098517424967267,19,False,False,0,1,0.0,0.0,True,5
visible_0p7_3p0,random,17,10,1MoCr3Te8-1,0.8929783349262663,random,6.098517424967267,20,False,False,0,1,0.0,0.0,True,6
visible_0p7_3p0,random,17,11,1TeTa3I7-1,1.2234316694925294,random,6.098517424967267,21,False,False,0,1,0.0,0.0,True,7
visible_0p7_3p0,random,17,12,2HLi3S5-1,3.300236732555306,random,6.098517424967267,22,False,False,0,1,0.0,0.0,False,7
visible_0p7_3p0,random,17,13,2FRhS-1,2.1751715677705876,random,6.098517424967267,23,False,False,0,1,0.0,0.0,True,8
