window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
wide_3p0_4p5,std_gp,7,1,2ClRhSe-1,2.270563343416535,window,5.3628804018511484,11,False,False,0,0,0.143,0.007,False,0
wide_3p0_4p5,std_gp,7,2,2As2O3-1,5.449591891902212,window,5.449591891902212,12,True,True,1,1,0.145,0.007,False,0
wide_3p0_4p5,std_gp,7,3,2NiSeO3-2,2.815315146918151,window,5.449591891902212,13,False,False,1,1,0.144,0.006,False,0
wide_3p0_4p5,std_gp,7,4,4OSn-1,3.718731952407974,window,5.449591891902212,14,False,False,1,1,0.15,0.009,True,1
wide_3p0_4p5,std_gp,7,5,2PSbO4-1,5.769998647690189,window,5.769998647690189,15,True,True,2,2,0.147,0.007,False,1
wide_3p0_4p5,std_gp,7,6,2AsBiO4-1,4.599506980812205,window,5.769998647690189,16,False,False,2,2,0.145,0.007,False,1
wide_3p0_4p5,std_gp,7,7,2Bi2O3-2,4.095494017699753,window,5.769998647690189,17,False,False,2,2,0.145,0.005,True,2
wide_3p0_4p5,std_gp,7,8,1BiFS-1,2.255408567311418,window,5.769998647690189,18,False,False,2,2,0.144,0.007,False,2
wide_3p0_4p5,std_gp,7,9,2GaO-1,2.471979283336589,window,5.769998647690189,19,False,False,2,2,0.148,0.007,False,2
wide_3p0_4p5,std_gp,7,10,1SSnO4-1,5.411005072901167,window,5.769998647690189,20,True,True,3,3,0.147,0.007,False,2
wide_3p0_4p5,std_gp,7,11,1ClIGe2O3-1,1.946191555362938,window,5.769998647690189,21,False,False,3,3,0.149,0.006,False,2
wide_3p0_4p5,std_gp,7,12,4OPb-1,3.730795456774873,window,5.769998647690189,22,False,False,3,3,0.148,0.007,True,3
wide_3p0_4p5,std_gp,7,13,2OPb-1,3.4630942477284368,window,5.769998647690189,23,False,False,3,3,0.152,0.008,True,4
wide_3p0_4p5,std_gp,7,14,1SCu2O4-1,3.841673206498962,window,5.769998647690189,24,False,False,3,3,0.151,0.007,True,5
wide_3p0_4p5,std_gp,7,15,1SeAg2O4-1,3.121146852069138,window,5.769998647690189,25,False,False,3,3,0.147,0.006,True,6
wide_3p0_4p5,std_gp,7,16,2PdSO3-1,2.850730285604798,window,5.769998647690189,26,False,False,3,3,0.151,0.007,False,6
wide_3p0_4p5,std_gp,7,17,1GeO-1,2.810861153482204,window,5.769998647690189,27,False,False,3,3,0.149,0.007,False,6
wide_3p0_4p5,std_gp,7,18,1SeAu2O4-1,1.9251307149539496,window,5.769998647690189,28,False,False,3,3,0.15,0.007,False,6
wide_3p0_4p5,std_gp,7,19,1BN-1,5.6754492898906905,window,5.769998647690189,29,True,True,4,4,0.15,0.006,False,6
wide_3p0_4p5,std_gp,7,20,1GaN-1,3.0896707238041126,window,5.769998647690189,30,False,False,4,4,0.151,0.007,True,7
wide_3p0_4p5,std_gp,7,21,1AlN-1,4.04828874740673,window,5.769998647690189,31,False,False,4,4,0.15,0.007,True,8
wide_3p0_4p5,std_gp,7,22,1BP-1,1.361716889120115,window,5.769998647690189,32,False,False,4,4,0.151,0.007,False,8
wide_3p0_4p5,std_gp,7,23,2PVO5-1,4.03175738821707,window,5.769998647690189,33,False,False,4,4,0.153,0.006,True,9
wide_3p0_4p5,std_gp,7,24,2MoWO4-1,1.8401006016570387,window,5.769998647690189,34,False,False,4,4,0.151,0.007,False,9
wide_3p0_4p5,std_gp,7,25,1BrGa2Cl5-1,4.578774907575783,window,5.769998647690189,35,False,False,4,4,0.152,0.007,False,9
wide_3p0_4p5,std_gp,7,26,1GeCl2-2,3.8752455989734234,window,5.769998647690189,36,False,False,4,4,0.153,0.007,True,10
wide_3p0_4p5,std_gp,7,27,1SnCl2-2,3.537207003340947,window,5.769998647690189,37,False,False,4,4,0.153,0.005,True,11
wide_3p0_4p5,std_gp,7,28,1BrClGe2Se2-1,2.696981068145859,window,5.769998647690189,38,False,False,4,4,0.155,0.007,False,11
wide_3p0_4p5,std_gp,7,29,1AsClSe-1,2.0599710588294755,window,5.769998647690189,39,False,False,4,4,0.153,0.007,False,11
