window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,2,1,2NOsRbSF5-1,2.519670399033123,window,4.708604721714976,11,False,False,0,0,0.25,0.011,True,1
visible_0p7_3p0,std_gp,2,2,1MnZrI6-1,2.558950832829427,window,4.708604721714976,12,False,False,0,0,0.287,0.01,True,2
visible_0p7_3p0,std_gp,2,3,1ZrCl2-1,1.5000278666185858,window,4.708604721714976,13,False,False,0,0,0.317,0.014,True,3
visible_0p7_3p0,std_gp,2,4,1ClIZr-1,1.316612326368585,window,4.708604721714976,14,False,False,0,0,0.347,0.016,True,4
visible_0p7_3p0,std_gp,2,5,2KNOsSF5-1,2.51602132273824,window,4.708604721714976,15,False,False,0,0,0.337,0.014,True,5
visible_0p7_3p0,std_gp,2,6,2CsNOsSF5-1,2.5250863456840076,window,4.708604721714976,16,False,False,0,0,0.329,0.013,True,6
visible_0p7_3p0,std_gp,2,7,2NbOI2-1,1.8448352432935295,window,4.708604721714976,17,False,False,0,0,0.305,0.01,True,7
visible_0p7_3p0,std_gp,2,8,2NbOCl2-1,1.9514925140166084,window,4.708604721714976,18,False,False,0,0,0.291,0.014,True,8
visible_0p7_3p0,std_gp,2,9,1ONb3Cl7-1,1.5940492335372576,window,4.708604721714976,19,False,False,0,0,0.282,0.015,True,9
visible_0p7_3p0,std_gp,2,10,1ONb3Br7-1,1.441231985649396,window,4.708604721714976,20,False,False,0,0,0.287,0.016,True,10
visible_0p7_3p0,std_gp,2,11,1ONb3I7-1,0.951918924590768,window,4.708604721714976,21,False,False,0,0,0.275,0.017,True,11
visible_0p7_3p0,std_gp,2,12,1SNb3F7-1,1.8722522956083236,window,4.708604721714976,22,False,False,0,0,0.292,0.018,True,12
visible_0p7_3p0,std_gp,2,13,1SeNb3F7-1,1.8073108281965378,window,4.708604721714976,23,False,False,0,0,0.336,0.015,True,13
visible_0p7_3p0,std_gp,2,14,1TeNb3F7-1,1.7190866209091031,window,4.708604721714976,24,False,False,0,0,0.43,0.017,True,14
visible_0p7_3p0,std_gp,2,15,1FeZrCl6-1,3.5451877504854004,window,4.708604721714976,25,False,False,0,0,0.443,0.018,False,14
visible_0p7_3p0,std_gp,2,16,1BrClTi-1,1.2967061125103756,window,4.708604721714976,26,False,False,0,0,0.361,0.017,True,15
visible_0p7_3p0,std_gp,2,17,1TiCl2-1,1.39546825384936,window,4.708604721714976,27,False,False,0,0,0.309,0.013,True,16
visible_0p7_3p0,std_gp,2,18,1ClITi-1,1.1874779541570317,window,4.708604721714976,28,False,False,0,0,0.317,0.017,True,17
visible_0p7_3p0,std_gp,2,19,1SeTa3F7-1,1.7348175449270067,window,4.708604721714976,29,False,False,0,0,0.414,0.013,True,18
visible_0p7_3p0,std_gp,2,20,1STa3F7-1,1.7987013928879922,window,4.708604721714976,30,False,False,0,0,0.366,0.019,True,19
visible_0p7_3p0,std_gp,2,21,1TeTa3F7-1,1.7023642692006082,window,4.708604721714976,31,False,False,0,0,0.326,0.016,True,20
visible_0p7_3p0,std_gp,2,22,1OTa3Cl7-1,1.5686177441122657,window,4.708604721714976,32,False,False,0,0,0.37,0.012,True,21
visible_0p7_3p0,std_gp,2,23,2CsNOOsF5-1,2.8906566319068396,window,4.708604721714976,33,False,False,0,0,0.354,0.021,True,22
visible_0p7_3p0,std_gp,2,24,2KNOOsF5-1,2.8332467481676384,window,4.708604721714976,34,False,False,0,0,0.319,0.015,True,23
visible_0p7_3p0,std_gp,2,25,1ClHfI-1,1.294527101181934,window,4.708604721714976,35,False,False,0,0,0.368,0.016,True,24
visible_0p7_3p0,std_gp,2,26,1HfCl2-1,1.4708526062518574,window,4.708604721714976,36,False,False,0,0,0.359,0.014,True,25
