window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,15,1,1AgGaP2S6-1,2.284638792566074,window,4.22625362789387,11,False,False,0,0,0.464,0.012,True,1
visible_0p7_3p0,std_gp,15,2,1AgAlP2S6-1,3.1320799879793046,window,4.22625362789387,12,False,False,0,0,0.276,0.014,False,1
visible_0p7_3p0,std_gp,15,3,1BiClS-1,1.7449209583971834,window,4.22625362789387,13,False,False,0,0,0.37,0.009,True,2
visible_0p7_3p0,std_gp,15,4,1BiClSe-1,1.5090271758817035,window,4.22625362789387,14,False,False,0,0,0.231,0.014,True,3
visible_0p7_3p0,std_gp,15,5,1BiClSe-2,1.991924287584308,window,4.22625362789387,15,False,False,0,0,0.434,0.021,True,4
visible_0p7_3p0,std_gp,15,6,1BiClTe-2,1.1514052260022989,window,4.22625362789387,16,False,False,0,0,0.453,0.014,True,5
visible_0p7_3p0,std_gp,15,7,1AgGaP2Se6-1,1.6935745501713457,window,4.22625362789387,17,False,False,0,0,0.329,0.017,True,6
visible_0p7_3p0,std_gp,15,8,1AgInP2Se6-1,1.7071298338532443,window,4.22625362789387,18,False,False,0,0,0.448,0.018,True,7
visible_0p7_3p0,std_gp,15,9,1GaInS2-1,2.569631613134444,window,4.22625362789387,19,False,False,0,0,0.393,0.022,True,8
visible_0p7_3p0,std_gp,15,10,2InS-1,2.4308252492074818,window,4.22625362789387,20,False,False,0,0,0.362,0.016,True,9
visible_0p7_3p0,std_gp,15,11,1AgAlP2Se6-1,2.3391806005332203,window,4.22625362789387,21,False,False,0,0,0.367,0.019,True,10
visible_0p7_3p0,std_gp,15,12,1AgAlAs2Se6-1,1.5766849945499355,window,4.22625362789387,22,False,False,0,0,0.31,0.011,True,11
visible_0p7_3p0,std_gp,15,13,2InPS3-1,1.3949282191850638,window,4.22625362789387,23,False,False,0,0,0.295,0.013,True,12
visible_0p7_3p0,std_gp,15,14,1SSeSn-1,1.4755633594854767,window,4.22625362789387,24,False,False,0,0,0.279,0.015,True,13
visible_0p7_3p0,std_gp,15,15,2SNi2Se3-1,0.44012824127832584,window,4.22625362789387,25,False,False,0,0,0.282,0.011,False,13
visible_0p7_3p0,std_gp,15,16,2InSe-1,2.055278570756471,window,4.22625362789387,26,False,False,0,0,0.384,0.018,True,14
visible_0p7_3p0,std_gp,15,17,2GaSe-1,2.5056893830580482,window,4.22625362789387,27,False,False,0,0,0.371,0.017,True,15
visible_0p7_3p0,std_gp,15,18,4NiPS-1,2.172333819910784,window,4.22625362789387,28,False,False,0,0,0.435,0.016,True,16
