window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,23,1,1HfPdCl6-1,2.4592964508247994,window,4.52340806097839,11,False,False,0,0,0.306,0.011,True,1
visible_0p7_3p0,std_gp,23,2,1AsBrTe-2,1.6619041756764845,window,4.52340806097839,12,False,False,0,0,0.196,0.011,True,2
visible_0p7_3p0,std_gp,23,3,1BrSbTe-2,1.81940948592927,window,4.52340806097839,13,False,False,0,0,0.41,0.01,True,3
visible_0p7_3p0,std_gp,23,4,1ISbSe-2,1.59160343166634,window,4.52340806097839,14,False,False,0,0,0.276,0.026,True,4
visible_0p7_3p0,std_gp,23,5,1AsITe-2,0.8722104485250638,window,4.52340806097839,15,False,False,0,0,0.292,0.022,True,5
visible_0p7_3p0,std_gp,23,6,1AgGaP2S6-1,2.284638792566074,window,4.52340806097839,16,False,False,0,0,0.293,0.017,True,6
visible_0p7_3p0,std_gp,23,7,1AgAlP2S6-1,3.1320799879793046,window,4.52340806097839,17,False,False,0,0,0.377,0.014,False,6
visible_0p7_3p0,std_gp,23,8,1AgGaP2Se6-1,1.6935745501713457,window,4.52340806097839,18,False,False,0,0,0.315,0.011,True,7
visible_0p7_3p0,std_gp,23,9,1AgInP2Se6-1,1.7071298338532443,window,4.52340806097839,19,False,False,0,0,0.293,0.016,True,8
visible_0p7_3p0,std_gp,23,10,1AgAlP2Se6-1,2.3391806005332203,window,4.52340806097839,20,False,False,0,0,0.313,0.017,True,9
visible_0p7_3p0,std_gp,23,11,1AgCrP2Se6-1,1.788781534497054,window,4.52340806097839,21,False,False,0,0,0.243,0.008,True,10
visible_0p7_3p0,std_gp,23,12,1AgCrP2S6-1,2.0120057332509953,window,4.52340806097839,22,False,False,0,0,0.196,0.014,True,11
visible_0p7_3p0,std_gp,23,13,1PdZrCl6-1,2.4336528608575274,window,4.52340806097839,23,False,False,0,0,0.232,0.01,True,12
visible_0p7_3p0,std_gp,23,14,1BiBrTe-2,1.1616007476813623,window,4.52340806097839,24,False,False,0,0,0.19,0.01,True,13
visible_0p7_3p0,std_gp,23,15,1BiBrSe-2,1.7416794044752069,window,4.52340806097839,25,False,False,0,0,0.194,0.009,True,14
visible_0p7_3p0,std_gp,23,16,1BiBrS-2,1.9804019187336452,window,4.52340806097839,26,False,False,0,0,0.2,0.008,True,15
visible_0p7_3p0,std_gp,23,17,1BiClTe-2,1.1514052260022989,window,4.52340806097839,27,False,False,0,0,0.199,0.009,True,16
visible_0p7_3p0,std_gp,23,18,1BiClSe-2,1.991924287584308,window,4.52340806097839,28,False,False,0,0,0.213,0.009,True,17
visible_0p7_3p0,std_gp,23,19,1BiClS-2,2.2714109419767974,window,4.52340806097839,29,False,False,0,0,0.247,0.008,True,18
visible_0p7_3p0,std_gp,23,20,1ClSbTe-2,1.890637267538068,window,4.52340806097839,30,False,False,0,0,0.202,0.009,True,19
visible_0p7_3p0,std_gp,23,21,1ClSbSe-2,2.290099038505901,window,4.52340806097839,31,False,False,0,0,0.187,0.009,True,20
visible_0p7_3p0,std_gp,23,22,1BiIS-2,1.1782377123254222,window,4.52340806097839,32,False,False,0,0,0.211,0.012,True,21
visible_0p7_3p0,std_gp,23,23,1GeBr2-2,3.3326328071259814,window,4.52340806097839,33,False,False,0,0,0.221,0.009,False,21
visible_0p7_3p0,std_gp,23,24,1AsClTe-2,1.8240499227720575,window,4.52340806097839,34,False,False,0,0,0.21,0.012,True,22
visible_0p7_3p0,std_gp,23,25,1BrSSb-2,2.0278507130270333,window,4.52340806097839,35,False,False,0,0,0.243,0.011,True,23
visible_0p7_3p0,std_gp,23,26,1ClSSb-2,2.3209784315139554,window,4.52340806097839,36,False,False,0,0,0.332,0.016,True,24
visible_0p7_3p0,std_gp,23,27,1AsClSe-2,2.370546651333197,window,4.52340806097839,37,False,False,0,0,0.307,0.013,True,25
visible_0p7_3p0,std_gp,23,28,1AsBrS-2,2.077411206629262,window,4.52340806097839,38,False,False,0,0,0.296,0.012,True,26
visible_0p7_3p0,std_gp,23,29,1ISbTe-2,1.4422406526984886,window,4.52340806097839,39,False,False,0,0,0.289,0.016,True,27
visible_0p7_3p0,std_gp,23,30,1BiISe-2,1.189211344795383,window,4.52340806097839,40,False,False,0,0,0.404,0.013,True,28
visible_0p7_3p0,std_gp,23,31,1ISSb-2,1.4550869834689912,window,4.52340806097839,41,False,False,0,0,0.283,0.013,True,29
visible_0p7_3p0,std_gp,23,32,1AsClS-2,2.4431205285554976,window,4.52340806097839,42,False,False,0,0,0.366,0.013,True,30
visible_0p7_3p0,std_gp,23,33,1AsISe-2,1.0515306437580212,window,4.52340806097839,43,False,False,0,0,0.343,0.012,True,31
visible_0p7_3p0,std_gp,23,34,1ISSb-1,1.7824491412878976,window,4.52340806097839,44,False,False,0,0,0.301,0.016,True,32
visible_0p7_3p0,std_gp,23,35,1SSeSn-1,1.4755633594854767,window,4.52340806097839,45,False,False,0,0,0.365,0.01,True,33
visible_0p7_3p0,std_gp,23,36,1AsIS-1,1.9500066154135134,window,4.52340806097839,46,False,False,0,0,0.32,0.014,True,34
