window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_finetune,26,1,1MoW3Se8-1,1.7486238144791284,window,4.452537269012865,11,False,False,0,0,0.903,0.004,True,1
visible_0p7_3p0,dkl_finetune,26,2,1WSe2-1,1.7304371317062133,window,4.452537269012865,12,False,False,0,0,0.103,0.003,True,2
visible_0p7_3p0,dkl_finetune,26,3,1MoSe2-1,1.804162297991274,window,4.452537269012865,13,False,False,0,0,0.103,0.004,True,3
visible_0p7_3p0,dkl_finetune,26,4,1SSeW-1,1.9111655146654165,window,4.452537269012865,14,False,False,0,0,0.111,0.004,True,4
visible_0p7_3p0,dkl_finetune,26,5,1WTe2-1,1.1408641561156432,window,4.452537269012865,15,False,False,0,0,0.106,0.004,True,5
visible_0p7_3p0,dkl_finetune,26,6,1AgScP2S6-1,3.453451687883375,window,4.452537269012865,16,False,False,0,0,0.906,0.004,False,5
visible_0p7_3p0,dkl_finetune,26,7,1AgCrP2Se6-1,1.788781534497054,window,4.452537269012865,17,False,False,0,0,0.098,0.003,True,6
visible_0p7_3p0,dkl_finetune,26,8,1CoLiP2S6-1,2.395201501582965,window,4.452537269012865,18,False,False,0,0,0.101,0.004,True,7
visible_0p7_3p0,dkl_finetune,26,9,1AgCrP2S6-1,2.0120057332509953,window,4.452537269012865,19,False,False,0,0,0.101,0.004,True,8
visible_0p7_3p0,dkl_finetune,26,10,2AgCrP2S6-1,2.715331098741717,window,4.452537269012865,20,False,False,0,0,0.105,0.004,True,9
visible_0p7_3p0,dkl_finetune,26,11,1CoLiP2Se6-1,2.003765085054899,window,4.452537269012865,21,False,False,0,0,0.917,0.004,True,10
visible_0p7_3p0,dkl_finetune,26,12,1CoNaAs2Se6-1,1.2951913610160526,window,4.452537269012865,22,False,False,0,0,0.112,0.004,True,11
visible_0p7_3p0,dkl_finetune,26,13,2MoSe2-1,0.10810643439738388,window,4.452537269012865,23,False,False,0,0,0.107,0.004,False,11
visible_0p7_3p0,dkl_finetune,26,14,1MoSSe-1,1.9489241378101805,window,4.452537269012865,24,False,False,0,0,0.106,0.004,True,12
visible_0p7_3p0,dkl_finetune,26,15,1PdZnP2Se6-1,0.795776308317634,window,4.452537269012865,25,False,False,0,0,0.102,0.004,True,13
visible_0p7_3p0,dkl_finetune,26,16,1MoCu2S4-1,2.616577346776044,window,4.452537269012865,26,False,False,0,0,0.951,0.004,True,14
visible_0p7_3p0,dkl_finetune,26,17,2WSe2-1,0.11766957125874766,window,4.452537269012865,27,False,False,0,0,0.114,0.004,False,14
visible_0p7_3p0,dkl_finetune,26,18,1SSeTi-2,1.3418207760400365,window,4.452537269012865,28,False,False,0,0,0.112,0.004,True,15
visible_0p7_3p0,dkl_finetune,26,19,1OVI2-1,1.8490498638702042,window,4.452537269012865,29,False,False,0,0,0.109,0.004,True,16
visible_0p7_3p0,dkl_finetune,26,20,1HfS2-2,2.0382319160061266,window,4.452537269012865,30,False,False,0,0,0.107,0.003,True,17
visible_0p7_3p0,dkl_finetune,26,21,2BrMnSbS2-2,1.2011865805829927,window,4.452537269012865,31,False,False,0,0,0.909,0.004,True,18
visible_0p7_3p0,dkl_finetune,26,22,1IrRuS2Br4-1,0.5543395854555668,window,4.452537269012865,32,False,False,0,0,0.108,0.004,False,18
visible_0p7_3p0,dkl_finetune,26,23,1AsBrS-2,2.077411206629262,window,4.452537269012865,33,False,False,0,0,0.106,0.004,True,19
visible_0p7_3p0,dkl_finetune,26,24,1ClCrTe-1,1.107555338897872,window,4.452537269012865,34,False,False,0,0,0.106,0.004,True,20
visible_0p7_3p0,dkl_finetune,26,25,1TiS2-2,2.014731286659609,window,4.452537269012865,35,False,False,0,0,0.107,0.004,True,21
visible_0p7_3p0,dkl_finetune,26,26,1HfI2-1,1.0219868950032727,window,4.452537269012865,36,False,False,0,0,0.904,0.004,True,22
visible_0p7_3p0,dkl_finetune,26,27,1STeZr-2,0.6715876503088453,window,4.452537269012865,37,False,False,0,0,0.11,0.004,False,22
visible_0p7_3p0,dkl_finetune,26,28,2PtTeS3-1,1.7309728435120988,window,4.452537269012865,38,False,False,0,0,0.119,0.004,True,23
visible_0p7_3p0,dkl_finetune,26,29,2CuI-2,3.5517361607400177,window,4.452537269012865,39,False,False,0,0,0.109,0.004,False,23
visible_0p7_3p0,dkl_finetune,26,30,2IrNbS4-1,1.2530697143653007,window,4.452537269012865,40,False,False,0,0,0.108,0.004,True,24
visible_0p7_3p0,dkl_finetune,26,31,1BrCuGeTe-1,1.5402245167158997,window,4.452537269012865,41,False,False,0,0,0.938,0.004,True,25
visible_0p7_3p0,dkl_finetune,26,32,1MoCu2Te4-1,1.229958084735783,window,4.452537269012865,42,False,False,0,0,0.106,0.004,True,26
visible_0p7_3p0,dkl_finetune,26,33,1WCu2Te4-1,1.4881013279919357,window,4.452537269012865,43,False,False,0,0,0.108,0.004,True,27
visible_0p7_3p0,dkl_finetune,26,34,1AsITe-2,0.8722104485250638,window,4.452537269012865,44,False,False,0,0,0.108,0.004,True,28
visible_0p7_3p0,dkl_finetune,26,35,1BiBrS-2,1.9804019187336452,window,4.452537269012865,45,False,False,0,0,0.107,0.004,True,29
visible_0p7_3p0,dkl_finetune,26,36,1AgInP2Se6-1,1.7071298338532443,window,4.452537269012865,46,False,False,0,0,0.925,0.005,True,30
visible_0p7_3p0,dkl_finetune,26,37,1AgTlP2Se6-1,0.9013702160477939,window,4.452537269012865,47,False,False,0,0,0.108,0.004,True,31
visible_0p7_3p0,dkl_finetune,26,38,1AgGaP2Se6-1,1.6935745501713457,window,4.452537269012865,48,False,False,0,0,0.107,0.003,True,32
visible_0p7_3p0,dkl_finetune,26,39,1BrClV-1,3.7507213643218513,window,4.452537269012865,49,False,False,0,0,0.103,0.004,False,32
visible_0p7_3p0,dkl_finetune,26,40,1AsIS-2,0.8103816990398838,window,4.452537269012865,50,False,False,0,0,0.104,0.004,True,33
visible_0p7_3p0,dkl_finetune,26,41,1AgAlP2Se6-1,2.3391806005332203,window,4.452537269012865,51,False,False,0,0,0.91,0.004,True,34
visible_0p7_3p0,dkl_finetune,26,42,1CoNaP2Se6-1,1.7174907164231756,window,4.452537269012865,52,False,False,0,0,0.107,0.004,True,35
visible_0p7_3p0,dkl_finetune,26,43,1GaInTe2-1,1.531791264501281,window,4.452537269012865,53,False,False,0,0,0.109,0.004,True,36
visible_0p7_3p0,dkl_finetune,26,44,4OBi2Se2-1,1.736154070901185,window,4.452537269012865,54,False,False,0,0,0.109,0.004,True,37
visible_0p7_3p0,dkl_finetune,26,45,1ZrBr2-1,1.2763900993310338,window,4.452537269012865,55,False,False,0,0,0.113,0.005,True,38
visible_0p7_3p0,dkl_finetune,26,46,1AgGaP2S6-1,2.284638792566074,window,4.452537269012865,56,False,False,0,0,0.938,0.004,True,39
visible_0p7_3p0,dkl_finetune,26,47,1AgInP2S6-1,2.3653077633070336,window,4.452537269012865,57,False,False,0,0,0.107,0.004,True,40
visible_0p7_3p0,dkl_finetune,26,48,1AgAlP2Te6-1,1.0646870790154581,window,4.452537269012865,58,False,False,0,0,0.106,0.004,True,41
visible_0p7_3p0,dkl_finetune,26,49,1Br2Se2Pb3-1,1.4516907179355618,window,4.452537269012865,59,False,False,0,0,0.106,0.004,True,42
visible_0p7_3p0,dkl_finetune,26,50,1STeIn2-1,1.1412458909933512,window,4.452537269012865,60,False,False,0,0,0.106,0.004,True,43
visible_0p7_3p0,dkl_finetune,26,51,4AsLiS2-2,1.8825641176269554,window,4.452537269012865,61,False,False,0,0,0.917,0.004,True,44
visible_0p7_3p0,dkl_finetune,26,52,3RuSCl2-1,1.130697515433051,window,4.452537269012865,62,False,False,0,0,0.102,0.004,True,45
