window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_finetune,11,1,4AuF2-1,1.2860629579115832,window,3.5130988612781677,11,False,False,0,0,0.936,0.004,True,1
visible_0p7_3p0,dkl_finetune,11,2,1CoLiP2S6-1,2.395201501582965,window,3.5130988612781677,12,False,False,0,0,0.107,0.003,True,2
visible_0p7_3p0,dkl_finetune,11,3,1CoNaP2S6-1,1.8514312559572472,window,3.5130988612781677,13,False,False,0,0,0.105,0.003,True,3
visible_0p7_3p0,dkl_finetune,11,4,1BrHfI-1,1.1570152795778919,window,3.5130988612781677,14,False,False,0,0,0.104,0.003,True,4
visible_0p7_3p0,dkl_finetune,11,5,1BrIZr-1,1.1744651143461948,window,3.5130988612781677,15,False,False,0,0,0.1,0.004,True,5
visible_0p7_3p0,dkl_finetune,11,6,1AgScP2S6-1,3.453451687883375,window,3.5130988612781677,16,False,False,0,0,0.895,0.004,False,5
visible_0p7_3p0,dkl_finetune,11,7,1AgCrP2S6-1,2.0120057332509953,window,3.5130988612781677,17,False,False,0,0,0.106,0.004,True,6
visible_0p7_3p0,dkl_finetune,11,8,2AgCrP2S6-1,2.715331098741717,window,3.5130988612781677,18,False,False,0,0,0.097,0.003,True,7
visible_0p7_3p0,dkl_finetune,11,9,1TiBr2-1,1.1656128489243553,window,3.5130988612781677,19,False,False,0,0,0.103,0.003,True,8
visible_0p7_3p0,dkl_finetune,11,10,1PtSeMn2S5-1,1.467071260217023,window,3.5130988612781677,20,False,False,0,0,0.104,0.003,True,9
visible_0p7_3p0,dkl_finetune,11,11,2CoHS2-1,1.2044057363957463,window,3.5130988612781677,21,False,False,0,0,0.907,0.004,True,10
visible_0p7_3p0,dkl_finetune,11,12,1MoCu2S4-1,2.616577346776044,window,3.5130988612781677,22,False,False,0,0,0.105,0.003,True,11
visible_0p7_3p0,dkl_finetune,11,13,4NiPS-1,2.172333819910784,window,3.5130988612781677,23,False,False,0,0,0.104,0.004,True,12
visible_0p7_3p0,dkl_finetune,11,14,4PPtS-1,2.6539357763419984,window,3.5130988612781677,24,False,False,0,0,0.098,0.003,True,13
visible_0p7_3p0,dkl_finetune,11,15,4AsNiS-1,1.5072975516923708,window,3.5130988612781677,25,False,False,0,0,0.099,0.003,True,14
visible_0p7_3p0,dkl_finetune,11,16,1AgCrP2Se6-1,1.788781534497054,window,3.5130988612781677,26,False,False,0,0,0.92,0.004,True,15
visible_0p7_3p0,dkl_finetune,11,17,1AgCrP2Te6-1,1.1372195138849808,window,3.5130988612781677,27,False,False,0,0,0.102,0.004,True,16
visible_0p7_3p0,dkl_finetune,11,18,1CoLiP2Se6-1,2.003765085054899,window,3.5130988612781677,28,False,False,0,0,0.102,0.003,True,17
visible_0p7_3p0,dkl_finetune,11,19,1AgAlAs2Se6-1,1.5766849945499355,window,3.5130988612781677,29,False,False,0,0,0.097,0.003,True,18
visible_0p7_3p0,dkl_finetune,11,20,1AgTlP2Se6-1,0.9013702160477939,window,3.5130988612781677,30,False,False,0,0,0.102,0.003,True,19
visible_0p7_3p0,dkl_finetune,11,21,1AgAlP2Se6-1,2.3391806005332203,window,3.5130988612781677,31,False,False,0,0,0.879,0.004,True,20
visible_0p7_3p0,dkl_finetune,11,22,1AgInP2Se6-1,1.7071298338532443,window,3.5130988612781677,32,False,False,0,0,0.108,0.004,True,21
visible_0p7_3p0,dkl_finetune,11,23,1PdZnP2Se6-1,0.795776308317634,window,3.5130988612781677,33,False,False,0,0,0.097,0.003,True,22
visible_0p7_3p0,dkl_finetune,11,24,1HfSTe-2,0.4808058418732435,window,3.5130988612781677,34,False,False,0,0,0.117,0.003,False,22
visible_0p7_3p0,dkl_finetune,11,25,2NiTeS3-1,1.566844270911516,window,3.5130988612781677,35,False,False,0,0,0.107,0.004,True,23
visible_0p7_3p0,dkl_finetune,11,26,1AgGaP2Se6-1,1.6935745501713457,window,3.5130988612781677,36,False,False,0,0,0.904,0.004,True,24
visible_0p7_3p0,dkl_finetune,11,27,1HSbSe2O6-1,4.43058901937219,window,4.43058901937219,37,False,False,0,0,0.106,0.003,False,24
visible_0p7_3p0,dkl_finetune,11,28,1AgAlP2Te6-1,1.0646870790154581,window,4.43058901937219,38,False,False,0,0,0.099,0.003,True,25
