window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,21,1,2ClCsO3-1,6.615898979552831,window,6.615898979552831,11,True,True,1,1,0.353,0.019,False,0
visible_0p7_3p0,std_gp,21,2,1SSeSn-1,1.4755633594854767,window,6.615898979552831,12,False,False,1,1,0.401,0.046,True,1
visible_0p7_3p0,std_gp,21,3,1AsIS-1,1.9500066154135134,window,6.615898979552831,13,False,False,1,1,0.473,0.022,True,2
visible_0p7_3p0,std_gp,21,4,1BrSSb-1,1.837586151949067,window,6.615898979552831,14,False,False,1,1,0.49,0.019,True,3
visible_0p7_3p0,std_gp,21,5,1ClSbSe-1,1.8037234936115578,window,6.615898979552831,15,False,False,1,1,0.425,0.017,True,4
visible_0p7_3p0,std_gp,21,6,1AsClTe-1,2.1466220932423274,window,6.615898979552831,16,False,False,1,1,0.312,0.014,True,5
visible_0p7_3p0,std_gp,21,7,1ClSbSe-2,2.290099038505901,window,6.615898979552831,17,False,False,1,1,0.291,0.015,True,6
visible_0p7_3p0,std_gp,21,8,1BrSSb-2,2.0278507130270333,window,6.615898979552831,18,False,False,1,1,0.411,0.016,True,7
visible_0p7_3p0,std_gp,21,9,1ISSb-1,1.7824491412878976,window,6.615898979552831,19,False,False,1,1,0.376,0.014,True,8
visible_0p7_3p0,std_gp,21,10,1ClSbTe-1,1.8660784955727059,window,6.615898979552831,20,False,False,1,1,0.285,0.014,True,9
visible_0p7_3p0,std_gp,21,11,1ClSSb-2,2.3209784315139554,window,6.615898979552831,21,False,False,1,1,0.329,0.015,True,10
visible_0p7_3p0,std_gp,21,12,1ISSb-2,1.4550869834689912,window,6.615898979552831,22,False,False,1,1,0.412,0.013,True,11
visible_0p7_3p0,std_gp,21,13,1ClSbTe-2,1.890637267538068,window,6.615898979552831,23,False,False,1,1,0.32,0.016,True,12
visible_0p7_3p0,std_gp,21,14,1AsIS-2,0.8103816990398838,window,6.615898979552831,24,False,False,1,1,0.32,0.019,True,13
visible_0p7_3p0,std_gp,21,15,1AsClTe-2,1.8240499227720575,window,6.615898979552831,25,False,False,1,1,0.293,0.015,True,14
visible_0p7_3p0,std_gp,21,16,1AsISe-1,1.6849279007105276,window,6.615898979552831,26,False,False,1,1,0.398,0.014,True,15
visible_0p7_3p0,std_gp,21,17,1AsBrTe-1,1.8392707991669788,window,6.615898979552831,27,False,False,1,1,0.307,0.01,True,16
visible_0p7_3p0,std_gp,21,18,1BrSbSe-1,1.6485916687612352,window,6.615898979552831,28,False,False,1,1,0.236,0.013,True,17
visible_0p7_3p0,std_gp,21,19,1BrSbSe-2,2.0365128992788732,window,6.615898979552831,29,False,False,1,1,0.259,0.012,True,18
visible_0p7_3p0,std_gp,21,20,1ISbSe-1,1.52915290375479,window,6.615898979552831,30,False,False,1,1,0.338,0.013,True,19
visible_0p7_3p0,std_gp,21,21,1BrSbTe-2,1.81940948592927,window,6.615898979552831,31,False,False,1,1,0.296,0.012,True,20
visible_0p7_3p0,std_gp,21,22,1ISbSe-2,1.59160343166634,window,6.615898979552831,32,False,False,1,1,0.269,0.01,True,21
visible_0p7_3p0,std_gp,21,23,1ISbTe-1,1.3216126528129446,window,6.615898979552831,33,False,False,1,1,0.231,0.011,True,22
visible_0p7_3p0,std_gp,21,24,1AsITe-1,1.5024923748158407,window,6.615898979552831,34,False,False,1,1,0.26,0.014,True,23
visible_0p7_3p0,std_gp,21,25,2CuI-2,3.5517361607400177,window,6.615898979552831,35,False,False,1,1,0.381,0.011,False,23
visible_0p7_3p0,std_gp,21,26,1AsBrTe-2,1.6619041756764845,window,6.615898979552831,36,False,False,1,1,0.268,0.012,True,24
visible_0p7_3p0,std_gp,21,27,1AsISe-2,1.0515306437580212,window,6.615898979552831,37,False,False,1,1,0.297,0.011,True,25
visible_0p7_3p0,std_gp,21,28,1ISbTe-2,1.4422406526984886,window,6.615898979552831,38,False,False,1,1,0.384,0.015,True,26
visible_0p7_3p0,std_gp,21,29,4SSn-1,2.4262673045041216,window,6.615898979552831,39,False,False,1,1,0.409,0.017,True,27
visible_0p7_3p0,std_gp,21,30,2FRhSe-1,2.223074154333951,window,6.615898979552831,40,False,False,1,1,0.378,0.011,True,28
visible_0p7_3p0,std_gp,21,31,2FRhS-1,2.1751715677705876,window,6.615898979552831,41,False,False,1,1,0.355,0.013,True,29
visible_0p7_3p0,std_gp,21,32,1BrCuGeTe-1,1.5402245167158997,window,6.615898979552831,42,False,False,1,1,0.377,0.016,True,30
visible_0p7_3p0,std_gp,21,33,1ZnI2-3,1.6436265244667285,window,6.615898979552831,43,False,False,1,1,0.388,0.014,True,31
visible_0p7_3p0,std_gp,21,34,1SnI2-2,2.5044769419217303,window,6.615898979552831,44,False,False,1,1,0.29,0.013,True,32
visible_0p7_3p0,std_gp,21,35,1CdI2-3,2.2947577099620884,window,6.615898979552831,45,False,False,1,1,0.292,0.011,True,33
visible_0p7_3p0,std_gp,21,36,1BrCdI-1,3.052957679203253,window,6.615898979552831,46,False,False,1,1,0.296,0.012,False,33
visible_0p7_3p0,std_gp,21,37,2InPS3-1,1.3949282191850638,window,6.615898979552831,47,False,False,1,1,0.281,0.017,True,34
visible_0p7_3p0,std_gp,21,38,1AgInP2S6-1,2.3653077633070336,window,6.615898979552831,48,False,False,1,1,0.296,0.014,True,35
visible_0p7_3p0,std_gp,21,39,1AgAlP2Se6-1,2.3391806005332203,window,6.615898979552831,49,False,False,1,1,0.287,0.009,True,36
visible_0p7_3p0,std_gp,21,40,1AgGaP2S6-1,2.284638792566074,window,6.615898979552831,50,False,False,1,1,0.329,0.01,True,37
