window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_frozen,20,1,2OPb-1,3.4630942477284368,window,3.730795456774873,11,False,False,0,0,0.146,0.008,False,0
visible_0p7_3p0,dkl_frozen,20,2,1AsClTe-1,2.1466220932423274,window,3.730795456774873,12,False,False,0,0,0.147,0.008,True,1
visible_0p7_3p0,dkl_frozen,20,3,1AsIS-1,1.9500066154135134,window,3.730795456774873,13,False,False,0,0,0.146,0.006,True,2
visible_0p7_3p0,dkl_frozen,20,4,1AsISe-1,1.6849279007105276,window,3.730795456774873,14,False,False,0,0,0.149,0.007,True,3
visible_0p7_3p0,dkl_frozen,20,5,1WMo3Te8-1,1.3263473006179833,window,3.730795456774873,15,False,False,0,0,0.147,0.007,True,4
visible_0p7_3p0,dkl_frozen,20,6,2MoWTe4-1,1.27869337420857,window,3.730795456774873,16,False,False,0,0,0.151,0.008,True,5
visible_0p7_3p0,dkl_frozen,20,7,1WTe2-1,1.1408641561156432,window,3.730795456774873,17,False,False,0,0,0.146,0.005,True,6
visible_0p7_3p0,dkl_frozen,20,8,1BiClTe-1,1.1982747632781856,window,3.730795456774873,18,False,False,0,0,0.148,0.007,True,7
visible_0p7_3p0,dkl_frozen,20,9,1ISbSe-1,1.52915290375479,window,3.730795456774873,19,False,False,0,0,0.151,0.007,True,8
visible_0p7_3p0,dkl_frozen,20,10,1ClSbTe-1,1.8660784955727059,window,3.730795456774873,20,False,False,0,0,0.152,0.007,True,9
visible_0p7_3p0,dkl_frozen,20,11,1ISSb-1,1.7824491412878976,window,3.730795456774873,21,False,False,0,0,0.148,0.005,True,10
visible_0p7_3p0,dkl_frozen,20,12,1BiClSe-1,1.5090271758817035,window,3.730795456774873,22,False,False,0,0,0.148,0.007,True,11
visible_0p7_3p0,dkl_frozen,20,13,1BiClS-1,1.7449209583971834,window,3.730795456774873,23,False,False,0,0,0.154,0.007,True,12
visible_0p7_3p0,dkl_frozen,20,14,1BrSbSe-1,1.6485916687612352,window,3.730795456774873,24,False,False,0,0,0.151,0.008,True,13
visible_0p7_3p0,dkl_frozen,20,15,1AsClSe-1,2.0599710588294755,window,3.730795456774873,25,False,False,0,0,0.15,0.005,True,14
visible_0p7_3p0,dkl_frozen,20,16,1ClSbSe-1,1.8037234936115578,window,3.730795456774873,26,False,False,0,0,0.15,0.008,True,15
visible_0p7_3p0,dkl_frozen,20,17,1BiBrS-1,1.600144484093482,window,3.730795456774873,27,False,False,0,0,0.151,0.007,True,16
visible_0p7_3p0,dkl_frozen,20,18,1BrSSb-1,1.837586151949067,window,3.730795456774873,28,False,False,0,0,0.153,0.007,True,17
visible_0p7_3p0,dkl_frozen,20,19,1BiBrSe-1,1.362729346708878,window,3.730795456774873,29,False,False,0,0,0.154,0.006,True,18
visible_0p7_3p0,dkl_frozen,20,20,1ClScTe-1,1.8070105240278058,window,3.730795456774873,30,False,False,0,0,0.153,0.007,True,19
visible_0p7_3p0,dkl_frozen,20,21,1BiBrTe-1,1.1593582897846306,window,3.730795456774873,31,False,False,0,0,0.152,0.007,True,20
visible_0p7_3p0,dkl_frozen,20,22,1PbBr2-2,3.2478686587403254,window,3.730795456774873,32,False,False,0,0,0.153,0.007,False,20
visible_0p7_3p0,dkl_frozen,20,23,1AsITe-1,1.5024923748158407,window,3.730795456774873,33,False,False,0,0,0.152,0.005,True,21
visible_0p7_3p0,dkl_frozen,20,24,1ISbTe-1,1.3216126528129446,window,3.730795456774873,34,False,False,0,0,0.153,0.007,True,22
visible_0p7_3p0,dkl_frozen,20,25,1BiISe-1,1.2156722279898025,window,3.730795456774873,35,False,False,0,0,0.153,0.007,True,23
visible_0p7_3p0,dkl_frozen,20,26,1AsBrSe-1,1.8391525816641887,window,3.730795456774873,36,False,False,0,0,0.154,0.007,True,24
visible_0p7_3p0,dkl_frozen,20,27,2As2S3-4,3.246669201686613,window,3.730795456774873,37,False,False,0,0,0.155,0.006,False,24
visible_0p7_3p0,dkl_frozen,20,28,1GeBi2Se2I4-1,1.4192116987062606,window,3.730795456774873,38,False,False,0,0,0.155,0.007,True,25
visible_0p7_3p0,dkl_frozen,20,29,1MoW3Te8-1,1.219551685297682,window,3.730795456774873,39,False,False,0,0,0.156,0.007,True,26
visible_0p7_3p0,dkl_frozen,20,30,2P2Se3-2,2.699968277561336,window,3.730795456774873,40,False,False,0,0,0.156,0.007,True,27
visible_0p7_3p0,dkl_frozen,20,31,2ScTe-4,0.7178194661151867,window,3.730795456774873,41,False,False,0,0,0.155,0.006,True,28
visible_0p7_3p0,dkl_frozen,20,32,1MoSTe-1,1.5852268171829027,window,3.730795456774873,42,False,False,0,0,0.155,0.007,True,29
visible_0p7_3p0,dkl_frozen,20,33,1MoS2-1,2.0874393506372604,window,3.730795456774873,43,False,False,0,0,0.156,0.007,True,30
visible_0p7_3p0,dkl_frozen,20,34,2MoWS4-1,2.0615147475903943,window,3.730795456774873,44,False,False,0,0,0.157,0.007,True,31
visible_0p7_3p0,dkl_frozen,20,35,1WS2-1,2.0549285900066074,window,3.730795456774873,45,False,False,0,0,0.158,0.005,True,32
visible_0p7_3p0,dkl_frozen,20,36,1MoSSe-1,1.9489241378101805,window,3.730795456774873,46,False,False,0,0,0.158,0.007,True,33
visible_0p7_3p0,dkl_frozen,20,37,1MoSe2-1,1.804162297991274,window,3.730795456774873,47,False,False,0,0,0.158,0.007,True,34
visible_0p7_3p0,dkl_frozen,20,38,1WSe2-1,1.7304371317062133,window,3.730795456774873,48,False,False,0,0,0.159,0.007,True,35
visible_0p7_3p0,dkl_frozen,20,39,2MoWSe4-1,1.7490843965495402,window,3.730795456774873,49,False,False,0,0,0.158,0.005,True,36
visible_0p7_3p0,dkl_frozen,20,40,1SeTeW-1,1.493412056792512,window,3.730795456774873,50,False,False,0,0,0.159,0.007,True,37
