window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_finetune,29,1,1AsClSe-1,2.0599710588294755,window,6.384806224215836,11,False,False,0,0,0.879,0.004,True,1
visible_0p7_3p0,dkl_finetune,29,2,1AgAlAs2Se6-1,1.5766849945499355,window,6.384806224215836,12,False,False,0,0,0.102,0.003,True,2
visible_0p7_3p0,dkl_finetune,29,3,1AsBrTe-1,1.8392707991669788,window,6.384806224215836,13,False,False,0,0,0.103,0.003,True,3
visible_0p7_3p0,dkl_finetune,29,4,4OSb2Se2-1,2.0828304212747906,window,6.384806224215836,14,False,False,0,0,0.103,0.004,True,4
visible_0p7_3p0,dkl_finetune,29,5,4OBi2S2-1,2.2120686191215952,window,6.384806224215836,15,False,False,0,0,0.102,0.003,True,5
visible_0p7_3p0,dkl_finetune,29,6,1AgScP2S6-1,3.453451687883375,window,6.384806224215836,16,False,False,0,0,0.895,0.004,False,5
visible_0p7_3p0,dkl_finetune,29,7,1AgCrP2Se6-1,1.788781534497054,window,6.384806224215836,17,False,False,0,0,0.108,0.004,True,6
visible_0p7_3p0,dkl_finetune,29,8,1AgAlP2Se6-1,2.3391806005332203,window,6.384806224215836,18,False,False,0,0,0.105,0.004,True,7
visible_0p7_3p0,dkl_finetune,29,9,1PdZnP2Se6-1,0.795776308317634,window,6.384806224215836,19,False,False,0,0,0.105,0.004,True,8
visible_0p7_3p0,dkl_finetune,29,10,1CoNaP2Se6-1,1.7174907164231756,window,6.384806224215836,20,False,False,0,0,0.104,0.003,True,9
visible_0p7_3p0,dkl_finetune,29,11,1CoLiP2Se6-1,2.003765085054899,window,6.384806224215836,21,False,False,0,0,0.9,0.004,True,10
visible_0p7_3p0,dkl_finetune,29,12,1AgInP2Se6-1,1.7071298338532443,window,6.384806224215836,22,False,False,0,0,0.106,0.004,True,11
visible_0p7_3p0,dkl_finetune,29,13,1AgCrAs2Se6-1,1.270414796260246,window,6.384806224215836,23,False,False,0,0,0.105,0.004,True,12
visible_0p7_3p0,dkl_finetune,29,14,1AgGaP2Se6-1,1.6935745501713457,window,6.384806224215836,24,False,False,0,0,0.104,0.003,True,13
visible_0p7_3p0,dkl_finetune,29,15,1AgScP2Se6-1,2.7754717110836995,window,6.384806224215836,25,False,False,0,0,0.108,0.004,True,14
