window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_frozen,0,1,2AgCl-7,3.4617874740319556,window,5.635495958121257,11,False,False,0,0,0.33,0.009,False,0
visible_0p7_3p0,dkl_frozen,0,2,2BrRhTe-1,1.964644675594796,window,5.635495958121257,12,False,False,0,0,0.176,0.008,True,1
visible_0p7_3p0,dkl_frozen,0,3,2BrRhSe-1,2.1396173896965265,window,5.635495958121257,13,False,False,0,0,0.261,0.009,True,2
visible_0p7_3p0,dkl_frozen,0,4,2ClRhSe-1,2.270563343416535,window,5.635495958121257,14,False,False,0,0,0.202,0.01,True,3
visible_0p7_3p0,dkl_frozen,0,5,2IRhSe-1,1.7248430777278154,window,5.635495958121257,15,False,False,0,0,0.221,0.01,True,4
visible_0p7_3p0,dkl_frozen,0,6,1IRhSe-1,1.4253816188724806,window,5.635495958121257,16,False,False,0,0,0.204,0.008,True,5
visible_0p7_3p0,dkl_frozen,0,7,2IRhTe-2,1.4318302925595947,window,5.635495958121257,17,False,False,0,0,0.272,0.013,True,6
visible_0p7_3p0,dkl_frozen,0,8,2SNi2Se3-1,0.44012824127832584,window,5.635495958121257,18,False,False,0,0,0.285,0.012,False,6
visible_0p7_3p0,dkl_frozen,0,9,2FRhTe-1,2.1147648284943856,window,5.635495958121257,19,False,False,0,0,0.285,0.014,True,7
visible_0p7_3p0,dkl_frozen,0,10,2IRhS-2,1.6647392381663382,window,5.635495958121257,20,False,False,0,0,0.284,0.012,True,8
visible_0p7_3p0,dkl_frozen,0,11,1AgGaP2Se6-1,1.6935745501713457,window,5.635495958121257,21,False,False,0,0,0.237,0.01,True,9
visible_0p7_3p0,dkl_frozen,0,12,1AgInP2Se6-1,1.7071298338532443,window,5.635495958121257,22,False,False,0,0,0.254,0.011,True,10
