window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_frozen,21,1,4SSn-1,2.4262673045041216,window,5.324298339270695,11,False,False,0,0,0.145,0.007,True,1
visible_0p7_3p0,dkl_frozen,21,2,2FRhSe-1,2.223074154333951,window,5.324298339270695,12,False,False,0,0,0.145,0.007,True,2
visible_0p7_3p0,dkl_frozen,21,3,2ClRhS-1,2.2699064183552333,window,5.324298339270695,13,False,False,0,0,0.147,0.006,True,3
visible_0p7_3p0,dkl_frozen,21,4,2BrRhS-2,2.135486147220739,window,5.324298339270695,14,False,False,0,0,0.157,0.007,True,4
visible_0p7_3p0,dkl_frozen,21,5,2BrRhSe-1,2.1396173896965265,window,5.324298339270695,15,False,False,0,0,0.146,0.007,True,5
visible_0p7_3p0,dkl_frozen,21,6,2ClRhSe-1,2.270563343416535,window,5.324298339270695,16,False,False,0,0,0.148,0.007,True,6
visible_0p7_3p0,dkl_frozen,21,7,2IRhS-2,1.6647392381663382,window,5.324298339270695,17,False,False,0,0,0.146,0.006,True,7
visible_0p7_3p0,dkl_frozen,21,8,2IRhSe-1,1.7248430777278154,window,5.324298339270695,18,False,False,0,0,0.149,0.007,True,8
visible_0p7_3p0,dkl_frozen,21,9,1IRhSe-1,1.4253816188724806,window,5.324298339270695,19,False,False,0,0,0.151,0.007,True,9
visible_0p7_3p0,dkl_frozen,21,10,2IRhTe-2,1.4318302925595947,window,5.324298339270695,20,False,False,0,0,0.149,0.007,True,10
visible_0p7_3p0,dkl_frozen,21,11,2ClRhTe-1,2.1128404694835727,window,5.324298339270695,21,False,False,0,0,0.15,0.005,True,11
visible_0p7_3p0,dkl_frozen,21,12,2BrRhTe-1,1.964644675594796,window,5.324298339270695,22,False,False,0,0,0.15,0.007,True,12
visible_0p7_3p0,dkl_frozen,21,13,2SNi2Se3-1,0.44012824127832584,window,5.324298339270695,23,False,False,0,0,0.151,0.007,False,12
visible_0p7_3p0,dkl_frozen,21,14,1Se3Ni4S5-1,0.6101885534221245,window,5.324298339270695,24,False,False,0,0,0.151,0.007,False,12
visible_0p7_3p0,dkl_frozen,21,15,2FRhS-1,2.1751715677705876,window,5.324298339270695,25,False,False,0,0,0.151,0.005,True,13
visible_0p7_3p0,dkl_frozen,21,16,2AgCrP2S6-1,2.715331098741717,window,5.324298339270695,26,False,False,0,0,0.15,0.007,True,14
visible_0p7_3p0,dkl_frozen,21,17,1ClCrTe-1,1.107555338897872,window,5.324298339270695,27,False,False,0,0,0.151,0.007,True,15
visible_0p7_3p0,dkl_frozen,21,18,1CrHS2-1,2.800094048439818,window,5.324298339270695,28,False,False,0,0,0.152,0.007,True,16
visible_0p7_3p0,dkl_frozen,21,19,1AgCrP2S6-1,2.0120057332509953,window,5.324298339270695,29,False,False,0,0,0.152,0.005,True,17
visible_0p7_3p0,dkl_frozen,21,20,4TaS3-1,0.8230521829856294,window,5.324298339270695,30,False,False,0,0,0.154,0.008,True,18
visible_0p7_3p0,dkl_frozen,21,21,1CrISe-1,1.5964753370326874,window,5.324298339270695,31,False,False,0,0,0.156,0.007,True,19
visible_0p7_3p0,dkl_frozen,21,22,4NbS3-2,1.0297934514341036,window,5.324298339270695,32,False,False,0,0,0.153,0.007,True,20
visible_0p7_3p0,dkl_frozen,21,23,1WMo3S8-1,2.075739815233338,window,5.324298339270695,33,False,False,0,0,0.154,0.006,True,21
visible_0p7_3p0,dkl_frozen,21,24,2RhTaS4-1,1.2313158038820182,window,5.324298339270695,34,False,False,0,0,0.155,0.007,True,22
visible_0p7_3p0,dkl_frozen,21,25,1CoLiP2Se6-1,2.003765085054899,window,5.324298339270695,35,False,False,0,0,0.16,0.007,True,23
visible_0p7_3p0,dkl_frozen,21,26,1MoOS-1,1.831052888428725,window,5.324298339270695,36,False,False,0,0,0.156,0.007,True,24
visible_0p7_3p0,dkl_frozen,21,27,2InS2-3,1.2415617971997308,window,5.324298339270695,37,False,False,0,0,0.161,0.005,True,25
visible_0p7_3p0,dkl_frozen,21,28,1CoNaP2Se6-1,1.7174907164231756,window,5.324298339270695,38,False,False,0,0,0.159,0.007,True,26
visible_0p7_3p0,dkl_frozen,21,29,2PbTe-1,0.8778946428416765,window,5.324298339270695,39,False,False,0,0,0.162,0.007,True,27
visible_0p7_3p0,dkl_frozen,21,30,2PbS-3,0.673443415471648,window,5.324298339270695,40,False,False,0,0,0.156,0.007,False,27
visible_0p7_3p0,dkl_frozen,21,31,1CoNaP2S6-1,1.8514312559572472,window,5.324298339270695,41,False,False,0,0,0.157,0.006,True,28
visible_0p7_3p0,dkl_frozen,21,32,1BrISCd2-1,1.7154116662169758,window,5.324298339270695,42,False,False,0,0,0.164,0.007,True,29
visible_0p7_3p0,dkl_frozen,21,33,1SeNi2S3-1,1.3496079761505277,window,5.324298339270695,43,False,False,0,0,0.164,0.007,True,30
visible_0p7_3p0,dkl_frozen,21,34,1AlGaSe2-1,2.7649997447176933,window,5.324298339270695,44,False,False,0,0,0.163,0.007,True,31
visible_0p7_3p0,dkl_frozen,21,35,1PbTe-1,1.5002534549900912,window,5.324298339270695,45,False,False,0,0,0.158,0.006,True,32
visible_0p7_3p0,dkl_frozen,21,36,4HgSe-1,0.9369855214442866,window,5.324298339270695,46,False,False,0,0,0.156,0.007,True,33
visible_0p7_3p0,dkl_frozen,21,37,2GaS-1,3.1968982453053973,window,5.324298339270695,47,False,False,0,0,0.162,0.007,False,33
visible_0p7_3p0,dkl_frozen,21,38,1GaInS2-1,2.569631613134444,window,5.324298339270695,48,False,False,0,0,0.162,0.007,True,34
visible_0p7_3p0,dkl_frozen,21,39,2InPS3-1,1.3949282191850638,window,5.324298339270695,49,False,False,0,0,0.164,0.006,True,35
visible_0p7_3p0,dkl_frozen,21,40,1BiFS-1,2.255408567311418,window,5.324298339270695,50,False,False,0,0,0.164,0.007,True,36
