window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
wide_3p0_4p5,std_gp,23,1,1HfPdCl6-1,2.4592964508247994,window,4.52340806097839,11,False,False,0,0,0.145,0.007,False,0
wide_3p0_4p5,std_gp,23,2,2GaO-1,2.471979283336589,window,4.52340806097839,12,False,False,0,0,0.145,0.007,False,0
wide_3p0_4p5,std_gp,23,3,1PdZrCl6-1,2.4336528608575274,window,4.52340806097839,13,False,False,0,0,0.144,0.006,False,0
wide_3p0_4p5,std_gp,23,4,1NiZrCl6-1,4.48357353882267,window,4.52340806097839,14,False,False,0,0,0.148,0.007,True,1
wide_3p0_4p5,std_gp,23,5,1HfPdBr6-1,2.0026056483795904,window,4.52340806097839,15,False,False,0,0,0.149,0.007,False,1
wide_3p0_4p5,std_gp,23,6,1BrClNi-1,3.507624635385338,window,4.52340806097839,16,False,False,0,0,0.148,0.007,True,2
wide_3p0_4p5,std_gp,23,7,3RuSCl2-1,1.130697515433051,window,4.52340806097839,17,False,False,0,0,0.145,0.005,False,2
wide_3p0_4p5,std_gp,23,8,1Nb3Cl8-1,0.9119761913060551,window,4.52340806097839,18,False,False,0,0,0.15,0.007,False,2
wide_3p0_4p5,std_gp,23,9,4OSn-1,3.718731952407974,window,4.52340806097839,19,False,False,0,0,0.149,0.007,True,3
wide_3p0_4p5,std_gp,23,10,1PbSrS2O8-1,5.262355922733788,window,5.262355922733788,20,False,True,0,1,0.146,0.007,False,3
wide_3p0_4p5,std_gp,23,11,1BiHTe2O6-1,4.22625362789387,window,5.262355922733788,21,False,False,0,1,0.148,0.005,True,4
wide_3p0_4p5,std_gp,23,12,1HSbSe2O6-1,4.43058901937219,window,5.262355922733788,22,False,False,0,1,0.154,0.007,True,5
wide_3p0_4p5,std_gp,23,13,2AsTlO3-1,4.437809362625437,window,5.262355922733788,23,False,False,0,1,0.15,0.007,True,6
wide_3p0_4p5,std_gp,23,14,2PtF3-1,2.703203660012716,window,5.262355922733788,24,False,False,0,1,0.15,0.007,False,6
wide_3p0_4p5,std_gp,23,15,1SeAg2O4-1,3.121146852069138,window,5.262355922733788,25,False,False,0,1,0.152,0.005,True,7
wide_3p0_4p5,std_gp,23,16,4OPb-1,3.730795456774873,window,5.262355922733788,26,False,False,0,1,0.169,0.007,True,8
wide_3p0_4p5,std_gp,23,17,1NiZrF6-1,6.163583641822975,window,6.163583641822975,27,True,True,1,2,0.154,0.007,False,8
wide_3p0_4p5,std_gp,23,18,1HfPdF6-1,3.9589511625823297,window,6.163583641822975,28,False,False,1,2,0.153,0.007,True,9
wide_3p0_4p5,std_gp,23,19,1OVF2-1,3.3109048274751873,window,6.163583641822975,29,False,False,1,2,0.15,0.006,True,10
wide_3p0_4p5,std_gp,23,20,1AgCrP2S6-1,2.0120057332509953,window,6.163583641822975,30,False,False,1,2,0.151,0.007,False,10
wide_3p0_4p5,std_gp,23,21,1SNb3F7-1,1.8722522956083236,window,6.163583641822975,31,False,False,1,2,0.151,0.007,False,10
wide_3p0_4p5,std_gp,23,22,1BiFS-1,2.255408567311418,window,6.163583641822975,32,False,False,1,2,0.153,0.007,False,10
wide_3p0_4p5,std_gp,23,23,2As2O3-1,5.449591891902212,window,6.163583641822975,33,True,True,2,3,0.152,0.005,False,10
wide_3p0_4p5,std_gp,23,24,2Sb2O3-5,4.62436132985141,window,6.163583641822975,34,False,False,2,3,0.152,0.007,False,10
wide_3p0_4p5,std_gp,23,25,1Cl2Ge2O3-1,4.4616274902142035,window,6.163583641822975,35,False,False,2,3,0.152,0.007,True,11
wide_3p0_4p5,std_gp,23,26,1ClIGe2O3-1,1.946191555362938,window,6.163583641822975,36,False,False,2,3,0.153,0.007,False,11
wide_3p0_4p5,std_gp,23,27,1SSnO4-1,5.411005072901167,window,6.163583641822975,37,True,True,3,4,0.154,0.005,False,11
wide_3p0_4p5,std_gp,23,28,1BrGa2Cl5-1,4.578774907575783,window,6.163583641822975,38,False,False,3,4,0.155,0.007,False,11
wide_3p0_4p5,std_gp,23,29,1AsClSe-1,2.0599710588294755,window,6.163583641822975,39,False,False,3,4,0.157,0.007,False,11
wide_3p0_4p5,std_gp,23,30,2P2S3-1,3.271936278262573,window,6.163583641822975,40,False,False,3,4,0.156,0.007,True,12
wide_3p0_4p5,std_gp,23,31,2P2S3-3,3.4783735369601145,window,6.163583641822975,41,False,False,3,4,0.156,0.005,True,13
