window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,std_gp,11,1,1SSeSn-1,1.4755633594854767,window,3.5130988612781677,11,False,False,0,0,0.344,0.019,True,1
visible_0p7_3p0,std_gp,11,2,1GaInS2-1,2.569631613134444,window,3.5130988612781677,12,False,False,0,0,0.355,0.018,True,2
visible_0p7_3p0,std_gp,11,3,2InS-1,2.4308252492074818,window,3.5130988612781677,13,False,False,0,0,0.232,0.009,True,3
visible_0p7_3p0,std_gp,11,4,4SSn-1,2.4262673045041216,window,3.5130988612781677,14,False,False,0,0,0.414,0.026,True,4
visible_0p7_3p0,std_gp,11,5,1CrSSe-1,1.2406753060584685,window,3.5130988612781677,15,False,False,0,0,0.256,0.014,True,5
visible_0p7_3p0,std_gp,11,6,2InPS3-1,1.3949282191850638,window,3.5130988612781677,16,False,False,0,0,0.266,0.014,True,6
visible_0p7_3p0,std_gp,11,7,1AlCdInS4-1,1.8772431361735278,window,3.5130988612781677,17,False,False,0,0,0.303,0.009,True,7
visible_0p7_3p0,std_gp,11,8,1CdGaInS4-1,1.3399645179244253,window,3.5130988612781677,18,False,False,0,0,0.241,0.008,True,8
visible_0p7_3p0,std_gp,11,9,1SnS2-3,1.4547148994936003,window,3.5130988612781677,19,False,False,0,0,0.22,0.011,True,9
visible_0p7_3p0,std_gp,11,10,1CdInTlS4-1,1.1272968709948814,window,3.5130988612781677,20,False,False,0,0,0.222,0.012,True,10
visible_0p7_3p0,std_gp,11,11,1HgS-1,0.7236707407317446,window,3.5130988612781677,21,False,False,0,0,0.258,0.008,True,11
visible_0p7_3p0,std_gp,11,12,2STl-2,1.159331694068046,window,3.5130988612781677,22,False,False,0,0,0.282,0.016,True,12
visible_0p7_3p0,std_gp,11,13,1STeIn2-1,1.1412458909933512,window,3.5130988612781677,23,False,False,0,0,0.244,0.011,True,13
visible_0p7_3p0,std_gp,11,14,2AlS-1,2.8805952527360215,window,3.5130988612781677,24,False,False,0,0,0.275,0.019,True,14
visible_0p7_3p0,std_gp,11,15,4AgF2-2,1.6373186247040907,window,3.5130988612781677,25,False,False,0,0,0.253,0.01,True,15
visible_0p7_3p0,std_gp,11,16,2FRhS-1,2.1751715677705876,window,3.5130988612781677,26,False,False,0,0,0.257,0.011,True,16
visible_0p7_3p0,std_gp,11,17,2FRhSe-1,2.223074154333951,window,3.5130988612781677,27,False,False,0,0,0.277,0.015,True,17
visible_0p7_3p0,std_gp,11,18,2FIrS-2,2.1041495186492676,window,3.5130988612781677,28,False,False,0,0,0.289,0.012,True,18
visible_0p7_3p0,std_gp,11,19,2FIrSe-1,2.17161220650661,window,3.5130988612781677,29,False,False,0,0,0.285,0.012,True,19
visible_0p7_3p0,std_gp,11,20,1SeBi2S2-1,0.9234566719720195,window,3.5130988612781677,30,False,False,0,0,0.298,0.014,True,20
visible_0p7_3p0,std_gp,11,21,1MoSTe-1,1.5852268171829027,window,3.5130988612781677,31,False,False,0,0,0.299,0.022,True,21
visible_0p7_3p0,std_gp,11,22,1MoSTe-2,0.23304265126740126,window,3.5130988612781677,32,False,False,0,0,0.341,0.024,False,21
visible_0p7_3p0,std_gp,11,23,1STeW-1,1.6806245984453092,window,3.5130988612781677,33,False,False,0,0,0.357,0.017,True,22
visible_0p7_3p0,std_gp,11,24,2CrWS4-1,1.4416861255033258,window,3.5130988612781677,34,False,False,0,0,0.294,0.011,True,23
visible_0p7_3p0,std_gp,11,25,1WMo3S8-1,2.075739815233338,window,3.5130988612781677,35,False,False,0,0,0.355,0.016,True,24
visible_0p7_3p0,std_gp,11,26,2MoWS4-1,2.0615147475903943,window,3.5130988612781677,36,False,False,0,0,0.351,0.024,True,25
visible_0p7_3p0,std_gp,11,27,1MoW3S8-1,2.064416252054782,window,3.5130988612781677,37,False,False,0,0,0.267,0.009,True,26
visible_0p7_3p0,std_gp,11,28,1MoSSe-1,1.9489241378101805,window,3.5130988612781677,38,False,False,0,0,0.279,0.011,True,27
visible_0p7_3p0,std_gp,11,29,1MoS2-1,2.0874393506372604,window,3.5130988612781677,39,False,False,0,0,0.258,0.016,True,28
