window,method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s,in_window,cumul_in_window
visible_0p7_3p0,dkl_frozen,26,1,2BrNbO2-1,3.4687266859580994,window,4.452537269012865,11,False,False,0,0,0.148,0.007,False,0
visible_0p7_3p0,dkl_frozen,26,2,1WMo3Se8-1,1.7850799016279364,window,4.452537269012865,12,False,False,0,0,0.151,0.007,True,1
visible_0p7_3p0,dkl_frozen,26,3,1MoSe2-1,1.804162297991274,window,4.452537269012865,13,False,False,0,0,0.146,0.006,True,2
visible_0p7_3p0,dkl_frozen,26,4,1MoW3Se8-1,1.7486238144791284,window,4.452537269012865,14,False,False,0,0,0.16,0.01,True,3
visible_0p7_3p0,dkl_frozen,26,5,1WTe2-1,1.1408641561156432,window,4.452537269012865,15,False,False,0,0,0.154,0.007,True,4
visible_0p7_3p0,dkl_frozen,26,6,1MoTe2-1,1.369604108877922,window,4.452537269012865,16,False,False,0,0,0.153,0.007,True,5
visible_0p7_3p0,dkl_frozen,26,7,1WSe2-1,1.7304371317062133,window,4.452537269012865,17,False,False,0,0,0.149,0.005,True,6
visible_0p7_3p0,dkl_frozen,26,8,2MoWTe4-1,1.27869337420857,window,4.452537269012865,18,False,False,0,0,0.149,0.007,True,7
visible_0p7_3p0,dkl_frozen,26,9,1SeTeW-1,1.493412056792512,window,4.452537269012865,19,False,False,0,0,0.15,0.007,True,8
visible_0p7_3p0,dkl_frozen,26,10,1MoSTe-1,1.5852268171829027,window,4.452537269012865,20,False,False,0,0,0.151,0.007,True,9
visible_0p7_3p0,dkl_frozen,26,11,1MoSSe-1,1.9489241378101805,window,4.452537269012865,21,False,False,0,0,0.151,0.005,True,10
visible_0p7_3p0,dkl_frozen,26,12,1MoS2-1,2.0874393506372604,window,4.452537269012865,22,False,False,0,0,0.155,0.007,True,11
visible_0p7_3p0,dkl_frozen,26,13,1WS2-1,2.0549285900066074,window,4.452537269012865,23,False,False,0,0,0.155,0.007,True,12
visible_0p7_3p0,dkl_frozen,26,14,2MoWS4-1,2.0615147475903943,window,4.452537269012865,24,False,False,0,0,0.151,0.007,True,13
visible_0p7_3p0,dkl_frozen,26,15,1SSeW-1,1.9111655146654165,window,4.452537269012865,25,False,False,0,0,0.151,0.005,True,14
