method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,9,1,2BrOY-1,4.775862881068465,ei,6.000126821266452,11,False,False,0,0,0.145,0.009
dkl_pretrained,9,2,2FOY-1,6.726879214939499,ei,6.726879214939499,12,True,True,1,1,0.145,0.011
dkl_pretrained,9,3,1MgF2-1,9.796043658608728,ei,9.796043658608728,13,True,True,2,2,0.143,0.011
dkl_pretrained,9,4,1ZnF2-1,7.04070118337718,ei,9.796043658608728,14,True,True,3,3,0.142,0.012
dkl_pretrained,9,5,1SrAs2F12-1,7.119181141262384,ei,9.796043658608728,15,True,True,4,4,0.148,0.009
dkl_pretrained,9,6,2YCl3-3,6.01392646570449,ei,9.796043658608728,16,False,True,4,5,0.148,0.011
dkl_pretrained,9,7,2FSi-1,1.491619565114505,ei,9.796043658608728,17,False,False,4,5,0.146,0.012
dkl_pretrained,9,8,1YCl2-1,0.9989980878981721,ei,9.796043658608728,18,False,False,4,5,0.153,0.011
dkl_pretrained,9,9,1MgB2F8-1,10.617772574966029,ei,10.617772574966029,19,True,True,5,6,0.148,0.009
dkl_pretrained,9,10,2CaF2O2H4-1,7.9662019138200115,ei,10.617772574966029,20,True,True,6,7,0.146,0.011
dkl_pretrained,9,11,1MgB2H8-1,7.486423969633201,ei,10.617772574966029,21,True,True,7,8,0.146,0.011
dkl_pretrained,9,12,2BLiH4O4-1,6.616432628917067,ei,10.617772574966029,22,True,True,8,9,0.145,0.011
dkl_pretrained,9,13,1NiCl2O8-1,5.2965962215884055,ei,10.617772574966029,23,False,True,8,10,0.161,0.008
dkl_pretrained,9,14,2AlO-1,1.8491787800599426,ei,10.617772574966029,24,False,False,8,10,0.146,0.011
dkl_pretrained,9,15,1ZrMo2O8-1,5.053658305514012,ei,10.617772574966029,25,False,False,8,10,0.149,0.011
dkl_pretrained,9,16,2NC3-1,1.0137469536167552,ei,10.617772574966029,26,False,False,8,10,0.156,0.011
dkl_pretrained,9,17,1CrO2-2,1.1440773459972675,ei,10.617772574966029,27,False,False,8,10,0.159,0.008
dkl_pretrained,9,18,1ZrH2P2O6-1,6.395484663595209,ei,10.617772574966029,28,True,True,9,11,0.148,0.011
dkl_pretrained,9,19,2ILiO2H4-1,4.724923118928624,ei,10.617772574966029,29,False,False,9,11,0.148,0.011
dkl_pretrained,9,20,1ZnRe2O8-1,5.699539845242606,ei,10.617772574966029,30,False,True,9,12,0.148,0.011
dkl_pretrained,9,21,1CoCl2O8-1,4.619296874329345,ei,10.617772574966029,31,False,False,9,12,0.148,0.008
dkl_pretrained,9,22,2Si3As4-1,2.077649976655617,ei,10.617772574966029,32,False,False,9,12,0.149,0.011
dkl_pretrained,9,23,2FV-1,0.03369310034517975,ei,10.617772574966029,33,False,False,9,12,0.158,0.011
dkl_pretrained,9,24,2SrF2O2H4-1,7.694953668993825,ei,10.617772574966029,34,True,True,10,13,0.15,0.011
dkl_pretrained,9,25,1PdRe2O8-1,2.7798149079680172,ei,10.617772574966029,35,False,False,10,13,0.154,0.008
dkl_pretrained,9,26,1MnP2F12-1,6.441105521864005,ei,10.617772574966029,36,True,True,11,14,0.153,0.011
dkl_pretrained,9,27,1PdO2-1,2.87549230071145,ei,10.617772574966029,37,False,False,11,14,0.151,0.011
dkl_pretrained,9,28,1MnO2-1,4.136989447015512,ei,10.617772574966029,38,False,False,11,14,0.154,0.011
dkl_pretrained,9,29,2HSi-1,2.8615552106577553,ei,10.617772574966029,39,False,False,11,14,0.155,0.009
dkl_pretrained,9,30,1MnSb2F12-1,4.059658821158711,ei,10.617772574966029,40,False,False,11,14,0.161,0.011
dkl_pretrained,9,31,1MnAs2F12-1,4.160613762790249,ei,10.617772574966029,41,False,False,11,14,0.153,0.011
dkl_pretrained,9,32,2CaGe2F6-1,5.992006948733845,ei,10.617772574966029,42,False,True,11,15,0.154,0.011
dkl_pretrained,9,33,1HfW2O8-1,5.420085263094771,ei,10.617772574966029,43,False,True,11,16,0.154,0.009
dkl_pretrained,9,34,2ClLiO2H4-1,6.111150256482566,ei,10.617772574966029,44,True,True,12,17,0.155,0.011
dkl_pretrained,9,35,1MgF2O2-1,5.5580529267601015,ei,10.617772574966029,45,False,True,12,18,0.153,0.011
dkl_pretrained,9,36,2RbC2F3O3-1,7.402504055455668,ei,10.617772574966029,46,True,True,13,19,0.153,0.011
dkl_pretrained,9,37,2CaSn2F6-1,4.94795999948755,ei,10.617772574966029,47,False,False,13,19,0.154,0.009
dkl_pretrained,9,38,1BaP2F12-1,9.582344405541459,ei,10.617772574966029,48,True,True,14,20,0.155,0.011
dkl_pretrained,9,39,1SrP2F12-1,9.426418483475762,ei,10.617772574966029,49,True,True,15,21,0.157,0.011
dkl_pretrained,9,40,1BaAs2F12-1,7.2857903526061225,ei,10.617772574966029,50,True,True,16,22,0.157,0.011
dkl_pretrained,9,41,2BNaH4O4-1,6.454110000858065,ei,10.617772574966029,51,True,True,17,23,0.16,0.009
dkl_pretrained,9,42,2CF-1,4.908943266382381,ei,10.617772574966029,52,False,False,17,23,0.16,0.011
dkl_pretrained,9,43,1CF2Y2-1,1.966112852815507,ei,10.617772574966029,53,False,False,17,23,0.159,0.011
dkl_pretrained,9,44,1ZrW2O8-1,5.321061306270534,ei,10.617772574966029,54,False,True,17,24,0.158,0.011
