method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
std_gp,5,21,2SSc-4,0.9813748660007645,ei,10.617772574966029,31,False,False,13,13,0.152,0.008
std_gp,5,22,1CaBr2-2,5.51455210742706,ei,10.617772574966029,32,False,True,13,14,0.153,0.011
std_gp,5,23,1BSb-1,0.5513885378099415,ei,10.617772574966029,33,False,False,13,14,0.161,0.011
std_gp,5,24,1N2O2Y3-1,1.6475056437184374,ei,10.617772574966029,34,False,False,13,14,0.152,0.011
std_gp,5,25,1MgCl2-1,7.294068617459455,ei,10.617772574966029,35,True,True,14,15,0.154,0.009
std_gp,5,26,2P2O3-2,5.3628804018511484,ei,10.617772574966029,36,False,True,14,16,0.153,0.011
std_gp,5,27,1NiF2-1,5.685462788767933,ei,10.617772574966029,37,False,True,14,17,0.152,0.011
std_gp,5,28,1MgF2O2-1,5.5580529267601015,ei,10.617772574966029,38,False,True,14,18,0.153,0.012
std_gp,5,29,2BiF3-1,5.899335099015164,ei,10.617772574966029,39,False,True,14,19,0.171,0.009
std_gp,5,30,1ScBr2-1,0.7566711317211567,ei,10.617772574966029,40,False,False,14,19,0.161,0.011
std_gp,5,31,1HfO2-1,6.592802877815347,ei,10.617772574966029,41,True,True,15,20,0.155,0.011
std_gp,5,32,2SVH2O5-1,3.771349439801173,ei,10.617772574966029,42,False,False,15,20,0.156,0.011
std_gp,5,33,1MnAs2F12-1,4.160613762790249,ei,10.617772574966029,43,False,False,15,20,0.155,0.008
std_gp,5,34,2CaSn2F6-1,4.94795999948755,ei,10.617772574966029,44,False,False,15,20,0.155,0.011
std_gp,5,35,1NiCl2O8-1,5.2965962215884055,ei,10.617772574966029,45,False,True,15,21,0.158,0.011
std_gp,5,36,1NiH2O2-1,3.271934327387261,ei,10.617772574966029,46,False,False,15,21,0.156,0.011
std_gp,5,37,2TeW-5,0.0967394151522809,ei,10.617772574966029,47,False,False,15,21,0.162,0.009
std_gp,5,38,1SrBr2Ca2S2-1,4.244068025794117,ei,10.617772574966029,48,False,False,15,21,0.165,0.011
std_gp,5,39,2CH-1,4.4211110950264505,ei,10.617772574966029,49,False,False,15,21,0.165,0.012
std_gp,5,40,4AuNaSe-1,1.9838683901192833,ei,10.617772574966029,50,False,False,15,21,0.164,0.011
std_gp,5,41,2AlO-1,1.8491787800599426,ei,10.617772574966029,51,False,False,15,21,0.165,0.009
std_gp,5,42,1MgH2O2-1,5.028010763049256,ei,10.617772574966029,52,False,False,15,21,0.165,0.011
std_gp,5,43,2ClOY-1,6.000126821266452,ei,10.617772574966029,53,False,True,15,22,0.166,0.011
std_gp,5,44,2ScCl3-3,5.305092518405447,ei,10.617772574966029,54,False,True,15,23,0.169,0.011
std_gp,5,45,1SrF2O2-1,5.412821877678857,ei,10.617772574966029,55,False,True,15,24,0.168,0.008
std_gp,5,46,1CdF2O2-1,3.61525786132775,ei,10.617772574966029,56,False,False,15,24,0.166,0.011
std_gp,5,47,2AgClNC3H4-1,3.277918757301032,ei,10.617772574966029,57,False,False,15,24,0.166,0.011
std_gp,5,48,1MgBr2-1,5.744420890628533,ei,10.617772574966029,58,False,True,15,25,0.162,0.011
std_gp,5,49,1C2F2S2Zr3-1,0.025496467798554523,ei,10.617772574966029,59,False,False,15,25,0.163,0.008
std_gp,5,50,2FPb-1,0.18384154988005408,ei,10.617772574966029,60,False,False,15,25,0.172,0.011
std_gp,5,51,1CF2Y2-1,1.966112852815507,ei,10.617772574966029,61,False,False,15,25,0.163,0.011
std_gp,5,52,2CF-1,4.908943266382381,ei,10.617772574966029,62,False,False,15,25,0.163,0.011
std_gp,5,53,1ScO2-2,3.7687367572730257,ei,10.617772574966029,63,False,False,15,25,0.167,0.008
std_gp,5,54,2STi-1,0.11720381372281063,ei,10.617772574966029,64,False,False,15,25,0.166,0.01
std_gp,5,55,2NC3-1,1.0137469536167552,ei,10.617772574966029,65,False,False,15,25,0.167,0.011
std_gp,5,56,2ScTe-4,0.7178194661151867,ei,10.617772574966029,66,False,False,15,25,0.178,0.011
std_gp,5,57,2Sc2Te3-1,1.2143362377996987,ei,10.617772574966029,67,False,False,15,25,0.167,0.008
std_gp,5,58,1TiO2-3,3.4468951600103903,ei,10.617772574966029,68,False,False,15,25,0.111,0.011
std_gp,5,59,1RuH2O2-1,1.4362774011888964,ei,10.617772574966029,69,False,False,15,25,0.053,0.01
std_gp,5,60,2Sn-1,0.08248983228936257,ei,10.617772574966029,70,False,False,15,25,0.056,0.01
std_gp,5,61,1NiBr2-1,3.3167767665005856,ei,10.617772574966029,71,False,False,15,25,0.092,0.008
std_gp,5,62,1HfH2O2-1,0.8534519831110916,ei,10.617772574966029,72,False,False,15,25,0.051,0.011
std_gp,5,63,2ClCuNC3F4-1,2.305718428784305,ei,10.617772574966029,73,False,False,15,25,0.169,0.01
std_gp,5,64,1MgCl2-3,6.062543426890128,ei,10.617772574966029,74,True,True,16,26,0.198,0.012
std_gp,5,65,1BN-1,5.6754492898906905,ei,10.617772574966029,75,False,True,16,27,0.183,0.009
std_gp,5,66,2ScBr3-3,4.543618578777588,ei,10.617772574966029,76,False,False,16,27,0.175,0.011
std_gp,5,67,2FLiS-2,2.9232638242360673,ei,10.617772574966029,77,False,False,16,27,0.172,0.01
std_gp,5,68,2CaF2O2H4-1,7.9662019138200115,ei,10.617772574966029,78,True,True,17,28,0.182,0.011
std_gp,5,69,2AgCrP2S6-1,2.715331098741717,ei,10.617772574966029,79,False,False,17,28,0.178,0.008
std_gp,5,70,2FV-1,0.03369310034517975,ei,10.617772574966029,80,False,False,17,28,0.175,0.011
std_gp,5,71,2OK2-1,1.8342979026326423,ei,10.617772574966029,81,False,False,17,28,0.176,0.01
std_gp,5,72,2BLiH4O4-1,6.616432628917067,ei,10.617772574966029,82,True,True,18,29,0.191,0.01
std_gp,5,73,2TiBr3-2,1.0714789173009174,ei,10.617772574966029,83,False,False,18,29,0.185,0.008
std_gp,5,74,1RuCl2-3,0.9078805846875635,ei,10.617772574966029,84,False,False,18,29,0.178,0.01
std_gp,5,75,1CdO2-1,1.0279080648727943,ei,10.617772574966029,85,False,False,18,29,0.081,0.01
std_gp,5,76,1PbI2-1,2.299671903419279,ei,10.617772574966029,86,False,False,18,29,0.053,0.01
std_gp,5,77,2IZr-3,0.019936039883756473,ei,10.617772574966029,87,False,False,18,29,0.039,0.008
std_gp,5,78,1WO2-1,2.0968675991813504,ei,10.617772574966029,88,False,False,18,29,0.039,0.01
std_gp,5,79,1WS2-1,2.0549285900066074,ei,10.617772574966029,89,False,False,18,29,0.049,0.011
std_gp,5,80,2HSn-1,0.6848042591506873,ei,10.617772574966029,90,False,False,18,29,0.073,0.01
std_gp,5,81,6ClLi-2,7.168019766904036,ei,10.617772574966029,91,True,True,19,30,0.049,0.008
std_gp,5,82,1VTe2-1,0.8540299704223102,ei,10.617772574966029,92,False,False,19,30,0.066,0.01
std_gp,5,83,1CCl2Y2-1,1.7633177071617503,ei,10.617772574966029,93,False,False,19,30,0.061,0.01
std_gp,5,84,4KSeO2-1,2.7508794063134183,ei,10.617772574966029,94,False,False,19,30,0.04,0.011
std_gp,5,85,2NNaOOsCl5-1,1.7617803111009591,ei,10.617772574966029,95,False,False,19,30,0.063,0.008
std_gp,5,86,4KSeS2-1,1.8815831254218365,ei,10.617772574966029,96,False,False,19,30,0.04,0.01
std_gp,5,87,1MnRe2O8-1,4.030444120943724,ei,10.617772574966029,97,False,False,19,30,0.041,0.01
std_gp,5,88,2CsC3N3Se3-1,2.808324294296037,ei,10.617772574966029,98,False,False,19,30,0.05,0.011
std_gp,5,89,1NaTlI4O12-1,3.312964518614488,ei,10.617772574966029,99,False,False,19,30,0.054,0.008
std_gp,5,90,1CH2Sc2-1,2.008994817721328,ei,10.617772574966029,100,False,False,19,30,0.041,0.01
std_gp,5,91,2RbC2F3O3-1,7.402504055455668,ei,10.617772574966029,101,True,True,20,31,0.073,0.011
std_gp,5,92,1InN-1,1.5650492301701968,ei,10.617772574966029,102,False,False,20,31,0.059,0.01
std_gp,5,93,2Y2S3-1,3.597710410860266,ei,10.617772574966029,103,False,False,20,31,0.054,0.008
std_gp,5,94,1AuBrHgCl3-1,1.148114025901219,ei,10.617772574966029,104,False,False,20,31,0.059,0.01
std_gp,5,95,1CaCl2-1,7.440699079502503,ei,10.617772574966029,105,True,True,21,32,0.081,0.01
std_gp,5,96,2IOY-1,2.8342099673596675,ei,10.617772574966029,106,False,False,21,32,0.2,0.01
std_gp,5,97,2F2Hg5-1,1.5440761068724873,ei,10.617772574966029,107,False,False,21,32,0.194,0.008
std_gp,5,98,1BaBi2F12-1,4.978701893128808,ei,10.617772574966029,108,False,False,21,32,0.044,0.01
std_gp,5,99,1YCl2-1,0.9989980878981721,ei,10.617772574966029,109,False,False,21,32,0.126,0.011
std_gp,5,100,4P2S3-1,2.6437347252727013,ei,10.617772574966029,110,False,False,21,32,0.07,0.01
