method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
std_gp,9,1,2BrOY-1,4.775862881068465,ei,6.000126821266452,11,False,False,0,0,0.14,0.009
std_gp,9,2,2FOY-1,6.726879214939499,ei,6.726879214939499,12,True,True,1,1,0.148,0.011
std_gp,9,3,1CF2Y2-1,1.966112852815507,ei,6.726879214939499,13,False,False,1,1,0.144,0.011
std_gp,9,4,2FNZr-1,3.5658195476597268,ei,6.726879214939499,14,False,False,1,1,0.143,0.011
std_gp,9,5,1SrF2O2-1,5.412821877678857,ei,6.726879214939499,15,False,True,1,2,0.148,0.008
std_gp,9,6,1ClMoSbO5-1,4.0574247887261325,ei,6.726879214939499,16,False,False,1,2,0.144,0.011
std_gp,9,7,1AlKI4O12-1,4.572277974385987,ei,6.726879214939499,17,False,False,1,2,0.147,0.011
std_gp,9,8,1ZrO2-1,6.508374322754187,ei,6.726879214939499,18,True,True,2,3,0.148,0.011
std_gp,9,9,1ZrMo2O8-1,5.053658305514012,ei,6.726879214939499,19,False,False,2,3,0.146,0.009
std_gp,9,10,1ZrO2-3,3.5608227628391007,ei,6.726879214939499,20,False,False,2,3,0.144,0.011
std_gp,9,11,2SrP2O6-1,6.873763907240447,ei,6.873763907240447,21,True,True,3,4,0.149,0.011
std_gp,9,12,1Cd2Mn3O8-1,3.2084256568344345,ei,6.873763907240447,22,False,False,3,4,0.155,0.011
std_gp,9,13,2ORb2-1,1.5983016082805515,ei,6.873763907240447,23,False,False,3,4,0.153,0.009
std_gp,9,14,1SrP2F12-1,9.426418483475762,ei,9.426418483475762,24,True,True,4,5,0.151,0.011
std_gp,9,15,1SrAs2F12-1,7.119181141262384,ei,9.426418483475762,25,True,True,5,6,0.148,0.011
std_gp,9,16,2IZr-3,0.019936039883756473,ei,9.426418483475762,26,False,False,5,6,0.148,0.011
std_gp,9,17,2RbC2F3O3-1,7.402504055455668,ei,9.426418483475762,27,True,True,6,7,0.147,0.008
std_gp,9,18,2InI3-2,1.3564875503147582,ei,9.426418483475762,28,False,False,6,7,0.149,0.011
std_gp,9,19,1AlLiI4O12-1,4.111865963243848,ei,9.426418483475762,29,False,False,6,7,0.146,0.011
std_gp,9,20,1BiHS2O6-1,3.7837493566455893,ei,9.426418483475762,30,False,False,6,7,0.15,0.011
std_gp,9,21,4AuBrHS-1,1.8971555711313584,ei,9.426418483475762,31,False,False,6,7,0.149,0.008
std_gp,9,22,1N2O2Ti3-1,0.2469807688953478,ei,9.426418483475762,32,False,False,6,7,0.149,0.011
std_gp,9,23,2Cl2Cu2S3-1,0.7036963818633803,ei,9.426418483475762,33,False,False,6,7,0.15,0.011
std_gp,9,24,1AgCuI2-1,3.3746337509330635,ei,9.426418483475762,34,False,False,6,7,0.15,0.012
std_gp,9,25,2YBr3-3,4.90984483379608,ei,9.426418483475762,35,False,False,6,7,0.153,0.009
std_gp,9,26,2Sc2Te3-1,1.2143362377996987,ei,9.426418483475762,36,False,False,6,7,0.159,0.012
std_gp,9,27,4AgBrHS-1,0.4703118314274475,ei,9.426418483475762,37,False,False,6,7,0.163,0.012
std_gp,9,28,1MgF2S2-1,3.8404014268574946,ei,9.426418483475762,38,False,False,6,7,0.158,0.011
std_gp,9,29,1BP-1,1.361716889120115,ei,9.426418483475762,39,False,False,6,7,0.153,0.009
std_gp,9,30,1MgB2F8-1,10.617772574966029,ei,10.617772574966029,40,True,True,7,8,0.155,0.012
std_gp,9,31,1MgF2-1,9.796043658608728,ei,10.617772574966029,41,True,True,8,9,0.164,0.011
std_gp,9,32,2AlO-1,1.8491787800599426,ei,10.617772574966029,42,False,False,8,9,0.152,0.011
std_gp,9,33,4ClLi-1,7.344284115112513,ei,10.617772574966029,43,True,True,9,10,0.154,0.009
std_gp,9,34,1MgH2Se2-1,3.727194633026653,ei,10.617772574966029,44,False,False,9,10,0.156,0.011
std_gp,9,35,1MgH2O2-1,5.028010763049256,ei,10.617772574966029,45,False,False,9,10,0.155,0.011
std_gp,9,36,2HSi-1,2.8615552106577553,ei,10.617772574966029,46,False,False,9,10,0.156,0.011
std_gp,9,37,1MgCl2-1,7.294068617459455,ei,10.617772574966029,47,True,True,10,11,0.157,0.009
std_gp,9,38,2AlCl3-2,5.271412552980518,ei,10.617772574966029,48,False,True,10,12,0.157,0.011
std_gp,9,39,1MgAl2S4-1,3.1430081116990625,ei,10.617772574966029,49,False,False,10,12,0.161,0.011
