method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,4,1,1GeNa2H6O6-1,5.901295051257279,ei,5.901295051257279,11,False,True,0,1,0.142,0.009
dkl_pretrained,4,2,1GeK2H6O6-1,5.958661668382421,ei,5.958661668382421,12,False,True,0,2,0.143,0.01
dkl_pretrained,4,3,1SnNa2H6O6-1,5.654737793528017,ei,5.958661668382421,13,False,True,0,3,0.144,0.01
dkl_pretrained,4,4,1PdK2H6O6-1,4.383878824476335,ei,5.958661668382421,14,False,False,0,3,0.149,0.011
dkl_pretrained,4,5,4ReO2-1,2.097518784118744,ei,5.958661668382421,15,False,False,0,3,0.145,0.008
dkl_pretrained,4,6,2BKH4O4-1,6.126452412229799,ei,6.126452412229799,16,True,True,1,4,0.143,0.011
dkl_pretrained,4,7,2BNaH4O4-1,6.454110000858065,ei,6.454110000858065,17,True,True,2,5,0.144,0.011
dkl_pretrained,4,8,2BLiH4O4-1,6.616432628917067,ei,6.616432628917067,18,True,True,3,6,0.153,0.011
dkl_pretrained,4,9,1GeO2-3,2.945040655445716,ei,6.616432628917067,19,False,False,3,6,0.154,0.008
dkl_pretrained,4,10,2ClLiO2H4-1,6.111150256482566,ei,6.616432628917067,20,True,True,4,7,0.163,0.012
dkl_pretrained,4,11,2CaF2O2H4-1,7.9662019138200115,ei,7.9662019138200115,21,True,True,5,8,0.15,0.011
dkl_pretrained,4,12,2SrF2O2H4-1,7.694953668993825,ei,7.9662019138200115,22,True,True,6,9,0.147,0.011
dkl_pretrained,4,13,2CaCl2O2H4-1,7.085091451707623,ei,7.9662019138200115,23,True,True,7,10,0.149,0.008
dkl_pretrained,4,14,2CaGe2F6-1,5.992006948733845,ei,7.9662019138200115,24,False,True,7,11,0.149,0.011
dkl_pretrained,4,15,1NiCl2O8-1,5.2965962215884055,ei,7.9662019138200115,25,False,True,7,12,0.148,0.01
dkl_pretrained,4,16,1MgF2-1,9.796043658608728,ei,9.796043658608728,26,True,True,8,13,0.15,0.011
dkl_pretrained,4,17,2FOY-1,6.726879214939499,ei,9.796043658608728,27,True,True,9,14,0.15,0.008
dkl_pretrained,4,18,1ZnF2-1,7.04070118337718,ei,9.796043658608728,28,True,True,10,15,0.149,0.011
dkl_pretrained,4,19,1SrP2F12-1,9.426418483475762,ei,9.796043658608728,29,True,True,11,16,0.149,0.011
dkl_pretrained,4,20,1MgB2F8-1,10.617772574966029,ei,10.617772574966029,30,True,True,12,17,0.15,0.011
dkl_pretrained,4,21,1AgGeF6-1,2.5530257005823582,ei,10.617772574966029,31,False,False,12,17,0.151,0.008
dkl_pretrained,4,22,1C2O2Hf3-1,0.9166960880314154,ei,10.617772574966029,32,False,False,12,17,0.152,0.011
