method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,3,1,2INaO2H4-1,4.595953332495753,ei,6.395484663595209,11,False,False,0,0,0.142,0.009
dkl_pretrained,3,2,2CaF2S2H4-1,6.255315224700974,ei,6.395484663595209,12,True,True,1,1,0.146,0.011
dkl_pretrained,3,3,2ClKO2H4-1,6.470916738803768,ei,6.470916738803768,13,True,True,2,2,0.143,0.011
dkl_pretrained,3,4,2CaCl2O2H4-1,7.085091451707623,ei,7.085091451707623,14,True,True,3,3,0.151,0.012
dkl_pretrained,3,5,2CaSn2F6-1,4.94795999948755,ei,7.085091451707623,15,False,False,3,3,0.148,0.008
dkl_pretrained,3,6,2CaBr2O2H4-1,6.093318049576215,ei,7.085091451707623,16,True,True,4,4,0.155,0.011
dkl_pretrained,3,7,1ZnRe2O8-1,5.699539845242606,ei,7.085091451707623,17,False,True,4,5,0.147,0.011
dkl_pretrained,3,8,2BLiH4O4-1,6.616432628917067,ei,7.085091451707623,18,True,True,5,6,0.149,0.011
dkl_pretrained,3,9,2ILiO2H4-1,4.724923118928624,ei,7.085091451707623,19,False,False,5,6,0.148,0.009
dkl_pretrained,3,10,2RbC2F3O3-1,7.402504055455668,ei,7.402504055455668,20,True,True,6,7,0.15,0.011
dkl_pretrained,3,11,2CsC2H3O3-1,6.165504517407454,ei,7.402504055455668,21,True,True,7,8,0.151,0.011
dkl_pretrained,3,12,2CaGe2F6-1,5.992006948733845,ei,7.402504055455668,22,False,True,7,9,0.154,0.012
dkl_pretrained,3,13,2CaF2O2H4-1,7.9662019138200115,ei,7.9662019138200115,23,True,True,8,10,0.15,0.008
dkl_pretrained,3,14,2SrF2O2H4-1,7.694953668993825,ei,7.9662019138200115,24,True,True,9,11,0.148,0.011
dkl_pretrained,3,15,1CoCl2O8-1,4.619296874329345,ei,7.9662019138200115,25,False,False,9,11,0.151,0.011
dkl_pretrained,3,16,1SrP2F12-1,9.426418483475762,ei,9.426418483475762,26,True,True,10,12,0.147,0.011
dkl_pretrained,3,17,1BaP2F12-1,9.582344405541459,ei,9.582344405541459,27,True,True,11,13,0.152,0.009
dkl_pretrained,3,18,1MnP2F12-1,6.441105521864005,ei,9.582344405541459,28,True,True,12,14,0.151,0.012
dkl_pretrained,3,19,2NC3-1,1.0137469536167552,ei,9.582344405541459,29,False,False,12,14,0.149,0.011
dkl_pretrained,3,20,1MgB2H8-1,7.486423969633201,ei,9.582344405541459,30,True,True,13,15,0.167,0.011
dkl_pretrained,3,21,2FSi-1,1.491619565114505,ei,9.582344405541459,31,False,False,13,15,0.15,0.009
dkl_pretrained,3,22,1BaAs2F12-1,7.2857903526061225,ei,9.582344405541459,32,True,True,14,16,0.151,0.011
