method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
random,5,1,1MgNa2S2H4O8-1,5.737877923226915,random,5.737877923226915,11,False,True,0,1,0.0,0.0
random,5,2,1TiH2-1,0.388021802469787,random,5.737877923226915,12,False,False,0,1,0.0,0.0
random,5,3,2FOY-1,6.726879214939499,random,6.726879214939499,13,True,True,1,2,0.0,0.0
random,5,4,2CF-1,4.908943266382381,random,6.726879214939499,14,False,False,1,2,0.0,0.0
random,5,5,1CdBr2-1,4.158939328205569,random,6.726879214939499,15,False,False,1,2,0.0,0.0
random,5,6,2BiTe-1,0.5389205462688553,random,6.726879214939499,16,False,False,1,2,0.0,0.0
random,5,7,1SnCl2-2,3.537207003340947,random,6.726879214939499,17,False,False,1,2,0.0,0.0
random,5,8,2BrPdCl2-1,1.1163344874274022,random,6.726879214939499,18,False,False,1,2,0.0,0.0
random,5,9,1Ga2Mg2Se5-1,1.257447007077643,random,6.726879214939499,19,False,False,1,2,0.0,0.0
random,5,10,2OTl2-1,1.4685675012117465,random,6.726879214939499,20,False,False,1,2,0.0,0.0
random,5,11,1SnBi2S4-1,0.768495426601957,random,6.726879214939499,21,False,False,1,2,0.0,0.0
random,5,12,1PdS2-2,1.6808733331839538,random,6.726879214939499,22,False,False,1,2,0.0,0.0
random,5,13,1TiSe2-1,0.1474375163316891,random,6.726879214939499,23,False,False,1,2,0.0,0.0
random,5,14,1SeS3I4Pt4-1,1.45507179445049,random,6.726879214939499,24,False,False,1,2,0.0,0.0
random,5,15,1CH2O2Y2-1,1.101394659440534,random,6.726879214939499,25,False,False,1,2,0.0,0.0
random,5,16,4As-1,1.3237041292011327,random,6.726879214939499,26,False,False,1,2,0.0,0.0
random,5,17,2ClNZr-1,3.0814082084546826,random,6.726879214939499,27,False,False,1,2,0.0,0.0
random,5,18,1SnBr2-1,2.8670738141172745,random,6.726879214939499,28,False,False,1,2,0.0,0.0
random,5,19,2BrTa2Te6-1,1.092606029630063,random,6.726879214939499,29,False,False,1,2,0.0,0.0
random,5,20,1PtK2H6S6-1,3.4192926489368336,random,6.726879214939499,30,False,False,1,2,0.0,0.0
random,5,21,1BaH2Se2-1,4.157950165867568,random,6.726879214939499,31,False,False,1,2,0.0,0.0
random,5,22,1HgBr2-3,2.927897983164752,random,6.726879214939499,32,False,False,1,2,0.0,0.0
random,5,23,4ClLi-1,7.344284115112513,random,7.344284115112513,33,True,True,2,3,0.0,0.0
random,5,24,2InO-2,0.9197057324328051,random,7.344284115112513,34,False,False,2,3,0.0,0.0
random,5,25,1SeMo2Br5-1,1.3378829037695676,random,7.344284115112513,35,False,False,2,3,0.0,0.0
random,5,26,1PtCl2-1,1.8639815229895702,random,7.344284115112513,36,False,False,2,3,0.0,0.0
random,5,27,1PdO2-3,0.14122019648751705,random,7.344284115112513,37,False,False,2,3,0.0,0.0
random,5,28,2AgCrP2S6-1,2.715331098741717,random,7.344284115112513,38,False,False,2,3,0.0,0.0
random,5,29,2NiAs2Cl2O3-1,4.449269449371162,random,7.344284115112513,39,False,False,2,3,0.0,0.0
random,5,30,1N2O2Ti3-1,0.2469807688953478,random,7.344284115112513,40,False,False,2,3,0.0,0.0
random,5,31,1GeBr2-1,3.1541302505634383,random,7.344284115112513,41,False,False,2,3,0.0,0.0
random,5,32,1GeK2H6O6-1,5.958661668382421,random,7.344284115112513,42,False,True,2,4,0.0,0.0
random,5,33,1ZrSe2-2,1.6844706730301109,random,7.344284115112513,43,False,False,2,4,0.0,0.0
random,5,34,1PdSSePt3Cl6-1,1.3291393087462278,random,7.344284115112513,44,False,False,2,4,0.0,0.0
random,5,35,1STl2-1,1.9651306434650566,random,7.344284115112513,45,False,False,2,4,0.0,0.0
random,5,36,1AgSeWBr5-1,1.8848724381786148,random,7.344284115112513,46,False,False,2,4,0.0,0.0
random,5,37,1ScI2-2,0.572694814457046,random,7.344284115112513,47,False,False,2,4,0.0,0.0
random,5,38,2HfTiSe4-1,1.6102872819328535,random,7.344284115112513,48,False,False,2,4,0.0,0.0
random,5,39,2HfPSe3-2,1.0985418646990048,random,7.344284115112513,49,False,False,2,4,0.0,0.0
