method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
std_gp,2,1,2BrZn-1,3.2336547727754317,ei,4.204344282699862,11,False,False,0,0,0.162,0.01
std_gp,2,2,1PdO2-1,2.87549230071145,ei,4.204344282699862,12,False,False,0,0,0.161,0.012
std_gp,2,3,1GeO2-1,5.355296396300146,ei,5.355296396300146,13,False,True,0,1,0.162,0.012
std_gp,2,4,2GaO-2,2.4233230846756006,ei,5.355296396300146,14,False,False,0,1,0.163,0.012
std_gp,2,5,1GeCl2-1,3.5858168127708963,ei,5.355296396300146,15,False,False,0,1,0.163,0.009
std_gp,2,6,2CF-1,4.908943266382381,ei,5.355296396300146,16,False,False,0,1,0.164,0.012
std_gp,2,7,1ZnF2-1,7.04070118337718,ei,7.04070118337718,17,True,True,1,2,0.165,0.012
std_gp,2,8,1CdF2-1,5.854292806657696,ei,7.04070118337718,18,False,True,1,3,0.165,0.012
std_gp,2,9,1NiF2-1,5.685462788767933,ei,7.04070118337718,19,False,True,1,4,0.166,0.009
std_gp,2,10,2SbF3-1,6.459002884347144,ei,7.04070118337718,20,True,True,2,5,0.166,0.012
std_gp,2,11,1MgB2F8-1,10.617772574966029,ei,10.617772574966029,21,True,True,3,6,0.166,0.012
std_gp,2,12,1MgF2-1,9.796043658608728,ei,10.617772574966029,22,True,True,4,7,0.166,0.012
std_gp,2,13,1SrP2F12-1,9.426418483475762,ei,10.617772574966029,23,True,True,5,8,0.167,0.009
std_gp,2,14,2CaGe2F6-1,5.992006948733845,ei,10.617772574966029,24,False,True,5,9,0.167,0.012
std_gp,2,15,1MnP2F12-1,6.441105521864005,ei,10.617772574966029,25,True,True,6,10,0.168,0.012
std_gp,2,16,1MgF2O2-1,5.5580529267601015,ei,10.617772574966029,26,False,True,6,11,0.168,0.012
std_gp,2,17,2SCs2-1,2.0885938848469348,ei,10.617772574966029,27,False,False,6,11,0.168,0.009
std_gp,2,18,2ScTe-4,0.7178194661151867,ei,10.617772574966029,28,False,False,6,11,0.17,0.012
