method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
random,6,1,1RuI2-1,2.3029647152361523,random,4.548981950507414,11,False,False,0,0,0.0,0.0
random,6,2,2GaO-1,2.471979283336589,random,4.548981950507414,12,False,False,0,0,0.0,0.0
random,6,3,1PbNa2H6S6-1,2.3746857826783088,random,4.548981950507414,13,False,False,0,0,0.0,0.0
random,6,4,4IrSe2-1,1.567646891949977,random,4.548981950507414,14,False,False,0,0,0.0,0.0
random,6,5,2ClNaO2H4-1,5.961086465928096,random,5.961086465928096,15,False,True,0,1,0.0,0.0
random,6,6,1F2Se2V2O7-1,2.9066350668829575,random,5.961086465928096,16,False,False,0,1,0.0,0.0
random,6,7,1VAl2Te4-1,1.194905692372104,random,5.961086465928096,17,False,False,0,1,0.0,0.0
random,6,8,2TlPd2S3-1,1.908693726943626,random,5.961086465928096,18,False,False,0,1,0.0,0.0
random,6,9,2FPt-1,2.1650046211579683,random,5.961086465928096,19,False,False,0,1,0.0,0.0
random,6,10,2GaS-1,3.1968982453053973,random,5.961086465928096,20,False,False,0,1,0.0,0.0
random,6,11,2MoCl3-3,0.8150148111902887,random,5.961086465928096,21,False,False,0,1,0.0,0.0
random,6,12,1MoSe2-1,1.804162297991274,random,5.961086465928096,22,False,False,0,1,0.0,0.0
random,6,13,1SnI2-2,2.5044769419217303,random,5.961086465928096,23,False,False,0,1,0.0,0.0
random,6,14,2ORe-1,0.21568495730287565,random,5.961086465928096,24,False,False,0,1,0.0,0.0
random,6,15,2BrHg-1,2.2368706866724466,random,5.961086465928096,25,False,False,0,1,0.0,0.0
random,6,16,2IrCl3-2,1.2321213125088706,random,5.961086465928096,26,False,False,0,1,0.0,0.0
random,6,17,2CuINC3F4-1,1.621438314877937,random,5.961086465928096,27,False,False,0,1,0.0,0.0
random,6,18,1Al2Mg2Te5-1,1.2094631206443367,random,5.961086465928096,28,False,False,0,1,0.0,0.0
random,6,19,1BaCl2-2,6.098517424967267,random,6.098517424967267,29,True,True,1,2,0.0,0.0
random,6,20,1NaSSnCl3-1,3.1676673442242786,random,6.098517424967267,30,False,False,1,2,0.0,0.0
random,6,21,2BrCuNC3F4-1,2.093435520930103,random,6.098517424967267,31,False,False,1,2,0.0,0.0
random,6,22,2TeZr-5,0.2516516734780291,random,6.098517424967267,32,False,False,1,2,0.0,0.0
random,6,23,2YCl3-3,6.01392646570449,random,6.098517424967267,33,False,True,1,3,0.0,0.0
random,6,24,1MnCl2-1,4.835915268067199,random,6.098517424967267,34,False,False,1,3,0.0,0.0
random,6,25,1MgLi2Te2H4O8-1,5.433844908974445,random,6.098517424967267,35,False,True,1,4,0.0,0.0
random,6,26,1PbBi2Se4-1,0.7559141613210332,random,6.098517424967267,36,False,False,1,4,0.0,0.0
random,6,27,2AlSeSi-1,2.186929358289026,random,6.098517424967267,37,False,False,1,4,0.0,0.0
random,6,28,1ZrTe2-2,0.8364713774345394,random,6.098517424967267,38,False,False,1,4,0.0,0.0
random,6,29,2InSiTe-1,1.0371262754199784,random,6.098517424967267,39,False,False,1,4,0.0,0.0
random,6,30,1P2Pd3S8-1,2.8755854989989182,random,6.098517424967267,40,False,False,1,4,0.0,0.0
random,6,31,1MnBi2Se4-1,0.8525902432549053,random,6.098517424967267,41,False,False,1,4,0.0,0.0
random,6,32,1IOCl2N3Ti5-1,0.12942806738480417,random,6.098517424967267,42,False,False,1,4,0.0,0.0
random,6,33,1SrI2-1,5.007424493923699,random,6.098517424967267,43,False,False,1,4,0.0,0.0
random,6,34,1ClZr2Br5-1,1.0532497256200233,random,6.098517424967267,44,False,False,1,4,0.0,0.0
random,6,35,2BiI3-3,1.8786609874177458,random,6.098517424967267,45,False,False,1,4,0.0,0.0
random,6,36,1ZrO2-3,3.5608227628391007,random,6.098517424967267,46,False,False,1,4,0.0,0.0
random,6,37,2Sn-1,0.08248983228936257,random,6.098517424967267,47,False,False,1,4,0.0,0.0
random,6,38,1PdSe2-1,0.9063029400623621,random,6.098517424967267,48,False,False,1,4,0.0,0.0
random,6,39,2ILiO2H4-1,4.724923118928624,random,6.098517424967267,49,False,False,1,4,0.0,0.0
random,6,40,1Bi2Se3-1,0.731699789403855,random,6.098517424967267,50,False,False,1,4,0.0,0.0
random,6,41,1As2Pd3Se8-1,1.6011001769643713,random,6.098517424967267,51,False,False,1,4,0.0,0.0
random,6,42,2HfZrS4-1,2.1481623332639375,random,6.098517424967267,52,False,False,1,4,0.0,0.0
random,6,43,1CdBr2-3,3.373303256993041,random,6.098517424967267,53,False,False,1,4,0.0,0.0
random,6,44,1CuNiReBr8-1,0.2937560748422703,random,6.098517424967267,54,False,False,1,4,0.0,0.0
random,6,45,1TeBi2S2-1,0.5275559230424095,random,6.098517424967267,55,False,False,1,4,0.0,0.0
random,6,46,2AlSe-1,2.7205808004028356,random,6.098517424967267,56,False,False,1,4,0.0,0.0
random,6,47,1InNaI4O12-1,4.200421448924869,random,6.098517424967267,57,False,False,1,4,0.0,0.0
random,6,48,1TiCl2-1,1.39546825384936,random,6.098517424967267,58,False,False,1,4,0.0,0.0
random,6,49,1MgK2Se2H4S8-1,2.9664469122272736,random,6.098517424967267,59,False,False,1,4,0.0,0.0
random,6,50,1CoCl2O8-1,4.619296874329345,random,6.098517424967267,60,False,False,1,4,0.0,0.0
random,6,51,1Mo2Ta2O11-1,4.348665095075862,random,6.098517424967267,61,False,False,1,4,0.0,0.0
random,6,52,2BrFPd-1,2.1366706796386694,random,6.098517424967267,62,False,False,1,4,0.0,0.0
random,6,53,2SeTi-1,0.026112452219689386,random,6.098517424967267,63,False,False,1,4,0.0,0.0
random,6,54,2CsC2H3O3-1,6.165504517407454,random,6.165504517407454,64,True,True,2,5,0.0,0.0
random,6,55,1CH2O2Y2-1,1.101394659440534,random,6.165504517407454,65,False,False,2,5,0.0,0.0
random,6,56,1Nb2W2O11-1,4.194993443316678,random,6.165504517407454,66,False,False,2,5,0.0,0.0
random,6,57,1PdSe2-2,0.26618658711515264,random,6.165504517407454,67,False,False,2,5,0.0,0.0
random,6,58,2FV-1,0.03369310034517975,random,6.165504517407454,68,False,False,2,5,0.0,0.0
