method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_cold,5,1,1ZrO2-3,3.5608227628391007,ei,4.852601609005363,11,False,False,0,0,0.141,0.009
dkl_cold,5,2,1F2Se2V2O7-1,2.9066350668829575,ei,4.852601609005363,12,False,False,0,0,0.14,0.01
dkl_cold,5,3,1MgNa2Se2H4O8-1,5.982876970165398,ei,5.982876970165398,13,False,True,0,1,0.141,0.01
dkl_cold,5,4,1MgNa2Te2H4O8-1,5.383710975787142,ei,5.982876970165398,14,False,True,0,2,0.142,0.01
dkl_cold,5,5,1MgK2Se2H4O8-1,5.701007147396597,ei,5.982876970165398,15,False,True,0,3,0.144,0.009
dkl_cold,5,6,1NiH2O2-1,3.271934327387261,ei,5.982876970165398,16,False,False,0,3,0.145,0.011
dkl_cold,5,7,1MgNa2S2H4O8-1,5.737877923226915,ei,5.982876970165398,17,False,True,0,4,0.143,0.011
dkl_cold,5,8,1MgK2Te2H4O8-1,5.309856472301833,ei,5.982876970165398,18,False,True,0,5,0.149,0.011
dkl_cold,5,9,1TiO2-3,3.4468951600103903,ei,5.982876970165398,19,False,False,0,5,0.151,0.008
dkl_cold,5,10,2ClKO2H4-1,6.470916738803768,ei,6.470916738803768,20,True,True,1,6,0.144,0.011
dkl_cold,5,11,2CaF2S2H4-1,6.255315224700974,ei,6.470916738803768,21,True,True,2,7,0.147,0.011
dkl_cold,5,12,2CaF2O2H4-1,7.9662019138200115,ei,7.9662019138200115,22,True,True,3,8,0.147,0.011
dkl_cold,5,13,1HfH2-1,0.24372075695468265,ei,7.9662019138200115,23,False,False,3,8,0.147,0.008
dkl_cold,5,14,1MgLi2Se2H4O8-1,6.069699781154093,ei,7.9662019138200115,24,True,True,4,9,0.146,0.011
dkl_cold,5,15,1MgLi2S2H4O8-1,6.020060696821162,ei,7.9662019138200115,25,True,True,5,10,0.15,0.011
dkl_cold,5,16,6SCu2-1,1.5974927987060024,ei,7.9662019138200115,26,False,False,5,10,0.148,0.011
dkl_cold,5,17,1AlN-1,4.04828874740673,ei,7.9662019138200115,27,False,False,5,10,0.156,0.009
dkl_cold,5,18,1CdH2O2-1,3.8830591727094066,ei,7.9662019138200115,28,False,False,5,10,0.159,0.011
dkl_cold,5,19,2SrF2O2H4-1,7.694953668993825,ei,7.9662019138200115,29,True,True,6,11,0.156,0.011
dkl_cold,5,20,2MoCd2O4-1,2.7013937874506078,ei,7.9662019138200115,30,False,False,6,11,0.156,0.011
dkl_cold,5,21,2AgClNC3H4-1,3.277918757301032,ei,7.9662019138200115,31,False,False,6,11,0.154,0.009
dkl_cold,5,22,2BLiH4O4-1,6.616432628917067,ei,7.9662019138200115,32,True,True,7,12,0.156,0.011
dkl_cold,5,23,2CuINC3H4-1,2.502060151685307,ei,7.9662019138200115,33,False,False,7,12,0.157,0.011
dkl_cold,5,24,2BKH4O4-1,6.126452412229799,ei,7.9662019138200115,34,True,True,8,13,0.16,0.011
dkl_cold,5,25,2WHg2O4-1,3.866543921118935,ei,7.9662019138200115,35,False,False,8,13,0.162,0.009
dkl_cold,5,26,1IOCl2N3Ti5-1,0.12942806738480417,ei,7.9662019138200115,36,False,False,8,13,0.155,0.011
dkl_cold,5,27,1MgB2H8-1,7.486423969633201,ei,7.9662019138200115,37,True,True,9,14,0.151,0.011
dkl_cold,5,28,1VAl2Se4-1,1.1972814401226954,ei,7.9662019138200115,38,False,False,9,14,0.151,0.011
dkl_cold,5,29,1BN-1,5.6754492898906905,ei,7.9662019138200115,39,False,True,9,15,0.151,0.008
dkl_cold,5,30,2CH-1,4.4211110950264505,ei,7.9662019138200115,40,False,False,9,15,0.152,0.011
dkl_cold,5,31,1MgF2-1,9.796043658608728,ei,9.796043658608728,41,True,True,10,16,0.151,0.011
dkl_cold,5,32,1ZnF2-1,7.04070118337718,ei,9.796043658608728,42,True,True,11,17,0.152,0.011
dkl_cold,5,33,1CO2Ti2-1,1.294976125272457,ei,9.796043658608728,43,False,False,11,17,0.158,0.008
dkl_cold,5,34,1AgGeF6-1,2.5530257005823582,ei,9.796043658608728,44,False,False,11,17,0.16,0.011
dkl_cold,5,35,1NiO2-1,3.311206469863219,ei,9.796043658608728,45,False,False,11,17,0.164,0.011
