method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
random,0,1,2SeV-5,0.26285021295659594,random,6.943333130338282,11,False,False,0,0,0.0,0.0
random,0,2,1PdBr2-1,1.5246561891086374,random,6.943333130338282,12,False,False,0,0,0.0,0.0
random,0,3,2TeAg2-1,1.440601833965506,random,6.943333130338282,13,False,False,0,0,0.0,0.0
random,0,4,6AgBr2-1,0.42894159028044854,random,6.943333130338282,14,False,False,0,0,0.0,0.0
random,0,5,2ITa2S6-1,0.9363167537405372,random,6.943333130338282,15,False,False,0,0,0.0,0.0
random,0,6,1PbI2-2,2.4039240888589157,random,6.943333130338282,16,False,False,0,0,0.0,0.0
random,0,7,2TeZr-4,0.6518804585753579,random,6.943333130338282,17,False,False,0,0,0.0,0.0
random,0,8,1PbK2H6S6-1,2.4663348177604147,random,6.943333130338282,18,False,False,0,0,0.0,0.0
random,0,9,1SnCl2-2,3.537207003340947,random,6.943333130338282,19,False,False,0,0,0.0,0.0
random,0,10,1Se2Bi3Sb3S7-1,0.8713552548368455,random,6.943333130338282,20,False,False,0,0,0.0,0.0
random,0,11,2HgPt2Te3-1,0.21208723568332433,random,6.943333130338282,21,False,False,0,0,0.0,0.0
random,0,12,2STi-1,0.11720381372281063,random,6.943333130338282,22,False,False,0,0,0.0,0.0
random,0,13,1CuNiReBr8-1,0.2937560748422703,random,6.943333130338282,23,False,False,0,0,0.0,0.0
random,0,14,2WBr3-3,0.4708372754047374,random,6.943333130338282,24,False,False,0,0,0.0,0.0
random,0,15,2AgClNC3H4-1,3.277918757301032,random,6.943333130338282,25,False,False,0,0,0.0,0.0
random,0,16,2IrS-3,0.7127550601862147,random,6.943333130338282,26,False,False,0,0,0.0,0.0
random,0,17,2TlPt2S3-1,2.0736135055545284,random,6.943333130338282,27,False,False,0,0,0.0,0.0
random,0,18,1ScBr2-1,0.7566711317211567,random,6.943333130338282,28,False,False,0,0,0.0,0.0
random,0,19,1AgMnBr4-1,1.3795498095772807,random,6.943333130338282,29,False,False,0,0,0.0,0.0
random,0,20,1ZrO2-1,6.508374322754187,random,6.943333130338282,30,True,True,1,1,0.0,0.0
random,0,21,1Al2Mg2Se5-1,2.0242223028686857,random,6.943333130338282,31,False,False,1,1,0.0,0.0
random,0,22,1BaH2Se2-1,4.157950165867568,random,6.943333130338282,32,False,False,1,1,0.0,0.0
random,0,23,2TlPd2S3-1,1.908693726943626,random,6.943333130338282,33,False,False,1,1,0.0,0.0
random,0,24,1MgLi2S2H4O8-1,6.020060696821162,random,6.943333130338282,34,True,True,2,2,0.0,0.0
random,0,25,2RhBr3-2,1.1291121707245524,random,6.943333130338282,35,False,False,2,2,0.0,0.0
random,0,26,2GePTe3-1,1.2494238068688381,random,6.943333130338282,36,False,False,2,2,0.0,0.0
random,0,27,2AgCl-2,3.050483563304977,random,6.943333130338282,37,False,False,2,2,0.0,0.0
random,0,28,2GaSe-7,0.809070509528008,random,6.943333130338282,38,False,False,2,2,0.0,0.0
random,0,29,4InCl2-2,2.8807489214582462,random,6.943333130338282,39,False,False,2,2,0.0,0.0
random,0,30,4NiPSe-1,2.0206359517639365,random,6.943333130338282,40,False,False,2,2,0.0,0.0
random,0,31,1MnBi2Te4-1,0.656017264701129,random,6.943333130338282,41,False,False,2,2,0.0,0.0
random,0,32,2AuSbS3-1,2.045926817373653,random,6.943333130338282,42,False,False,2,2,0.0,0.0
random,0,33,2CuS-2,1.3107568948461386,random,6.943333130338282,43,False,False,2,2,0.0,0.0
random,0,34,2P2O3-2,5.3628804018511484,random,6.943333130338282,44,False,True,2,3,0.0,0.0
random,0,35,2IRe3Se4-1,1.6666468253210334,random,6.943333130338282,45,False,False,2,3,0.0,0.0
random,0,36,1NiI2-1,1.9040423007566654,random,6.943333130338282,46,False,False,2,3,0.0,0.0
random,0,37,2CuI-1,3.359049485087538,random,6.943333130338282,47,False,False,2,3,0.0,0.0
random,0,38,2GaO-1,2.471979283336589,random,6.943333130338282,48,False,False,2,3,0.0,0.0
random,0,39,2PdTa2Se5-1,0.19718506833916383,random,6.943333130338282,49,False,False,2,3,0.0,0.0
random,0,40,2NiAs2Cl2O3-1,4.449269449371162,random,6.943333130338282,50,False,False,2,3,0.0,0.0
random,0,41,2HSi-1,2.8615552106577553,random,6.943333130338282,51,False,False,2,3,0.0,0.0
random,0,42,1SrCl2-2,6.202427264782143,random,6.943333130338282,52,True,True,3,4,0.0,0.0
random,0,43,1SnBr2S2-1,1.4896127126043974,random,6.943333130338282,53,False,False,3,4,0.0,0.0
random,0,44,2SrI2S2H4-1,4.990520994395423,random,6.943333130338282,54,False,False,3,4,0.0,0.0
random,0,45,1NiPdIr2Se8-1,1.032719455645012,random,6.943333130338282,55,False,False,3,4,0.0,0.0
random,0,46,2GaSe-2,2.3708151322962996,random,6.943333130338282,56,False,False,3,4,0.0,0.0
random,0,47,1ReRhIr2Se8-1,0.5038004954339185,random,6.943333130338282,57,False,False,3,4,0.0,0.0
random,0,48,4KSeO2-1,2.7508794063134183,random,6.943333130338282,58,False,False,3,4,0.0,0.0
random,0,49,1ZrTe2-2,0.8364713774345394,random,6.943333130338282,59,False,False,3,4,0.0,0.0
random,0,50,2ClNb2S6-1,0.8648632192269328,random,6.943333130338282,60,False,False,3,4,0.0,0.0
random,0,51,1CH2O2Y2-1,1.101394659440534,random,6.943333130338282,61,False,False,3,4,0.0,0.0
random,0,52,1SnBi2S4-1,0.768495426601957,random,6.943333130338282,62,False,False,3,4,0.0,0.0
random,0,53,2Ge2H2O5-1,5.489444230641681,random,6.943333130338282,63,False,True,3,5,0.0,0.0
random,0,54,1MgLi2Te2H4O8-1,5.433844908974445,random,6.943333130338282,64,False,True,3,6,0.0,0.0
random,0,55,2CuINC3H4-1,2.502060151685307,random,6.943333130338282,65,False,False,3,6,0.0,0.0
random,0,56,2GaCl3-2,3.812814224303326,random,6.943333130338282,66,False,False,3,6,0.0,0.0
random,0,57,1Tl2Se3-2,1.1714958069273467,random,6.943333130338282,67,False,False,3,6,0.0,0.0
random,0,58,2AgCrP2S6-1,2.715331098741717,random,6.943333130338282,68,False,False,3,6,0.0,0.0
random,0,59,2Co2S3-1,0.4899163105985812,random,6.943333130338282,69,False,False,3,6,0.0,0.0
random,0,60,2RhS-3,0.10994108696802547,random,6.943333130338282,70,False,False,3,6,0.0,0.0
random,0,61,1MgK2Te2H4O8-1,5.309856472301833,random,6.943333130338282,71,False,True,3,7,0.0,0.0
random,0,62,2InPt2Se3-1,1.6893735512517383,random,6.943333130338282,72,False,False,3,7,0.0,0.0
random,0,63,2ClIIn-1,3.359432184197765,random,6.943333130338282,73,False,False,3,7,0.0,0.0
random,0,64,1PtS2-1,2.4879613629987514,random,6.943333130338282,74,False,False,3,7,0.0,0.0
