method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,2,1,2ClCu-3,3.5606963376284115,ei,4.204344282699862,11,False,False,0,0,0.159,0.009
dkl_pretrained,2,2,2ClCu-1,4.390686636296947,ei,4.390686636296947,12,False,False,0,0,0.151,0.01
dkl_pretrained,2,3,6BrCu-1,3.7076008746789038,ei,4.390686636296947,13,False,False,0,0,0.142,0.01
dkl_pretrained,2,4,4AgF2-2,1.6373186247040907,ei,4.390686636296947,14,False,False,0,0,0.144,0.01
dkl_pretrained,2,5,1ZrO2-1,6.508374322754187,ei,6.508374322754187,15,True,True,1,1,0.147,0.009
dkl_pretrained,2,6,1HfO2-1,6.592802877815347,ei,6.592802877815347,16,True,True,2,2,0.146,0.012
dkl_pretrained,2,7,2WHg2O4-1,3.866543921118935,ei,6.592802877815347,17,False,False,2,2,0.146,0.011
dkl_pretrained,2,8,1C2F2S2Zr3-1,0.025496467798554523,ei,6.592802877815347,18,False,False,2,2,0.164,0.013
dkl_pretrained,2,9,1FeZn2C6N6-1,5.456087252897141,ei,6.592802877815347,19,False,True,2,3,0.151,0.008
dkl_pretrained,2,10,2F2Hg5-1,1.5440761068724873,ei,6.592802877815347,20,False,False,2,3,0.148,0.011
dkl_pretrained,2,11,1CHf2O2-1,1.680981711677902,ei,6.592802877815347,21,False,False,2,3,0.155,0.011
dkl_pretrained,2,12,1B2Hg3O6-1,5.205751058570286,ei,6.592802877815347,22,False,True,2,4,0.156,0.011
dkl_pretrained,2,13,1TiO2-1,5.218116611537117,ei,6.592802877815347,23,False,True,2,5,0.148,0.008
dkl_pretrained,2,14,1HfO2-3,3.725815645985811,ei,6.592802877815347,24,False,False,2,5,0.146,0.011
dkl_pretrained,2,15,2CH-1,4.4211110950264505,ei,6.592802877815347,25,False,False,2,5,0.146,0.011
dkl_pretrained,2,16,2KC2H3O3-1,6.357534075722851,ei,6.592802877815347,26,True,True,3,6,0.148,0.011
dkl_pretrained,2,17,2CF-1,4.908943266382381,ei,6.592802877815347,27,False,False,3,6,0.146,0.009
dkl_pretrained,2,18,2RbC2F3O3-1,7.402504055455668,ei,7.402504055455668,28,True,True,4,7,0.153,0.011
dkl_pretrained,2,19,1GeO2-1,5.355296396300146,ei,7.402504055455668,29,False,True,4,8,0.153,0.011
dkl_pretrained,2,20,2CsC2H3O3-1,6.165504517407454,ei,7.402504055455668,30,True,True,5,9,0.157,0.011
dkl_pretrained,2,21,2ClCuNC3F4-1,2.305718428784305,ei,7.402504055455668,31,False,False,5,9,0.153,0.009
dkl_pretrained,2,22,2B2O3-1,8.004683736174364,ei,8.004683736174364,32,True,True,6,10,0.149,0.011
dkl_pretrained,2,23,2As2O3-1,5.449591891902212,ei,8.004683736174364,33,False,True,6,11,0.148,0.011
dkl_pretrained,2,24,1NiO2-1,3.311206469863219,ei,8.004683736174364,34,False,False,6,11,0.147,0.011
dkl_pretrained,2,25,1HgO-1,0.025195746505690675,ei,8.004683736174364,35,False,False,6,11,0.151,0.009
dkl_pretrained,2,26,1CF2Sc2-1,2.0665830480106697,ei,8.004683736174364,36,False,False,6,11,0.162,0.012
dkl_pretrained,2,27,2Ge-1,0.024906775170386197,ei,8.004683736174364,37,False,False,6,11,0.157,0.011
dkl_pretrained,2,28,2NC3-1,1.0137469536167552,ei,8.004683736174364,38,False,False,6,11,0.151,0.012
dkl_pretrained,2,29,1SCu2O4-1,3.841673206498962,ei,8.004683736174364,39,False,False,6,11,0.153,0.01
dkl_pretrained,2,30,1ZnH2O2-1,4.267042625641457,ei,8.004683736174364,40,False,False,6,11,0.153,0.011
dkl_pretrained,2,31,1MnO2-1,4.136989447015512,ei,8.004683736174364,41,False,False,6,11,0.153,0.011
dkl_pretrained,2,32,1Mo2Ta2O11-1,4.348665095075862,ei,8.004683736174364,42,False,False,6,11,0.157,0.012
dkl_pretrained,2,33,1PbO2-1,2.3408532240987285,ei,8.004683736174364,43,False,False,6,11,0.154,0.009
dkl_pretrained,2,34,2Si3As4-1,2.077649976655617,ei,8.004683736174364,44,False,False,6,11,0.155,0.011
dkl_pretrained,2,35,1AlN-1,4.04828874740673,ei,8.004683736174364,45,False,False,6,11,0.156,0.011
dkl_pretrained,2,36,1InN-1,1.5650492301701968,ei,8.004683736174364,46,False,False,6,11,0.156,0.011
dkl_pretrained,2,37,1N2O2Y3-1,1.6475056437184374,ei,8.004683736174364,47,False,False,6,11,0.155,0.009
dkl_pretrained,2,38,2GaO-1,2.471979283336589,ei,8.004683736174364,48,False,False,6,11,0.154,0.011
dkl_pretrained,2,39,1ZrMo2O8-1,5.053658305514012,ei,8.004683736174364,49,False,False,6,11,0.156,0.011
dkl_pretrained,2,40,2Sn-1,0.08248983228936257,ei,8.004683736174364,50,False,False,6,11,0.1,0.011
dkl_pretrained,2,41,1ZrH2P2O6-1,6.395484663595209,ei,8.004683736174364,51,True,True,7,12,0.109,0.008
dkl_pretrained,2,42,1BiFS2O6-1,3.804722419858555,ei,8.004683736174364,52,False,False,7,12,0.08,0.011
dkl_pretrained,2,43,1CoCl2O8-1,4.619296874329345,ei,8.004683736174364,53,False,False,7,12,0.06,0.011
dkl_pretrained,2,44,2AlO-1,1.8491787800599426,ei,8.004683736174364,54,False,False,7,12,0.163,0.012
dkl_pretrained,2,45,1Br2Hf3O5-1,4.925663945295126,ei,8.004683736174364,55,False,False,7,12,0.059,0.008
