method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
random,7,1,1MgCl2-1,7.294068617459455,random,7.294068617459455,11,True,True,1,1,0.0,0.0
random,7,2,1NiAl2S4-2,2.1487455205247814,random,7.294068617459455,12,False,False,1,1,0.0,0.0
random,7,3,1VIn2S4-1,0.654149323614676,random,7.294068617459455,13,False,False,1,1,0.0,0.0
random,7,4,1SrH2S2-1,4.828055259230242,random,7.294068617459455,14,False,False,1,1,0.0,0.0
random,7,5,1HgI2-4,1.3696303013725286,random,7.294068617459455,15,False,False,1,1,0.0,0.0
random,7,6,4ReS2-2,1.5702282318371306,random,7.294068617459455,16,False,False,1,1,0.0,0.0
random,7,7,2SeZr-1,0.11339345829610636,random,7.294068617459455,17,False,False,1,1,0.0,0.0
random,7,8,1PbBi2Se4-1,0.7559141613210332,random,7.294068617459455,18,False,False,1,1,0.0,0.0
random,7,9,4OS2Sb2-1,2.7289556239146453,random,7.294068617459455,19,False,False,1,1,0.0,0.0
random,7,10,2CaI2O2H4-1,5.179310079070534,random,7.294068617459455,20,False,True,1,2,0.0,0.0
random,7,11,2BiSe-3,0.15672510295208775,random,7.294068617459455,21,False,False,1,2,0.0,0.0
random,7,12,1BaI2-2,4.273588336806361,random,7.294068617459455,22,False,False,1,2,0.0,0.0
random,7,13,1Mo2Ta2O11-1,4.348665095075862,random,7.294068617459455,23,False,False,1,2,0.0,0.0
random,7,14,1HfBr2-1,1.226479984244534,random,7.294068617459455,24,False,False,1,2,0.0,0.0
random,7,15,4P2S3-1,2.6437347252727013,random,7.294068617459455,25,False,False,1,2,0.0,0.0
random,7,16,2S2Cu3-4,0.15845547939268378,random,7.294068617459455,26,False,False,1,2,0.0,0.0
random,7,17,2AuI-1,2.5854584993526384,random,7.294068617459455,27,False,False,1,2,0.0,0.0
random,7,18,2BKH4O4-1,6.126452412229799,random,7.294068617459455,28,True,True,2,3,0.0,0.0
random,7,19,1CaH2S2-1,4.861085748339889,random,7.294068617459455,29,False,False,2,3,0.0,0.0
random,7,20,2CuSe-4,1.1163487227355335,random,7.294068617459455,30,False,False,2,3,0.0,0.0
random,7,21,2AlS-2,2.9446017956072756,random,7.294068617459455,31,False,False,2,3,0.0,0.0
random,7,22,1PbAs2Te4-1,0.8469828410310721,random,7.294068617459455,32,False,False,2,3,0.0,0.0
random,7,23,1CCl2Sc2-1,1.9068414588953282,random,7.294068617459455,33,False,False,2,3,0.0,0.0
random,7,24,1VSe2-1,0.9774962167908336,random,7.294068617459455,34,False,False,2,3,0.0,0.0
random,7,25,1SnH2O2-1,1.8320721868918182,random,7.294068617459455,35,False,False,2,3,0.0,0.0
random,7,26,2HfS-1,0.13528477202439065,random,7.294068617459455,36,False,False,2,3,0.0,0.0
random,7,27,1MnP2F12-1,6.441105521864005,random,7.294068617459455,37,True,True,3,4,0.0,0.0
random,7,28,1HgBr2-3,2.927897983164752,random,7.294068617459455,38,False,False,3,4,0.0,0.0
random,7,29,1AgMoBr4-1,2.16597928261703,random,7.294068617459455,39,False,False,3,4,0.0,0.0
random,7,30,1NiAl2S4-1,2.3632821157089525,random,7.294068617459455,40,False,False,3,4,0.0,0.0
random,7,31,1MgBr2-1,5.744420890628533,random,7.294068617459455,41,False,True,3,5,0.0,0.0
random,7,32,2BrHg-1,2.2368706866724466,random,7.294068617459455,42,False,False,3,5,0.0,0.0
random,7,33,1HfTe2-2,0.6648010372491499,random,7.294068617459455,43,False,False,3,5,0.0,0.0
random,7,34,2SeTl-3,0.8335913573682951,random,7.294068617459455,44,False,False,3,5,0.0,0.0
random,7,35,2MoPSe3-1,0.20127534637106326,random,7.294068617459455,45,False,False,3,5,0.0,0.0
random,7,36,2AuTe-1,1.0669609292188222,random,7.294068617459455,46,False,False,3,5,0.0,0.0
random,7,37,1PdPt3O8-1,2.4476988868034035,random,7.294068617459455,47,False,False,3,5,0.0,0.0
random,7,38,2BiF3-1,5.899335099015164,random,7.294068617459455,48,False,True,3,6,0.0,0.0
random,7,39,1SnI2-1,2.490076345989749,random,7.294068617459455,49,False,False,3,6,0.0,0.0
random,7,40,4ReSe2-1,1.6209443017397733,random,7.294068617459455,50,False,False,3,6,0.0,0.0
random,7,41,2AgO-1,1.1257963901064443,random,7.294068617459455,51,False,False,3,6,0.0,0.0
random,7,42,2IrO-2,0.230399132387766,random,7.294068617459455,52,False,False,3,6,0.0,0.0
random,7,43,1PdRe2O8-1,2.7798149079680172,random,7.294068617459455,53,False,False,3,6,0.0,0.0
random,7,44,1PdSe2-2,0.26618658711515264,random,7.294068617459455,54,False,False,3,6,0.0,0.0
random,7,45,2AuLiSe-1,2.3625583133117103,random,7.294068617459455,55,False,False,3,6,0.0,0.0
random,7,46,6AgI2-1,1.95635938183172,random,7.294068617459455,56,False,False,3,6,0.0,0.0
random,7,47,2BiTe-1,0.5389205462688553,random,7.294068617459455,57,False,False,3,6,0.0,0.0
random,7,48,2BrNb2S6-1,0.8478889328719315,random,7.294068617459455,58,False,False,3,6,0.0,0.0
random,7,49,1OsH2O2-1,1.9495854489546374,random,7.294068617459455,59,False,False,3,6,0.0,0.0
random,7,50,2ScSe-3,0.9327595285196537,random,7.294068617459455,60,False,False,3,6,0.0,0.0
random,7,51,1NiH2O2-1,3.271934327387261,random,7.294068617459455,61,False,False,3,6,0.0,0.0
random,7,52,1As2Te3-1,0.9024451076093667,random,7.294068617459455,62,False,False,3,6,0.0,0.0
random,7,53,1HfO2-1,6.592802877815347,random,7.294068617459455,63,True,True,4,7,0.0,0.0
random,7,54,2AgI-1,2.7818495819334284,random,7.294068617459455,64,False,False,4,7,0.0,0.0
random,7,55,2ClKO2H4-1,6.470916738803768,random,7.294068617459455,65,True,True,5,8,0.0,0.0
random,7,56,2InSe-1,2.055278570756471,random,7.294068617459455,66,False,False,5,8,0.0,0.0
random,7,57,1ClZr2Br5-1,1.0532497256200233,random,7.294068617459455,67,False,False,5,8,0.0,0.0
random,7,58,1P2Pt3S8-1,3.117670808133811,random,7.294068617459455,68,False,False,5,8,0.0,0.0
random,7,59,2HfPTe3-2,0.30156868645128043,random,7.294068617459455,69,False,False,5,8,0.0,0.0
random,7,60,2BiS-2,0.5819495959258469,random,7.294068617459455,70,False,False,5,8,0.0,0.0
random,7,61,4ClLi-1,7.344284115112513,random,7.344284115112513,71,True,True,6,9,0.0,0.0
random,7,62,2RbC2H3S3-1,3.348312377832152,random,7.344284115112513,72,False,False,6,9,0.0,0.0
random,7,63,2CuO-1,1.0132514063754643,random,7.344284115112513,73,False,False,6,9,0.0,0.0
random,7,64,4AsPdS-1,1.5013790224627739,random,7.344284115112513,74,False,False,6,9,0.0,0.0
random,7,65,2AuSbS3-1,2.045926817373653,random,7.344284115112513,75,False,False,6,9,0.0,0.0
random,7,66,1HfSe2-1,1.2194114526727233,random,7.344284115112513,76,False,False,6,9,0.0,0.0
random,7,67,2Ag3I4-1,2.2892392496213594,random,7.344284115112513,77,False,False,6,9,0.0,0.0
random,7,68,1GeO2-3,2.945040655445716,random,7.344284115112513,78,False,False,6,9,0.0,0.0
random,7,69,2ClTa2Te6-1,1.136079355650012,random,7.344284115112513,79,False,False,6,9,0.0,0.0
random,7,70,2SrI2O2H4-1,5.090552750892633,random,7.344284115112513,80,False,False,6,9,0.0,0.0
random,7,71,1SrCl2-2,6.202427264782143,random,7.344284115112513,81,True,True,7,10,0.0,0.0
random,7,72,1ScSe2-2,1.4899661505608714,random,7.344284115112513,82,False,False,7,10,0.0,0.0
random,7,73,2CuS-2,1.3107568948461386,random,7.344284115112513,83,False,False,7,10,0.0,0.0
random,7,74,2PZrS3-2,1.4976379791729115,random,7.344284115112513,84,False,False,7,10,0.0,0.0
random,7,75,2GaSe-2,2.3708151322962996,random,7.344284115112513,85,False,False,7,10,0.0,0.0
random,7,76,2STi-1,0.11720381372281063,random,7.344284115112513,86,False,False,7,10,0.0,0.0
random,7,77,1AlNaI4O12-1,4.26911750794037,random,7.344284115112513,87,False,False,7,10,0.0,0.0
random,7,78,4AsNiS-1,1.5072975516923708,random,7.344284115112513,88,False,False,7,10,0.0,0.0
random,7,79,1ZrK2H6S6-1,4.1178837969133735,random,7.344284115112513,89,False,False,7,10,0.0,0.0
random,7,80,2GaO-1,2.471979283336589,random,7.344284115112513,90,False,False,7,10,0.0,0.0
random,7,81,2TiZrS4-1,2.0130953774479607,random,7.344284115112513,91,False,False,7,10,0.0,0.0
random,7,82,1NaSSnCl3-1,3.1676673442242786,random,7.344284115112513,92,False,False,7,10,0.0,0.0
random,7,83,1CdH2O2-1,3.8830591727094066,random,7.344284115112513,93,False,False,7,10,0.0,0.0
random,7,84,1TiO2-1,5.218116611537117,random,7.344284115112513,94,False,True,7,11,0.0,0.0
random,7,85,2BrHg-2,0.18958052067329234,random,7.344284115112513,95,False,False,7,11,0.0,0.0
random,7,86,2BrPt-1,1.6626060029958838,random,7.344284115112513,96,False,False,7,11,0.0,0.0
random,7,87,1TiSe2-1,0.1474375163316891,random,7.344284115112513,97,False,False,7,11,0.0,0.0
random,7,88,2CaCl2S2H4-1,6.475373145626888,random,7.344284115112513,98,True,True,8,12,0.0,0.0
random,7,89,2OSTi-1,2.188321442580533,random,7.344284115112513,99,False,False,8,12,0.0,0.0
random,7,90,1YBr2-1,0.9011866363623369,random,7.344284115112513,100,False,False,8,12,0.0,0.0
