method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_cold,7,1,2TlCl2-1,2.8195287686155543,ei,5.5580529267601015,11,False,False,0,0,0.143,0.009
dkl_cold,7,2,2FOY-1,6.726879214939499,ei,6.726879214939499,12,True,True,1,1,0.142,0.011
dkl_cold,7,3,2FPt-1,2.1650046211579683,ei,6.726879214939499,13,False,False,1,1,0.142,0.011
dkl_cold,7,4,1CdF2-1,5.854292806657696,ei,6.726879214939499,14,False,True,1,2,0.145,0.011
dkl_cold,7,5,1PdK2H6O6-1,4.383878824476335,ei,6.726879214939499,15,False,False,1,2,0.147,0.008
dkl_cold,7,6,1AgGeF6-1,2.5530257005823582,ei,6.726879214939499,16,False,False,1,2,0.146,0.011
dkl_cold,7,7,1NiPdS4-1,1.152815371758458,ei,6.726879214939499,17,False,False,1,2,0.145,0.011
dkl_cold,7,8,1MgK2Se2H4O8-1,5.701007147396597,ei,6.726879214939499,18,False,True,1,3,0.165,0.011
dkl_cold,7,9,1C2O2Zr3-1,0.9605691403947096,ei,6.726879214939499,19,False,False,1,3,0.148,0.008
dkl_cold,7,10,1CH2Sc2-1,2.008994817721328,ei,6.726879214939499,20,False,False,1,3,0.147,0.011
dkl_cold,7,11,2Ge2H2O5-1,5.489444230641681,ei,6.726879214939499,21,False,True,1,4,0.15,0.011
dkl_cold,7,12,1BiHS2O6-1,3.7837493566455893,ei,6.726879214939499,22,False,False,1,4,0.149,0.011
dkl_cold,7,13,2BrHfN-2,3.052794482155883,ei,6.726879214939499,23,False,False,1,4,0.149,0.008
dkl_cold,7,14,2SVH2O5-1,3.771349439801173,ei,6.726879214939499,24,False,False,1,4,0.148,0.011
dkl_cold,7,15,2CuO-1,1.0132514063754643,ei,6.726879214939499,25,False,False,1,4,0.147,0.011
dkl_cold,7,16,2MoZnO4-1,4.852601609005363,ei,6.726879214939499,26,False,False,1,4,0.146,0.011
dkl_cold,7,17,2AlO-1,1.8491787800599426,ei,6.726879214939499,27,False,False,1,4,0.148,0.008
