method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_cold,8,1,1PtNa2H6S6-1,3.38613003055115,ei,7.294068617459455,11,False,False,0,0,0.15,0.009
dkl_cold,8,2,2ClPt-1,2.2324143450937166,ei,7.294068617459455,12,False,False,0,0,0.142,0.011
dkl_cold,8,3,1PdCl2-1,2.0856139288168896,ei,7.294068617459455,13,False,False,0,0,0.141,0.011
dkl_cold,8,4,2WCl3-3,1.1649142614732115,ei,7.294068617459455,14,False,False,0,0,0.141,0.011
dkl_cold,8,5,1F2Se2V2O7-1,2.9066350668829575,ei,7.294068617459455,15,False,False,0,0,0.143,0.009
dkl_cold,8,6,1PdNa2H6S6-1,2.7104992077960595,ei,7.294068617459455,16,False,False,0,0,0.142,0.011
dkl_cold,8,7,1GeNa2H6S6-1,3.3175156045003904,ei,7.294068617459455,17,False,False,0,0,0.041,0.011
dkl_cold,8,8,1MgK2Se2H4O8-1,5.701007147396597,ei,7.294068617459455,18,False,True,0,1,0.147,0.012
dkl_cold,8,9,1MgNa2Te2H4O8-1,5.383710975787142,ei,7.294068617459455,19,False,True,0,2,0.168,0.009
dkl_cold,8,10,2ClNaO2H4-1,5.961086465928096,ei,7.294068617459455,20,False,True,0,3,0.167,0.011
dkl_cold,8,11,1MgLi2Te2H4O8-1,5.433844908974445,ei,7.294068617459455,21,False,True,0,4,0.166,0.012
dkl_cold,8,12,1MnCl2-1,4.835915268067199,ei,7.294068617459455,22,False,False,0,4,0.166,0.012
dkl_cold,8,13,1ScH2-1,0.5494590302526128,ei,7.294068617459455,23,False,False,0,4,0.166,0.009
dkl_cold,8,14,1MgLi2S2H4O8-1,6.020060696821162,ei,7.294068617459455,24,True,True,1,5,0.168,0.013
dkl_cold,8,15,2ClLiO2H4-1,6.111150256482566,ei,7.294068617459455,25,True,True,2,6,0.168,0.013
dkl_cold,8,16,1Cd2Mn3O8-1,3.2084256568344345,ei,7.294068617459455,26,False,False,2,6,0.168,0.012
dkl_cold,8,17,2CaF2O2H4-1,7.9662019138200115,ei,7.9662019138200115,27,True,True,3,7,0.17,0.009
dkl_cold,8,18,2SVH2O5-1,3.771349439801173,ei,7.9662019138200115,28,False,False,3,7,0.169,0.012
dkl_cold,8,19,1MgLi2Se2H4O8-1,6.069699781154093,ei,7.9662019138200115,29,True,True,4,8,0.169,0.012
dkl_cold,8,20,1SSeOs2Cl4-1,0.8929387774964623,ei,7.9662019138200115,30,False,False,4,8,0.169,0.012
dkl_cold,8,21,2ClKO2H4-1,6.470916738803768,ei,7.9662019138200115,31,True,True,5,9,0.169,0.009
dkl_cold,8,22,2INaO2H4-1,4.595953332495753,ei,7.9662019138200115,32,False,False,5,9,0.171,0.012
dkl_cold,8,23,1AlN-1,4.04828874740673,ei,7.9662019138200115,33,False,False,5,9,0.172,0.013
dkl_cold,8,24,1MgB2H8-1,7.486423969633201,ei,7.9662019138200115,34,True,True,6,10,0.172,0.012
dkl_cold,8,25,2CaCl2O2H4-1,7.085091451707623,ei,7.9662019138200115,35,True,True,7,11,0.171,0.01
dkl_cold,8,26,2AgClNC3H4-1,3.277918757301032,ei,7.9662019138200115,36,False,False,7,11,0.173,0.013
dkl_cold,8,27,1VCl2-1,3.8935843543396267,ei,7.9662019138200115,37,False,False,7,11,0.173,0.013
dkl_cold,8,28,2SeZn-1,2.6335309052897666,ei,7.9662019138200115,38,False,False,7,11,0.175,0.012
dkl_cold,8,29,1CdCl2-1,5.176434245379272,ei,7.9662019138200115,39,False,True,7,12,0.175,0.01
dkl_cold,8,30,1MgH2S2-1,4.551663860536178,ei,7.9662019138200115,40,False,False,7,12,0.175,0.012
dkl_cold,8,31,2SV-4,0.6417681651128815,ei,7.9662019138200115,41,False,False,7,12,0.174,0.013
dkl_cold,8,32,2CdSe-1,2.197360631023562,ei,7.9662019138200115,42,False,False,7,12,0.176,0.012
dkl_cold,8,33,2CaI2S2H4-1,5.165829837533288,ei,7.9662019138200115,43,False,True,7,13,0.176,0.009
dkl_cold,8,34,2SrBr2S2H4-1,5.813064558159799,ei,7.9662019138200115,44,False,True,7,14,0.176,0.012
dkl_cold,8,35,2ClPb-1,0.5570880009270599,ei,7.9662019138200115,45,False,False,7,14,0.178,0.013
dkl_cold,8,36,1VTe2-1,0.8540299704223102,ei,7.9662019138200115,46,False,False,7,14,0.178,0.012
dkl_cold,8,37,2BrCdS-1,2.7931332346677435,ei,7.9662019138200115,47,False,False,7,14,0.145,0.009
dkl_cold,8,38,1MgLi2Te2H4S8-1,3.0193481408497442,ei,7.9662019138200115,48,False,False,7,14,0.179,0.013
dkl_cold,8,39,1CdPdCl4-1,2.8129063511274874,ei,7.9662019138200115,49,False,False,7,14,0.179,0.012
dkl_cold,8,40,1HfH2-1,0.24372075695468265,ei,7.9662019138200115,50,False,False,7,14,0.179,0.012
dkl_cold,8,41,1MgH2Se2-1,3.727194633026653,ei,7.9662019138200115,51,False,False,7,14,0.181,0.009
dkl_cold,8,42,2BKH4O4-1,6.126452412229799,ei,7.9662019138200115,52,True,True,8,15,0.054,0.012
dkl_cold,8,43,2BLiH4O4-1,6.616432628917067,ei,7.9662019138200115,53,True,True,9,16,0.095,0.012
dkl_cold,8,44,1PdLi2H6O6-1,4.305871141644152,ei,7.9662019138200115,54,False,False,9,16,0.115,0.012
dkl_cold,8,45,2BNaH4O4-1,6.454110000858065,ei,7.9662019138200115,55,True,True,10,17,0.056,0.009
dkl_cold,8,46,2CuINC3H4-1,2.502060151685307,ei,7.9662019138200115,56,False,False,10,17,0.067,0.012
dkl_cold,8,47,1OsH2O2-1,1.9495854489546374,ei,7.9662019138200115,57,False,False,10,17,0.096,0.012
dkl_cold,8,48,1TiO2-3,3.4468951600103903,ei,7.9662019138200115,58,False,False,10,17,0.189,0.012
dkl_cold,8,49,2SrI2S2H4-1,4.990520994395423,ei,7.9662019138200115,59,False,False,10,17,0.188,0.009
dkl_cold,8,50,1SrH2S2-1,4.828055259230242,ei,7.9662019138200115,60,False,False,10,17,0.19,0.012
dkl_cold,8,51,1CaH2S2-1,4.861085748339889,ei,7.9662019138200115,61,False,False,10,17,0.191,0.012
dkl_cold,8,52,2SrF2O2H4-1,7.694953668993825,ei,7.9662019138200115,62,True,True,11,18,0.191,0.012
dkl_cold,8,53,2CaF2S2H4-1,6.255315224700974,ei,7.9662019138200115,63,True,True,12,19,0.187,0.009
dkl_cold,8,54,2AlGeTe-1,1.3679514372602402,ei,7.9662019138200115,64,False,False,12,19,0.188,0.012
dkl_cold,8,55,2CdTe-1,1.3305995781073516,ei,7.9662019138200115,65,False,False,12,19,0.19,0.012
dkl_cold,8,56,1CrO2-2,1.1440773459972675,ei,7.9662019138200115,66,False,False,12,19,0.189,0.012
dkl_cold,8,57,2ClRe3S4-1,2.3208127521433997,ei,7.9662019138200115,67,False,False,12,19,0.116,0.009
dkl_cold,8,58,2CdI-1,2.6418332735245826,ei,7.9662019138200115,68,False,False,12,19,0.047,0.012
dkl_cold,8,59,2RbC2H3S3-1,3.348312377832152,ei,7.9662019138200115,69,False,False,12,19,0.055,0.012
dkl_cold,8,60,2WCd2O4-1,3.4765098462532547,ei,7.9662019138200115,70,False,False,12,19,0.068,0.012
dkl_cold,8,61,1Ta2W2O11-1,4.548981950507414,ei,7.9662019138200115,71,False,False,12,19,0.123,0.01
dkl_cold,8,62,1ZrW2O8-1,5.321061306270534,ei,7.9662019138200115,72,False,True,12,20,0.194,0.012
dkl_cold,8,63,1ZnNi3H4O8-1,1.7092634239183808,ei,7.9662019138200115,73,False,False,12,20,0.192,0.012
dkl_cold,8,64,2CaBr2O2H4-1,6.093318049576215,ei,7.9662019138200115,74,True,True,13,21,0.194,0.012
dkl_cold,8,65,1HgH2O2-1,2.2412434827871257,ei,7.9662019138200115,75,False,False,13,21,0.194,0.009
dkl_cold,8,66,2P2O3-2,5.3628804018511484,ei,7.9662019138200115,76,False,True,13,22,0.194,0.012
dkl_cold,8,67,2BrCuNC2H2-1,2.5283114668427746,ei,7.9662019138200115,77,False,False,13,22,0.196,0.012
dkl_cold,8,68,2SrCl2O2H4-1,6.943333130338282,ei,7.9662019138200115,78,True,True,14,23,0.197,0.012
dkl_cold,8,69,2As2O3-1,5.449591891902212,ei,7.9662019138200115,79,False,True,14,24,0.196,0.009
dkl_cold,8,70,2AgPO3-1,4.204461043762787,ei,7.9662019138200115,80,False,False,14,24,0.198,0.012
dkl_cold,8,71,2CaBr2S2H4-1,5.883500821419386,ei,7.9662019138200115,81,False,True,14,25,0.091,0.012
dkl_cold,8,72,2CaCl2S2H4-1,6.475373145626888,ei,7.9662019138200115,82,True,True,15,26,0.121,0.012
dkl_cold,8,73,2SCu2-1,1.4422528373819596,ei,7.9662019138200115,83,False,False,15,26,0.143,0.009
dkl_cold,8,74,2CsC2H3O3-1,6.165504517407454,ei,7.9662019138200115,84,True,True,16,27,0.129,0.012
dkl_cold,8,75,1PdRe2O8-1,2.7798149079680172,ei,7.9662019138200115,85,False,False,16,27,0.052,0.012
dkl_cold,8,76,2BKH4S4-1,5.160871484354146,ei,7.9662019138200115,86,False,False,16,27,0.065,0.012
dkl_cold,8,77,1HfMo2O8-1,5.133859705299372,ei,7.9662019138200115,87,False,False,16,27,0.052,0.009
dkl_cold,8,78,1CdCl2-3,4.344091830424737,ei,7.9662019138200115,88,False,False,16,27,0.05,0.012
dkl_cold,8,79,2B2O3-1,8.004683736174364,ei,8.004683736174364,89,True,True,17,28,0.044,0.012
dkl_cold,8,80,1BN-1,5.6754492898906905,ei,8.004683736174364,90,False,True,17,29,0.088,0.012
dkl_cold,8,81,2CH-1,4.4211110950264505,ei,8.004683736174364,91,False,False,17,29,0.055,0.009
dkl_cold,8,82,2NC3-1,1.0137469536167552,ei,8.004683736174364,92,False,False,17,29,0.058,0.012
dkl_cold,8,83,2IRe3S4-1,1.9145585031924088,ei,8.004683736174364,93,False,False,17,29,0.062,0.012
dkl_cold,8,84,1CdO2-1,1.0279080648727943,ei,8.004683736174364,94,False,False,17,29,0.057,0.012
dkl_cold,8,85,2Ge-1,0.024906775170386197,ei,8.004683736174364,95,False,False,17,29,0.086,0.009
dkl_cold,8,86,2CdCl-1,2.3096990217054163,ei,8.004683736174364,96,False,False,17,29,0.063,0.012
dkl_cold,8,87,2BiI-1,1.0197732917749878,ei,8.004683736174364,97,False,False,17,29,0.041,0.01
dkl_cold,8,88,1MgK2Te2H4S8-1,3.3378153091859266,ei,8.004683736174364,98,False,False,17,29,0.045,0.009
dkl_cold,8,89,2Bi-1,0.6111082036557421,ei,8.004683736174364,99,False,False,17,29,0.078,0.008
dkl_cold,8,90,2SCs2-1,2.0885938848469348,ei,8.004683736174364,100,False,False,17,29,0.054,0.009
dkl_cold,8,91,1PtK2H6S6-1,3.4192926489368336,ei,8.004683736174364,101,False,False,17,29,0.039,0.009
dkl_cold,8,92,1CdCl2N2C4H4-1,3.619069662729009,ei,8.004683736174364,102,False,False,17,29,0.109,0.01
dkl_cold,8,93,1ZrH2P2O6-1,6.395484663595209,ei,8.004683736174364,103,True,True,18,30,0.053,0.008
dkl_cold,8,94,1NiCl2O8-1,5.2965962215884055,ei,8.004683736174364,104,False,True,18,31,0.059,0.01
dkl_cold,8,95,2SrP2O6-1,6.873763907240447,ei,8.004683736174364,105,True,True,19,32,0.184,0.011
dkl_cold,8,96,2CaP2O6-1,7.038376448379054,ei,8.004683736174364,106,True,True,20,33,0.186,0.011
dkl_cold,8,97,1Br2Cl3Mn5O6-1,1.0015332604784746,ei,8.004683736174364,107,False,False,20,33,0.186,0.008
dkl_cold,8,98,1P2Ni3S8-1,2.890326983748691,ei,8.004683736174364,108,False,False,20,33,0.044,0.011
dkl_cold,8,99,2BiI3-3,1.8786609874177458,ei,8.004683736174364,109,False,False,20,33,0.041,0.011
dkl_cold,8,100,1CBr2Sc2-1,1.736451508083059,ei,8.004683736174364,110,False,False,20,33,0.041,0.01
