method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,1,1,1CaCl2-2,6.384168509690626,ei,7.440699079502503,11,True,True,1,1,0.143,0.009
dkl_pretrained,1,2,1CaBr2-1,6.286147049980412,ei,7.440699079502503,12,True,True,2,2,0.144,0.011
dkl_pretrained,1,3,1SrCl2-2,6.202427264782143,ei,7.440699079502503,13,True,True,3,3,0.145,0.011
dkl_pretrained,1,4,2FSi-1,1.491619565114505,ei,7.440699079502503,14,False,False,3,3,0.146,0.011
dkl_pretrained,1,5,2AlCl3-2,5.271412552980518,ei,7.440699079502503,15,False,True,3,4,0.147,0.008
dkl_pretrained,1,6,1CCl2Y2-1,1.7633177071617503,ei,7.440699079502503,16,False,False,3,4,0.145,0.011
dkl_pretrained,1,7,1BaCl2-2,6.098517424967267,ei,7.440699079502503,17,True,True,4,5,0.148,0.012
dkl_pretrained,1,8,2ClSi-1,2.0291751134644516,ei,7.440699079502503,18,False,False,4,5,0.147,0.011
dkl_pretrained,1,9,4ClLi-1,7.344284115112513,ei,7.440699079502503,19,True,True,5,6,0.147,0.008
dkl_pretrained,1,10,1CuYCl4-1,4.813375012088784,ei,7.440699079502503,20,False,False,5,6,0.145,0.011
dkl_pretrained,1,11,2SrGe2Cl6-1,4.824812655019423,ei,7.440699079502503,21,False,False,5,6,0.153,0.011
dkl_pretrained,1,12,1BaP2F12-1,9.582344405541459,ei,9.582344405541459,22,True,True,6,7,0.152,0.011
dkl_pretrained,1,13,1SrP2F12-1,9.426418483475762,ei,9.582344405541459,23,True,True,7,8,0.145,0.008
dkl_pretrained,1,14,1MnP2F12-1,6.441105521864005,ei,9.582344405541459,24,True,True,8,9,0.144,0.011
dkl_pretrained,1,15,2FOY-1,6.726879214939499,ei,9.582344405541459,25,True,True,9,10,0.146,0.011
dkl_pretrained,1,16,2GeH-1,1.4883506343670962,ei,9.582344405541459,26,False,False,9,10,0.147,0.011
dkl_pretrained,1,17,2FGe-1,0.3800804163974192,ei,9.582344405541459,27,False,False,9,10,0.146,0.009
dkl_pretrained,1,18,1MgF2-1,9.796043658608728,ei,9.796043658608728,28,True,True,10,11,0.147,0.011
dkl_pretrained,1,19,1BaAs2F12-1,7.2857903526061225,ei,9.796043658608728,29,True,True,11,12,0.161,0.011
dkl_pretrained,1,20,2ClCuNC3F4-1,2.305718428784305,ei,9.796043658608728,30,False,False,11,12,0.148,0.011
dkl_pretrained,1,21,2BrZn-1,3.2336547727754317,ei,9.796043658608728,31,False,False,11,12,0.147,0.008
dkl_pretrained,1,22,1GaLiI4O12-1,4.051283125687796,ei,9.796043658608728,32,False,False,11,12,0.151,0.011
dkl_pretrained,1,23,2AgClBr2-1,2.6840072997077247,ei,9.796043658608728,33,False,False,11,12,0.153,0.011
dkl_pretrained,1,24,1MgF2O2-1,5.5580529267601015,ei,9.796043658608728,34,False,True,11,13,0.151,0.011
dkl_pretrained,1,25,1MgB2H8-1,7.486423969633201,ei,9.796043658608728,35,True,True,12,14,0.149,0.008
dkl_pretrained,1,26,2CaSn2F6-1,4.94795999948755,ei,9.796043658608728,36,False,False,12,14,0.155,0.012
dkl_pretrained,1,27,1NiCl2O8-1,5.2965962215884055,ei,9.796043658608728,37,False,True,12,15,0.149,0.011
dkl_pretrained,1,28,2SeVH2O5-1,3.3049469737010866,ei,9.796043658608728,38,False,False,12,15,0.152,0.011
dkl_pretrained,1,29,1ZrMo2O8-1,5.053658305514012,ei,9.796043658608728,39,False,False,12,15,0.165,0.009
dkl_pretrained,1,30,2NC3-1,1.0137469536167552,ei,9.796043658608728,40,False,False,12,15,0.152,0.011
dkl_pretrained,1,31,1Mo2Ta2O11-1,4.348665095075862,ei,9.796043658608728,41,False,False,12,15,0.151,0.011
dkl_pretrained,1,32,2AlO-1,1.8491787800599426,ei,9.796043658608728,42,False,False,12,15,0.151,0.011
dkl_pretrained,1,33,1MnS2-1,1.1341761700303234,ei,9.796043658608728,43,False,False,12,15,0.153,0.009
dkl_pretrained,1,34,1CF2Y2-1,1.966112852815507,ei,9.796043658608728,44,False,False,12,15,0.157,0.011
dkl_pretrained,1,35,2ORe-1,0.21568495730287565,ei,9.796043658608728,45,False,False,12,15,0.154,0.011
dkl_pretrained,1,36,2BNaH4O4-1,6.454110000858065,ei,9.796043658608728,46,True,True,13,16,0.155,0.011
dkl_pretrained,1,37,1ZnF2-1,7.04070118337718,ei,9.796043658608728,47,True,True,14,17,0.153,0.009
dkl_pretrained,1,38,2CuINC3H4-1,2.502060151685307,ei,9.796043658608728,48,False,False,14,17,0.156,0.011
dkl_pretrained,1,39,2ILiO2H4-1,4.724923118928624,ei,9.796043658608728,49,False,False,14,17,0.155,0.011
dkl_pretrained,1,40,2SrF2O2H4-1,7.694953668993825,ei,9.796043658608728,50,True,True,15,18,0.156,0.011
dkl_pretrained,1,41,1MnRe2O8-1,4.030444120943724,ei,9.796043658608728,51,False,False,15,18,0.158,0.008
dkl_pretrained,1,42,2CaF2O2H4-1,7.9662019138200115,ei,9.796043658608728,52,True,True,16,19,0.16,0.011
dkl_pretrained,1,43,1ScO2-2,3.7687367572730257,ei,9.796043658608728,53,False,False,16,19,0.159,0.011
dkl_pretrained,1,44,2FPd-1,2.1903528909508743,ei,9.796043658608728,54,False,False,16,19,0.16,0.011
dkl_pretrained,1,45,1PbO2-1,2.3408532240987285,ei,9.796043658608728,55,False,False,16,19,0.165,0.009
dkl_pretrained,1,46,1AgBrPdCl5-1,1.1323696892866204,ei,9.796043658608728,56,False,False,16,19,0.057,0.011
dkl_pretrained,1,47,4AgCl2-1,0.9707574605924867,ei,9.796043658608728,57,False,False,16,19,0.052,0.011
dkl_pretrained,1,48,1MnO2-1,4.136989447015512,ei,9.796043658608728,58,False,False,16,19,0.048,0.011
dkl_pretrained,1,49,1CBr2Sc2-1,1.736451508083059,ei,9.796043658608728,59,False,False,16,19,0.059,0.008
dkl_pretrained,1,50,1C2O2Zr3-1,0.9605691403947096,ei,9.796043658608728,60,False,False,16,19,0.041,0.011
dkl_pretrained,1,51,2TeW-5,0.0967394151522809,ei,9.796043658608728,61,False,False,16,19,0.048,0.011
dkl_pretrained,1,52,1WO2-1,2.0968675991813504,ei,9.796043658608728,62,False,False,16,19,0.051,0.011
dkl_pretrained,1,53,1YCl2-1,0.9989980878981721,ei,9.796043658608728,63,False,False,16,19,0.035,0.008
dkl_pretrained,1,54,2ClLiO2H4-1,6.111150256482566,ei,9.796043658608728,64,True,True,17,20,0.042,0.011
dkl_pretrained,1,55,1HfNa2H6S6-1,4.097325825781562,ei,9.796043658608728,65,False,False,17,20,0.06,0.011
dkl_pretrained,1,56,2Ge-1,0.024906775170386197,ei,9.796043658608728,66,False,False,17,20,0.067,0.011
dkl_pretrained,1,57,2CaF2S2H4-1,6.255315224700974,ei,9.796043658608728,67,True,True,18,21,0.092,0.008
dkl_pretrained,1,58,1SBr2Pb2-1,1.7653282528375227,ei,9.796043658608728,68,False,False,18,21,0.063,0.011
dkl_pretrained,1,59,1ZrTe2-2,0.8364713774345394,ei,9.796043658608728,69,False,False,18,21,0.075,0.011
dkl_pretrained,1,60,2P-1,2.7339604246771136,ei,9.796043658608728,70,False,False,18,21,0.042,0.011
dkl_pretrained,1,61,1MnCl2-1,4.835915268067199,ei,9.796043658608728,71,False,False,18,21,0.037,0.008
dkl_pretrained,1,62,2WCl3-3,1.1649142614732115,ei,9.796043658608728,72,False,False,18,21,0.046,0.008
dkl_pretrained,1,63,1SeI2Mn2-1,2.3541090726563985,ei,9.796043658608728,73,False,False,18,21,0.04,0.008
dkl_pretrained,1,64,1OsI2-1,2.2085398748752416,ei,9.796043658608728,74,False,False,18,21,0.036,0.011
dkl_pretrained,1,65,2KC2H3O3-1,6.357534075722851,ei,9.796043658608728,75,True,True,19,22,0.037,0.009
dkl_pretrained,1,66,2GaO-2,2.4233230846756006,ei,9.796043658608728,76,False,False,19,22,0.075,0.011
dkl_pretrained,1,67,2RbC2F3O3-1,7.402504055455668,ei,9.796043658608728,77,True,True,20,23,0.052,0.01
dkl_pretrained,1,68,2CsC2H3O3-1,6.165504517407454,ei,9.796043658608728,78,True,True,21,24,0.074,0.011
dkl_pretrained,1,69,2As2O3-1,5.449591891902212,ei,9.796043658608728,79,False,True,21,25,0.053,0.008
dkl_pretrained,1,70,4HgTe-1,0.8990030425799269,ei,9.796043658608728,80,False,False,21,25,0.065,0.011
dkl_pretrained,1,71,2IV-2,0.1222415188213346,ei,9.796043658608728,81,False,False,21,25,0.044,0.01
dkl_pretrained,1,72,1CH2Sc2-1,2.008994817721328,ei,9.796043658608728,82,False,False,21,25,0.046,0.011
dkl_pretrained,1,73,1TiF2-1,2.0961952531252583,ei,9.796043658608728,83,False,False,21,25,0.046,0.008
dkl_pretrained,1,74,2OW-1,0.13172517772504205,ei,9.796043658608728,84,False,False,21,25,0.069,0.011
dkl_pretrained,1,75,2Cl2Cu2S3-1,0.7036963818633803,ei,9.796043658608728,85,False,False,21,25,0.071,0.01
dkl_pretrained,1,76,2PdF2-1,2.6062238997028206,ei,9.796043658608728,86,False,False,21,25,0.057,0.011
dkl_pretrained,1,77,1HgO-1,0.025195746505690675,ei,9.796043658608728,87,False,False,21,25,0.059,0.008
dkl_pretrained,1,78,1SnI2-2,2.5044769419217303,ei,9.796043658608728,88,False,False,21,25,0.142,0.011
dkl_pretrained,1,79,1PdF2-2,3.1944233505733015,ei,9.796043658608728,89,False,False,21,25,0.039,0.011
dkl_pretrained,1,80,1PdBr2-1,1.5246561891086374,ei,9.796043658608728,90,False,False,21,25,0.039,0.01
dkl_pretrained,1,81,4RhSe2-1,1.04627650186108,ei,9.796043658608728,91,False,False,21,25,0.039,0.008
dkl_pretrained,1,82,2CsC3N3Se3-1,2.808324294296037,ei,9.796043658608728,92,False,False,21,25,0.041,0.011
dkl_pretrained,1,83,1ReAu2F6-1,1.1447874840204548,ei,9.796043658608728,93,False,False,21,25,0.061,0.011
dkl_pretrained,1,84,1PdRe2O8-1,2.7798149079680172,ei,9.796043658608728,94,False,False,21,25,0.073,0.011
dkl_pretrained,1,85,1CoCl2O8-1,4.619296874329345,ei,9.796043658608728,95,False,False,21,25,0.046,0.008
