method,seed,cycle,uid,gap_acquired,acquisition_fn,best_so_far,n_labelled,is_top50,is_top10pct,cumul_top50,cumul_top10pct,train_time_s,predict_time_s
dkl_pretrained,8,1,1MgCl2-3,6.062543426890128,ei,7.294068617459455,11,True,True,1,1,0.14,0.01
dkl_pretrained,8,2,1MgBr2-3,4.662362212936525,ei,7.294068617459455,12,False,False,1,1,0.14,0.011
dkl_pretrained,8,3,1AuSnF6-1,2.420209140850937,ei,7.294068617459455,13,False,False,1,1,0.141,0.011
dkl_pretrained,8,4,2BrOY-1,4.775862881068465,ei,7.294068617459455,14,False,False,1,1,0.142,0.011
dkl_pretrained,8,5,1CdF2O2-1,3.61525786132775,ei,7.294068617459455,15,False,False,1,1,0.145,0.008
dkl_pretrained,8,6,1ZnCl2-3,4.71849101949681,ei,7.294068617459455,16,False,False,1,1,0.142,0.011
dkl_pretrained,8,7,1CaBr2-2,5.51455210742706,ei,7.294068617459455,17,False,True,1,2,0.142,0.011
dkl_pretrained,8,8,1CuYCl4-1,4.813375012088784,ei,7.294068617459455,18,False,False,1,2,0.146,0.011
dkl_pretrained,8,9,1CCl2Y2-1,1.7633177071617503,ei,7.294068617459455,19,False,False,1,2,0.151,0.009
dkl_pretrained,8,10,1ScH2-1,0.5494590302526128,ei,7.294068617459455,20,False,False,1,2,0.145,0.011
dkl_pretrained,8,11,2FLiS-2,2.9232638242360673,ei,7.294068617459455,21,False,False,1,2,0.146,0.011
dkl_pretrained,8,12,2CsC2H3O3-1,6.165504517407454,ei,7.294068617459455,22,True,True,2,3,0.144,0.011
dkl_pretrained,8,13,1SrF2O2-1,5.412821877678857,ei,7.294068617459455,23,False,True,2,4,0.146,0.008
dkl_pretrained,8,14,2KC2H3O3-1,6.357534075722851,ei,7.294068617459455,24,True,True,3,5,0.147,0.011
dkl_pretrained,8,15,1MgLi2Se2H4O8-1,6.069699781154093,ei,7.294068617459455,25,True,True,4,6,0.145,0.011
dkl_pretrained,8,16,1PdRe2O8-1,2.7798149079680172,ei,7.294068617459455,26,False,False,4,6,0.147,0.011
dkl_pretrained,8,17,2RbC2F3O3-1,7.402504055455668,ei,7.402504055455668,27,True,True,5,7,0.147,0.009
dkl_pretrained,8,18,2B2O3-1,8.004683736174364,ei,8.004683736174364,28,True,True,6,8,0.147,0.011
dkl_pretrained,8,19,1GeO2-3,2.945040655445716,ei,8.004683736174364,29,False,False,6,8,0.147,0.011
dkl_pretrained,8,20,1ZnH2O2-1,4.267042625641457,ei,8.004683736174364,30,False,False,6,8,0.147,0.011
dkl_pretrained,8,21,1HfH2O2-1,0.8534519831110916,ei,8.004683736174364,31,False,False,6,8,0.149,0.008
dkl_pretrained,8,22,1ZnCl2-2,5.929177474335627,ei,8.004683736174364,32,False,True,6,9,0.149,0.011
dkl_pretrained,8,23,1MgF2-1,9.796043658608728,ei,9.796043658608728,33,True,True,7,10,0.151,0.011
dkl_pretrained,8,24,1ZnF2-1,7.04070118337718,ei,9.796043658608728,34,True,True,8,11,0.15,0.011
dkl_pretrained,8,25,2FSi-1,1.491619565114505,ei,9.796043658608728,35,False,False,8,11,0.152,0.009
dkl_pretrained,8,26,1ZrNa2H6O6-1,5.84739266974978,ei,9.796043658608728,36,False,True,8,12,0.15,0.011
dkl_pretrained,8,27,1CH2O2Sc2-1,0.9544465665696423,ei,9.796043658608728,37,False,False,8,12,0.152,0.011
dkl_pretrained,8,28,1CHf2O2-1,1.680981711677902,ei,9.796043658608728,38,False,False,8,12,0.152,0.011
dkl_pretrained,8,29,2IOY-1,2.8342099673596675,ei,9.796043658608728,39,False,False,8,12,0.154,0.009
dkl_pretrained,8,30,2AgPO3-1,4.204461043762787,ei,9.796043658608728,40,False,False,8,12,0.152,0.011
dkl_pretrained,8,31,1YCl2-1,0.9989980878981721,ei,9.796043658608728,41,False,False,8,12,0.153,0.011
dkl_pretrained,8,32,1MgI2-1,4.200995867411706,ei,9.796043658608728,42,False,False,8,12,0.152,0.011
dkl_pretrained,8,33,2CF-1,4.908943266382381,ei,9.796043658608728,43,False,False,8,12,0.152,0.008
dkl_pretrained,8,34,1MgI2-3,3.4479388759681475,ei,9.796043658608728,44,False,False,8,12,0.153,0.011
dkl_pretrained,8,35,2AgO-1,1.1257963901064443,ei,9.796043658608728,45,False,False,8,12,0.153,0.011
dkl_pretrained,8,36,4AgF2-2,1.6373186247040907,ei,9.796043658608728,46,False,False,8,12,0.154,0.011
dkl_pretrained,8,37,1GeLi2H6O6-1,5.821184641245672,ei,9.796043658608728,47,False,True,8,13,0.154,0.008
dkl_pretrained,8,38,1Br2Hf3O5-1,4.925663945295126,ei,9.796043658608728,48,False,False,8,13,0.155,0.011
dkl_pretrained,8,39,4As-1,1.3237041292011327,ei,9.796043658608728,49,False,False,8,13,0.154,0.011
dkl_pretrained,8,40,2BLiH4O4-1,6.616432628917067,ei,9.796043658608728,50,True,True,9,14,0.163,0.011
dkl_pretrained,8,41,1GeO2-1,5.355296396300146,ei,9.796043658608728,51,False,True,9,15,0.157,0.008
dkl_pretrained,8,42,1MgB2H8-1,7.486423969633201,ei,9.796043658608728,52,True,True,10,16,0.159,0.011
dkl_pretrained,8,43,2BiCl-2,1.0782380063298405,ei,9.796043658608728,53,False,False,10,16,0.159,0.011
dkl_pretrained,8,44,1CdS2-1,2.379625183590513,ei,9.796043658608728,54,False,False,10,16,0.163,0.011
dkl_pretrained,8,45,1NiCl2O8-1,5.2965962215884055,ei,9.796043658608728,55,False,True,10,17,0.162,0.008
dkl_pretrained,8,46,1CoCl2O8-1,4.619296874329345,ei,9.796043658608728,56,False,False,10,17,0.163,0.011
dkl_pretrained,8,47,1ZrW2O8-1,5.321061306270534,ei,9.796043658608728,57,False,True,10,18,0.165,0.011
dkl_pretrained,8,48,2P-1,2.7339604246771136,ei,9.796043658608728,58,False,False,10,18,0.164,0.011
dkl_pretrained,8,49,2Ge-1,0.024906775170386197,ei,9.796043658608728,59,False,False,10,18,0.164,0.008
dkl_pretrained,8,50,2SrF2O2H4-1,7.694953668993825,ei,9.796043658608728,60,True,True,11,19,0.166,0.011
dkl_pretrained,8,51,2CaF2O2H4-1,7.9662019138200115,ei,9.796043658608728,61,True,True,12,20,0.164,0.011
dkl_pretrained,8,52,1ZnRe2O8-1,5.699539845242606,ei,9.796043658608728,62,False,True,12,21,0.167,0.012
dkl_pretrained,8,53,2FOY-1,6.726879214939499,ei,9.796043658608728,63,True,True,13,22,0.172,0.009
dkl_pretrained,8,54,1MnP2F12-1,6.441105521864005,ei,9.796043658608728,64,True,True,14,23,0.171,0.011
dkl_pretrained,8,55,2AlO-1,1.8491787800599426,ei,9.796043658608728,65,False,False,14,23,0.168,0.011
dkl_pretrained,8,56,1BaAs2F12-1,7.2857903526061225,ei,9.796043658608728,66,True,True,15,24,0.163,0.011
dkl_pretrained,8,57,2CaGe2F6-1,5.992006948733845,ei,9.796043658608728,67,False,True,15,25,0.164,0.008
dkl_pretrained,8,58,1MgB2F8-1,10.617772574966029,ei,10.617772574966029,68,True,True,16,26,0.165,0.011
dkl_pretrained,8,59,2IV-2,0.1222415188213346,ei,10.617772574966029,69,False,False,16,26,0.166,0.011
dkl_pretrained,8,60,1MnO2-1,4.136989447015512,ei,10.617772574966029,70,False,False,16,26,0.167,0.01
dkl_pretrained,8,61,1MgF2O2-1,5.5580529267601015,ei,10.617772574966029,71,False,True,16,27,0.166,0.008
dkl_pretrained,8,62,2SrSn2Cl6-1,4.465665967662169,ei,10.617772574966029,72,False,False,16,27,0.167,0.01
dkl_pretrained,8,63,1TiF2-1,2.0961952531252583,ei,10.617772574966029,73,False,False,16,27,0.165,0.01
dkl_pretrained,8,64,2CaCl2O2H4-1,7.085091451707623,ei,10.617772574966029,74,True,True,17,28,0.112,0.011
dkl_pretrained,8,65,1NiRe2O8-1,4.969670341401184,ei,10.617772574966029,75,False,False,17,28,0.167,0.008
dkl_pretrained,8,66,2SrGe2Cl6-1,4.824812655019423,ei,10.617772574966029,76,False,False,17,28,0.055,0.01
dkl_pretrained,8,67,1BaH2O2-1,5.260634798908016,ei,10.617772574966029,77,False,True,17,29,0.047,0.01
dkl_pretrained,8,68,1BN-1,5.6754492898906905,ei,10.617772574966029,78,False,True,17,30,0.097,0.01
dkl_pretrained,8,69,2CaBr2O2H4-1,6.093318049576215,ei,10.617772574966029,79,True,True,18,31,0.115,0.008
dkl_pretrained,8,70,2FPt-1,2.1650046211579683,ei,10.617772574966029,80,False,False,18,31,0.08,0.01
dkl_pretrained,8,71,1CH2O2Y2-1,1.101394659440534,ei,10.617772574966029,81,False,False,18,31,0.17,0.01
dkl_pretrained,8,72,1ReCu2I6-1,1.5924014324136584,ei,10.617772574966029,82,False,False,18,31,0.173,0.011
dkl_pretrained,8,73,1SrP2F12-1,9.426418483475762,ei,10.617772574966029,83,True,True,19,32,0.173,0.008
dkl_pretrained,8,74,1BaP2F12-1,9.582344405541459,ei,10.617772574966029,84,True,True,20,33,0.175,0.011
dkl_pretrained,8,75,1SrAs2F12-1,7.119181141262384,ei,10.617772574966029,85,True,True,21,34,0.182,0.01
dkl_pretrained,8,76,1MnAs2F12-1,4.160613762790249,ei,10.617772574966029,86,False,False,21,34,0.179,0.011
dkl_pretrained,8,77,2BNaH4O4-1,6.454110000858065,ei,10.617772574966029,87,True,True,22,35,0.178,0.009
dkl_pretrained,8,78,2ClKO2H4-1,6.470916738803768,ei,10.617772574966029,88,True,True,23,36,0.181,0.011
dkl_pretrained,8,79,2BKH4O4-1,6.126452412229799,ei,10.617772574966029,89,True,True,24,37,0.181,0.01
dkl_pretrained,8,80,1HfW2O8-1,5.420085263094771,ei,10.617772574966029,90,False,True,24,38,0.181,0.01
dkl_pretrained,8,81,2ClLiO2H4-1,6.111150256482566,ei,10.617772574966029,91,True,True,25,39,0.181,0.008
dkl_pretrained,8,82,1OTl2-1,1.5054793339378678,ei,10.617772574966029,92,False,False,25,39,0.186,0.01
dkl_pretrained,8,83,1N2O2Ti3-1,0.2469807688953478,ei,10.617772574966029,93,False,False,25,39,0.177,0.01
dkl_pretrained,8,84,1SrH2O2-1,5.356122812747486,ei,10.617772574966029,94,False,True,25,40,0.18,0.01
dkl_pretrained,8,85,1ZrMo2O8-1,5.053658305514012,ei,10.617772574966029,95,False,False,25,40,0.094,0.008
dkl_pretrained,8,86,2SrCl2O2H4-1,6.943333130338282,ei,10.617772574966029,96,True,True,26,41,0.056,0.01
dkl_pretrained,8,87,1SrSb2F12-1,7.2202620542179705,ei,10.617772574966029,97,True,True,27,42,0.051,0.01
dkl_pretrained,8,88,1BaSb2F12-1,7.344033209756923,ei,10.617772574966029,98,True,True,28,43,0.186,0.011
dkl_pretrained,8,89,1MnSb2F12-1,4.059658821158711,ei,10.617772574966029,99,False,False,28,43,0.189,0.008
dkl_pretrained,8,90,1AgGeF6-1,2.5530257005823582,ei,10.617772574966029,100,False,False,28,43,0.071,0.01
dkl_pretrained,8,91,2ILiO2H4-1,4.724923118928624,ei,10.617772574966029,101,False,False,28,43,0.188,0.011
dkl_pretrained,8,92,2CaI2O2H4-1,5.179310079070534,ei,10.617772574966029,102,False,True,28,44,0.184,0.01
dkl_pretrained,8,93,1MgLi2S2H4O8-1,6.020060696821162,ei,10.617772574966029,103,True,True,29,45,0.187,0.008
dkl_pretrained,8,94,1ZrH2P2O6-1,6.395484663595209,ei,10.617772574966029,104,True,True,30,46,0.201,0.011
dkl_pretrained,8,95,1BaBi2F12-1,4.978701893128808,ei,10.617772574966029,105,False,False,30,46,0.192,0.01
dkl_pretrained,8,96,2OW-1,0.13172517772504205,ei,10.617772574966029,106,False,False,30,46,0.192,0.011
dkl_pretrained,8,97,2CsC3N3Se3-1,2.808324294296037,ei,10.617772574966029,107,False,False,30,46,0.193,0.009
dkl_pretrained,8,98,2BrClCr-1,2.8691187038852273,ei,10.617772574966029,108,False,False,30,46,0.191,0.011
dkl_pretrained,8,99,2CaF2S2H4-1,6.255315224700974,ei,10.617772574966029,109,True,True,31,47,0.195,0.011
dkl_pretrained,8,100,1RuH2O2-1,1.4362774011888964,ei,10.617772574966029,110,False,False,31,47,0.126,0.01
